Wavelength (nm),Sum,Ca I (2.6e-03),Ca II (3.6e-01),Ca III (6.4e-01)
333.21,2.704e+0,2.704e+0,,
333.26,8.012e+0,8.012e+0,,
333.31,2.270e+1,2.270e+1,,
333.36,6.151e+1,6.151e+1,,
333.41,1.594e+2,1.594e+2,,
333.46,3.950e+2,3.950e+2,,
333.51,9.359e+2,9.359e+2,,
333.56,2.121e+3,2.121e+3,,
333.61,4.595e+3,4.595e+3,,
333.66,9.523e+3,9.523e+3,,
333.71,1.887e+4,1.887e+4,,
333.76,3.576e+4,3.576e+4,,
333.81,6.481e+4,6.481e+4,,
333.86,1.123e+5,1.123e+5,,
333.91,1.862e+5,1.862e+5,,
333.96,2.952e+5,2.952e+5,,
334.01,4.476e+5,4.476e+5,,
334.06,6.493e+5,6.493e+5,,
334.11,9.014e+5,9.014e+5,,
334.16,1.198e+6,1.198e+6,,
334.21,1.526e+6,1.526e+6,,
334.26,1.864e+6,1.864e+6,,
334.31,2.189e+6,2.189e+6,,
334.36,2.478e+6,2.478e+6,,
334.41,2.720e+6,2.720e+6,,
334.46,2.915e+6,2.915e+6,,
334.51,3.081e+6,3.081e+6,,
334.56,3.251e+6,3.251e+6,,
334.61,3.467e+6,3.467e+6,,
334.66,3.768e+6,3.768e+6,,
334.71,4.177e+6,4.177e+6,,
334.76,4.692e+6,4.692e+6,,
334.81,5.279e+6,5.279e+6,,
334.86,5.877e+6,5.877e+6,,
334.91,6.404e+6,6.404e+6,,
334.96,6.775e+6,6.775e+6,,
335.01,6.920e+6,6.920e+6,,
335.06,6.801e+6,6.801e+6,,
335.11,6.416e+6,6.416e+6,,
335.16,5.801e+6,5.801e+6,,
335.21,5.025e+6,5.025e+6,,
335.26,4.169e+6,4.169e+6,,2.127e-14
335.31,3.314e+6,3.314e+6,,1.218e-13
335.36,2.529e+6,2.529e+6,,6.675e-13
335.41,1.866e+6,1.866e+6,,3.500e-12
335.46,1.354e+6,1.354e+6,,1.757e-11
335.51,1.007e+6,1.007e+6,,8.438e-11
335.56,8.331e+5,8.331e+5,,3.878e-10
335.61,8.370e+5,8.370e+5,,1.706e-9
335.66,1.028e+6,1.028e+6,,7.182e-9
335.71,1.421e+6,1.421e+6,,2.893e-8
335.76,2.029e+6,2.029e+6,,1.115e-7
335.81,2.860e+6,2.860e+6,,4.115e-7
335.86,3.901e+6,3.901e+6,,1.453e-6
335.91,5.112e+6,5.112e+6,,4.910e-6
335.96,6.419e+6,6.419e+6,,1.588e-5
336.01,7.715e+6,7.715e+6,,4.914e-5
336.06,8.874e+6,8.874e+6,,1.455e-4
336.11,9.766e+6,9.766e+6,,4.124e-4
336.16,1.028e+7,1.028e+7,,1.119e-3
336.21,1.036e+7,1.036e+7,,2.904e-3
336.26,9.987e+6,9.987e+6,,7.213e-3
336.31,9.211e+6,9.211e+6,,1.715e-2
336.36,8.127e+6,8.127e+6,,3.901e-2
336.41,6.862e+6,6.862e+6,,8.493e-2
336.46,5.542e+6,5.542e+6,,1.769e-1
336.51,4.283e+6,4.283e+6,,3.528e-1
336.56,3.167e+6,3.167e+6,,6.733e-1
336.61,2.241e+6,2.241e+6,,1.229e+0
336.66,1.517e+6,1.517e+6,,2.149e+0
336.71,9.823e+5,9.823e+5,,3.593e+0
336.76,6.087e+5,6.087e+5,,5.751e+0
336.81,3.609e+5,3.608e+5,,8.809e+0
336.86,2.047e+5,2.047e+5,,1.291e+1
336.91,1.111e+5,1.111e+5,,1.811e+1
336.96,5.770e+4,5.768e+4,,2.432e+1
337.01,2.869e+4,2.866e+4,,3.124e+1
337.06,1.366e+4,1.362e+4,,3.841e+1
337.11,6.240e+3,6.195e+3,,4.519e+1
337.16,2.746e+3,2.696e+3,,5.089e+1
337.21,1.177e+3,1.122e+3,,5.484e+1
337.26,5.036e+2,4.470e+2,,5.655e+1
337.31,2.262e+2,1.704e+2,,5.581e+1
337.36,1.148e+2,6.213e+1,,5.271e+1
337.41,6.932e+1,2.167e+1,,4.764e+1
337.46,4.845e+1,7.235e+0,,4.121e+1
337.51,3.642e+1,2.311e+0,,3.411e+1
337.56,2.773e+1,7.062e-1,,2.702e+1
337.61,2.069e+1,2.065e-1,,2.049e+1
337.66,1.492e+1,5.776e-2,,1.486e+1
337.71,1.034e+1,1.546e-2,,1.032e+1
337.76,6.861e+0,3.959e-3,,6.857e+0
337.81,4.361e+0,9.700e-4,,4.360e+0
337.86,2.654e+0,2.274e-4,,2.653e+0
337.91,1.545e+0,5.101e-5,,1.545e+0
337.96,8.612e-1,1.095e-5,,8.612e-1
338.01,4.593e-1,2.248e-6,,4.593e-1
338.06,2.344e-1,4.416e-7,,2.344e-1
338.11,1.145e-1,8.301e-8,,1.145e-1
338.16,5.353e-2,1.493e-8,,5.353e-2
338.21,2.395e-2,2.569e-9,,2.395e-2
338.26,1.025e-2,1.280e-10,,1.025e-2
338.31,4.200e-3,,,4.200e-3
338.36,1.647e-3,,,1.647e-3
338.41,6.180e-4,,,6.180e-4
338.46,2.219e-4,,,2.219e-4
338.51,7.626e-5,,,7.626e-5
338.56,2.508e-5,,,2.508e-5
338.61,7.893e-6,,,7.893e-6
338.66,2.377e-6,,,2.377e-6
338.71,6.853e-7,,,6.853e-7
338.76,1.890e-7,,,1.890e-7
338.81,4.990e-8,,,4.990e-8
338.86,1.261e-8,,,1.261e-8
338.91,3.048e-9,,,3.048e-9
338.96,7.051e-10,,,7.051e-10
339.01,1.561e-10,,,1.561e-10
339.06,3.308e-11,,,3.308e-11
339.11,6.709e-12,,,6.709e-12
339.16,1.302e-12,,,1.302e-12
339.21,2.418e-13,,,2.418e-13
339.26,4.298e-14,,,4.298e-14
339.31,7.310e-15,,,7.310e-15
345.41,3.049e-10,3.049e-10,,
345.46,1.659e-9,1.659e-9,,
345.51,8.656e-9,8.656e-9,,
345.56,4.334e-8,4.334e-8,,
345.61,2.082e-7,2.082e-7,,
345.66,9.598e-7,9.598e-7,,
345.71,4.245e-6,4.245e-6,,
345.76,1.801e-5,1.801e-5,,
345.81,7.331e-5,7.331e-5,,
345.86,2.863e-4,2.863e-4,,
345.91,1.073e-3,1.073e-3,,
345.96,3.858e-3,3.858e-3,,
346.01,1.331e-2,1.331e-2,,
346.06,4.404e-2,4.404e-2,,
346.11,1.398e-1,1.398e-1,,
346.16,4.260e-1,4.260e-1,,
346.21,1.245e+0,1.245e+0,,
346.26,3.491e+0,3.491e+0,,
346.31,9.394e+0,9.394e+0,,
346.36,2.425e+1,2.425e+1,,
346.41,6.006e+1,6.006e+1,,
346.46,1.427e+2,1.427e+2,,
346.51,3.253e+2,3.253e+2,,
346.56,7.116e+2,7.116e+2,,
346.61,1.493e+3,1.493e+3,,
346.66,3.007e+3,3.007e+3,,
346.71,5.809e+3,5.809e+3,,
346.76,1.077e+4,1.077e+4,,
346.81,1.914e+4,1.914e+4,,
346.86,3.266e+4,3.266e+4,,
346.91,5.346e+4,5.346e+4,,
346.96,8.396e+4,8.396e+4,,
347.01,1.265e+5,1.265e+5,,
347.06,1.829e+5,1.829e+5,,
347.11,2.537e+5,2.537e+5,,
347.16,3.376e+5,3.376e+5,,
347.21,4.310e+5,4.310e+5,,
347.26,5.280e+5,5.280e+5,,
347.31,6.205e+5,6.205e+5,,
347.36,6.997e+5,6.997e+5,,
347.41,7.570e+5,7.570e+5,,
347.46,7.857e+5,7.857e+5,,
347.51,7.825e+5,7.825e+5,,
347.56,7.476e+5,7.476e+5,,
347.61,6.854e+5,6.854e+5,,
347.66,6.028e+5,6.028e+5,,
347.71,5.088e+5,5.088e+5,,
347.76,4.122e+5,4.122e+5,,
347.81,3.207e+5,3.207e+5,,
347.86,2.401e+5,2.401e+5,,
347.91,1.740e+5,1.740e+5,,
347.96,1.238e+5,1.238e+5,,
348.01,8.998e+4,8.998e+4,,
348.06,7.223e+4,7.223e+4,,
348.11,7.059e+4,7.059e+4,,
348.16,8.590e+4,8.590e+4,,
348.21,1.199e+5,1.199e+5,,
348.26,1.750e+5,1.750e+5,,
348.31,2.537e+5,2.537e+5,,
348.36,3.574e+5,3.574e+5,,
348.41,4.853e+5,4.853e+5,,
348.46,6.334e+5,6.334e+5,,
348.51,7.939e+5,7.939e+5,,
348.56,9.551e+5,9.551e+5,,
348.61,1.103e+6,1.103e+6,,
348.66,1.222e+6,1.222e+6,,
348.71,1.300e+6,1.300e+6,,
348.76,1.327e+6,1.327e+6,,
348.81,1.300e+6,1.300e+6,,
348.86,1.222e+6,1.222e+6,,
348.91,1.103e+6,1.103e+6,,
348.96,9.550e+5,9.550e+5,,
349.01,7.937e+5,7.937e+5,,
349.06,6.331e+5,6.331e+5,,
349.11,4.847e+5,4.847e+5,,
349.16,3.561e+5,3.561e+5,,
349.21,2.511e+5,2.511e+5,,
349.26,1.699e+5,1.699e+5,,
349.31,1.103e+5,1.103e+5,,
349.36,6.878e+4,6.878e+4,,
349.41,4.114e+4,4.114e+4,,
349.46,2.362e+4,2.362e+4,,
349.51,1.301e+4,1.301e+4,,
349.56,6.882e+3,6.882e+3,,
349.61,3.492e+3,3.492e+3,,
349.66,1.701e+3,1.701e+3,,
349.71,7.951e+2,7.951e+2,,
349.76,3.567e+2,3.567e+2,,
349.81,1.536e+2,1.536e+2,,
349.86,6.346e+1,6.346e+1,,
349.91,2.517e+1,2.517e+1,,
349.96,9.578e+0,9.578e+0,,
350.01,3.499e+0,3.499e+0,,
350.06,1.226e+0,1.226e+0,,
350.11,4.126e-1,4.126e-1,,
350.16,1.332e-1,1.332e-1,,
350.21,4.129e-2,4.129e-2,,
350.26,1.228e-2,1.228e-2,,
350.31,3.505e-3,3.505e-3,,
350.36,9.601e-4,9.601e-4,,
350.41,2.524e-4,2.524e-4,,
350.46,6.368e-5,6.368e-5,,
350.51,1.542e-5,1.542e-5,,
350.56,3.584e-6,3.584e-6,,
350.61,7.993e-7,7.993e-7,,
350.66,1.711e-7,1.711e-7,,
350.71,3.515e-8,3.515e-8,,
350.76,6.930e-9,6.930e-9,,
350.81,1.311e-9,1.311e-9,,
350.86,2.381e-10,2.381e-10,,
351.66,4.081e-15,,,4.081e-15
351.71,2.177e-14,,,2.177e-14
351.76,1.115e-13,,,1.115e-13
351.81,5.491e-13,,,5.491e-13
351.86,2.597e-12,,,2.597e-12
351.91,1.181e-11,,,1.181e-11
351.96,5.156e-11,,,5.156e-11
352.01,2.164e-10,,,2.164e-10
352.06,8.723e-10,,,8.723e-10
352.11,3.379e-9,,,3.379e-9
352.16,1.258e-8,,,1.258e-8
352.21,4.499e-8,,,4.499e-8
352.26,1.546e-7,,,1.546e-7
352.31,5.104e-7,,,5.104e-7
352.36,1.619e-6,,,1.619e-6
352.41,4.936e-6,,,4.936e-6
352.46,1.446e-5,,,1.446e-5
352.51,4.069e-5,,,4.069e-5
352.56,1.100e-4,,,1.100e-4
352.61,2.859e-4,,,2.859e-4
352.66,7.136e-4,,,7.136e-4
352.71,1.712e-3,,,1.712e-3
352.76,3.945e-3,,,3.945e-3
352.81,8.736e-3,,,8.736e-3
352.86,1.859e-2,,,1.859e-2
352.91,3.800e-2,,,3.800e-2
352.96,7.464e-2,,,7.464e-2
353.01,1.409e-1,,,1.409e-1
353.06,2.555e-1,,,2.555e-1
353.11,4.452e-1,,,4.452e-1
353.16,7.453e-1,,,7.453e-1
353.21,1.199e+0,,,1.199e+0
353.26,1.853e+0,,,1.853e+0
353.31,2.752e+0,,,2.752e+0
353.36,3.927e+0,,,3.927e+0
353.41,5.384e+0,,,5.384e+0
353.46,7.093e+0,,,7.093e+0
353.51,8.979e+0,,,8.979e+0
353.56,1.092e+1,,,1.092e+1
353.61,1.276e+1,,,1.276e+1
353.66,1.433e+1,,,1.433e+1
353.71,1.546e+1,,,1.546e+1
353.76,1.602e+1,,,1.602e+1
353.81,1.596e+1,,,1.596e+1
353.86,1.527e+1,,,1.527e+1
353.91,1.405e+1,,,1.405e+1
353.96,1.241e+1,,,1.241e+1
354.01,1.053e+1,,,1.053e+1
354.06,8.593e+0,,,8.593e+0
354.11,6.734e+0,,,6.734e+0
354.16,5.071e+0,,,5.071e+0
354.21,3.669e+0,,,3.669e+0
354.26,2.551e+0,,,2.551e+0
354.31,1.704e+0,,,1.704e+0
354.36,1.094e+0,,,1.094e+0
354.41,6.744e-1,,,6.744e-1
354.46,3.996e-1,,,3.996e-1
354.51,2.275e-1,,,2.275e-1
354.56,1.245e-1,,,1.245e-1
354.61,6.542e-2,,,6.542e-2
354.66,3.304e-2,,,3.304e-2
354.71,1.603e-2,,,1.603e-2
354.76,7.475e-3,,,7.475e-3
354.81,3.349e-3,,,3.349e-3
354.86,1.442e-3,,,1.442e-3
354.91,5.962e-4,,,5.962e-4
354.96,2.369e-4,,,2.369e-4
355.01,9.046e-5,,,9.046e-5
355.07,2.703e-5,,,2.703e-5
355.12,9.452e-6,,,9.452e-6
355.17,3.176e-6,,,3.176e-6
355.22,1.025e-6,,,1.025e-6
355.27,3.181e-7,,,3.181e-7
355.32,9.481e-8,,,9.481e-8
355.37,2.715e-8,,,2.715e-8
355.42,7.471e-9,,,7.471e-9
355.47,1.975e-9,,,1.975e-9
355.52,5.018e-10,,,5.018e-10
355.57,1.225e-10,,,1.225e-10
355.62,2.873e-11,,,2.873e-11
355.67,6.474e-12,,,6.474e-12
355.72,1.402e-12,,,1.402e-12
355.77,2.916e-13,,,2.916e-13
355.82,5.829e-14,,,5.829e-14
355.87,1.120e-14,,,1.120e-14
355.92,2.066e-15,,,2.066e-15
360.22,5.203e-10,5.203e-10,,
360.27,2.705e-9,2.705e-9,,
360.32,1.353e-8,1.353e-8,,
360.37,6.520e-8,6.520e-8,,
360.42,3.024e-7,3.024e-7,,
360.47,1.350e-6,1.350e-6,,
360.52,5.801e-6,5.801e-6,,
360.57,2.400e-5,2.400e-5,,
360.62,9.557e-5,9.557e-5,,
360.67,3.664e-4,3.664e-4,,
360.72,1.352e-3,1.352e-3,,
360.77,4.804e-3,4.804e-3,,
360.82,1.643e-2,1.643e-2,,
360.87,5.408e-2,5.408e-2,,
360.92,1.714e-1,1.714e-1,,
360.97,5.229e-1,5.229e-1,,
361.02,1.536e+0,1.536e+0,,
361.07,4.342e+0,4.342e+0,,
361.12,1.182e+1,1.182e+1,,
361.17,3.096e+1,3.096e+1,,
361.22,7.808e+1,7.808e+1,,
361.27,1.896e+2,1.896e+2,,
361.32,4.430e+2,4.430e+2,,
361.37,9.967e+2,9.967e+2,,
361.42,2.159e+3,2.159e+3,,
361.47,4.501e+3,4.501e+3,,
361.52,9.033e+3,9.033e+3,,
361.57,1.745e+4,1.745e+4,,
361.62,3.246e+4,3.246e+4,,
361.67,5.812e+4,5.812e+4,,
361.72,1.002e+5,1.002e+5,,
361.77,1.662e+5,1.662e+5,,
361.82,2.655e+5,2.655e+5,,
361.87,4.083e+5,4.083e+5,,
361.92,6.045e+5,6.045e+5,,
361.97,8.616e+5,8.616e+5,,
362.02,1.183e+6,1.183e+6,,
362.07,1.563e+6,1.563e+6,,
362.12,1.991e+6,1.991e+6,,
362.17,2.444e+6,2.444e+6,,
362.22,2.895e+6,2.895e+6,,
362.27,3.312e+6,3.312e+6,,
362.32,3.670e+6,3.670e+6,,
362.37,3.951e+6,3.951e+6,,
362.42,4.157e+6,4.157e+6,,
362.47,4.310e+6,4.310e+6,,
362.52,4.448e+6,4.448e+6,,
362.57,4.629e+6,4.629e+6,,
362.62,4.913e+6,4.913e+6,,
362.67,5.353e+6,5.353e+6,,
362.72,5.983e+6,5.983e+6,,
362.77,6.801e+6,6.801e+6,,
362.82,7.771e+6,7.771e+6,,
362.87,8.816e+6,8.816e+6,,
362.92,9.831e+6,9.831e+6,,
362.97,1.070e+7,1.070e+7,,
363.02,1.130e+7,1.130e+7,,
363.07,1.156e+7,1.156e+7,,
363.12,1.141e+7,1.141e+7,,
363.17,1.087e+7,1.087e+7,,
363.22,9.982e+6,9.982e+6,,
363.27,8.832e+6,8.832e+6,,
363.32,7.527e+6,7.527e+6,,
363.37,6.180e+6,6.180e+6,,
363.42,4.888e+6,4.888e+6,,
363.47,3.728e+6,3.728e+6,,
363.52,2.749e+6,2.749e+6,,
363.57,1.974e+6,1.974e+6,,
363.62,1.407e+6,1.407e+6,,
363.67,1.040e+6,1.040e+6,,
363.72,8.658e+5,8.658e+5,,
363.77,8.819e+5,8.819e+5,,
363.82,1.097e+6,1.097e+6,,
363.87,1.531e+6,1.531e+6,,
363.92,2.212e+6,2.212e+6,,
363.97,3.169e+6,3.169e+6,,
364.02,4.420e+6,4.420e+6,,
364.07,5.960e+6,5.960e+6,,
364.12,7.753e+6,7.753e+6,,
364.17,9.718e+6,9.718e+6,,
364.22,1.173e+7,1.173e+7,,
364.27,1.365e+7,1.365e+7,,
364.32,1.529e+7,1.529e+7,,
364.37,1.650e+7,1.650e+7,,
364.42,1.714e+7,1.714e+7,,
364.47,1.716e+7,1.716e+7,,
364.52,1.655e+7,1.655e+7,,
364.57,1.536e+7,1.536e+7,,
364.62,1.374e+7,1.374e+7,,
364.67,1.184e+7,1.184e+7,,
364.72,9.824e+6,9.824e+6,,
364.77,7.851e+6,7.851e+6,,
364.82,6.044e+6,6.044e+6,,
364.87,4.481e+6,4.481e+6,,
364.92,3.201e+6,3.201e+6,,
364.97,2.202e+6,2.202e+6,,
365.02,1.459e+6,1.459e+6,,
365.07,9.310e+5,9.310e+5,,
365.12,5.723e+5,5.723e+5,,
365.17,3.389e+5,3.389e+5,,
365.22,1.933e+5,1.933e+5,,
365.27,1.062e+5,1.062e+5,,
365.32,5.617e+4,5.617e+4,,
365.37,2.863e+4,2.863e+4,,
365.42,1.405e+4,1.405e+4,,
365.47,6.646e+3,6.646e+3,,
365.52,3.027e+3,3.027e+3,,
365.57,1.328e+3,1.328e+3,,
365.62,5.612e+2,5.612e+2,,
365.67,2.284e+2,2.284e+2,,
365.72,8.957e+1,8.957e+1,,
365.77,3.383e+1,3.383e+1,,
365.82,1.232e+1,1.232e+1,,
365.87,4.357e+0,4.357e+0,,
365.92,1.588e+0,1.588e+0,,
365.97,8.459e-1,8.459e-1,,
366.02,1.161e+0,1.161e+0,,
366.07,2.700e+0,2.700e+0,,
366.12,6.723e+0,6.723e+0,,
366.17,1.635e+1,1.635e+1,,
366.22,3.842e+1,3.842e+1,,
366.27,8.708e+1,8.708e+1,,
366.32,1.903e+2,1.903e+2,,
366.37,4.014e+2,4.014e+2,,
366.42,8.166e+2,8.166e+2,,
366.47,1.603e+3,1.603e+3,,
366.52,3.038e+3,3.038e+3,,
366.57,5.558e+3,5.558e+3,,
366.62,9.818e+3,9.818e+3,,
366.67,1.675e+4,1.675e+4,,
366.72,2.762e+4,2.762e+4,,
366.77,4.400e+4,4.400e+4,,
366.82,6.779e+4,6.779e+4,,
366.87,1.010e+5,1.010e+5,,
366.92,1.457e+5,1.457e+5,,
366.97,2.035e+5,2.035e+5,,
367.02,2.755e+5,2.755e+5,,
367.07,3.616e+5,3.616e+5,,
367.12,4.607e+5,4.607e+5,,
367.17,5.703e+5,5.703e+5,,
367.22,6.867e+5,6.867e+5,,
367.27,8.052e+5,8.052e+5,,
367.32,9.208e+5,9.208e+5,,
367.37,1.028e+6,1.028e+6,,
367.42,1.123e+6,1.123e+6,,
367.47,1.201e+6,1.201e+6,,
367.52,1.260e+6,1.260e+6,,
367.57,1.296e+6,1.296e+6,,
367.62,1.309e+6,1.309e+6,,
367.67,1.298e+6,1.298e+6,,
367.72,1.263e+6,1.263e+6,,
367.77,1.204e+6,1.204e+6,,
367.82,1.123e+6,1.123e+6,,
367.87,1.025e+6,1.025e+6,,
367.92,9.118e+5,9.118e+5,,
367.97,7.903e+5,7.903e+5,,
368.02,6.662e+5,6.662e+5,,
368.07,5.453e+5,5.453e+5,,
368.12,4.329e+5,4.329e+5,,
368.17,3.330e+5,3.330e+5,,
368.22,2.479e+5,2.479e+5,,
368.27,1.784e+5,1.784e+5,,
368.32,1.241e+5,1.241e+5,,
368.37,8.342e+4,8.342e+4,6.204e-7,
368.42,5.413e+4,5.413e+4,3.090e-6,
368.47,3.390e+4,3.390e+4,1.484e-5,
368.52,2.048e+4,2.048e+4,6.870e-5,
368.57,1.194e+4,1.194e+4,3.067e-4,
368.62,6.710e+3,6.710e+3,1.321e-3,
368.67,3.638e+3,3.638e+3,5.482e-3,
368.72,1.901e+3,1.901e+3,2.194e-2,
368.77,9.582e+2,9.581e+2,8.470e-2,
368.82,4.657e+2,4.654e+2,3.152e-1,
368.87,2.191e+2,2.179e+2,1.131e+0,
368.92,1.023e+2,9.838e+1,3.915e+0,
368.97,5.586e+1,4.280e+1,1.306e+1,
369.02,5.997e+1,1.795e+1,4.202e+1,
369.07,1.376e+2,7.255e+0,1.304e+2,
369.12,3.928e+2,2.826e+0,3.900e+2,
369.17,1.126e+3,1.061e+0,1.125e+3,
369.22,3.130e+3,3.839e-1,3.129e+3,
369.27,8.393e+3,1.339e-1,8.393e+3,
369.32,2.170e+4,4.500e-2,2.170e+4,
369.37,5.412e+4,1.458e-2,5.412e+4,
369.42,1.301e+5,4.550e-3,1.301e+5,
369.47,3.017e+5,1.369e-3,3.017e+5,
369.52,6.746e+5,3.968e-4,6.746e+5,
369.57,1.454e+6,1.109e-4,1.454e+6,
369.62,3.023e+6,2.986e-5,3.023e+6,
369.67,6.059e+6,7.748e-6,6.059e+6,
369.72,1.171e+7,1.938e-6,1.171e+7,
369.77,2.182e+7,4.670e-7,2.182e+7,
369.82,3.921e+7,1.085e-7,3.921e+7,
369.87,6.795e+7,2.428e-8,6.795e+7,
369.92,1.135e+8,5.239e-9,1.135e+8,
369.97,1.829e+8,1.089e-9,1.829e+8,
370.02,2.841e+8,2.182e-10,2.841e+8,
370.07,4.256e+8,,4.256e+8,
370.12,6.147e+8,,6.147e+8,
370.17,8.562e+8,,8.562e+8,
370.22,1.150e+9,,1.150e+9,
370.27,1.489e+9,,1.489e+9,
370.32,1.859e+9,,1.859e+9,
370.37,2.239e+9,,2.239e+9,
370.42,2.599e+9,,2.599e+9,
370.47,2.909e+9,,2.909e+9,
370.52,3.140e+9,,3.140e+9,
370.57,3.269e+9,,3.269e+9,
370.62,3.281e+9,,3.281e+9,
370.67,3.175e+9,,3.175e+9,
370.72,2.963e+9,,2.963e+9,
370.77,2.666e+9,,2.666e+9,
370.82,2.313e+9,,2.313e+9,
370.87,1.935e+9,,1.935e+9,
370.92,1.561e+9,,1.561e+9,
370.97,1.214e+9,,1.214e+9,
371.02,9.108e+8,,9.108e+8,
371.07,6.588e+8,,6.588e+8,
371.12,4.594e+8,,4.594e+8,
371.17,3.089e+8,,3.089e+8,
371.22,2.003e+8,,2.003e+8,
371.27,1.253e+8,,1.253e+8,
371.32,7.551e+7,,7.551e+7,
371.37,4.390e+7,,4.390e+7,
371.42,2.461e+7,,2.461e+7,
371.47,1.330e+7,,1.330e+7,
371.52,6.932e+6,,6.932e+6,
371.57,3.484e+6,,3.484e+6,
371.62,1.688e+6,,1.688e+6,
371.67,7.889e+5,,7.889e+5,
371.72,3.554e+5,,3.554e+5,
371.77,1.544e+5,,1.544e+5,
371.82,6.469e+4,,6.469e+4,
371.87,2.613e+4,,2.613e+4,
371.92,1.018e+4,,1.018e+4,
371.97,3.827e+3,,3.827e+3,
372.02,1.398e+3,,1.398e+3,
372.07,5.265e+2,,5.265e+2,
372.12,2.977e+2,,2.977e+2,
372.17,4.608e+2,,4.608e+2,
372.22,1.207e+3,,1.207e+3,
372.27,3.354e+3,,3.354e+3,
372.32,9.097e+3,,9.097e+3,
372.37,2.383e+4,,2.383e+4,
372.42,6.024e+4,,6.024e+4,
372.47,1.469e+5,,1.469e+5,
372.52,3.457e+5,,3.457e+5,
372.57,7.849e+5,1.019e-10,7.849e+5,
372.62,1.719e+6,5.003e-10,1.719e+6,
372.67,3.634e+6,2.369e-9,3.634e+6,
372.72,7.409e+6,1.083e-8,7.409e+6,
372.77,1.458e+7,4.790e-8,1.458e+7,
372.82,2.767e+7,2.040e-7,2.767e+7,
372.87,5.068e+7,8.383e-7,5.068e+7,
372.92,8.955e+7,3.325e-6,8.955e+7,
372.97,1.527e+8,1.273e-5,1.527e+8,
373.02,2.511e+8,4.702e-5,2.511e+8,
373.07,3.986e+8,1.677e-4,3.986e+8,
373.12,6.103e+8,5.771e-4,6.103e+8,
373.17,9.017e+8,1.917e-3,9.017e+8,
373.22,1.285e+9,6.146e-3,1.285e+9,
373.27,1.768e+9,1.902e-2,1.768e+9,
373.32,2.345e+9,5.683e-2,2.345e+9,
373.37,3.003e+9,1.639e-1,3.003e+9,
373.42,3.709e+9,4.562e-1,3.709e+9,
373.47,4.420e+9,1.226e+0,4.420e+9,
373.52,5.083e+9,3.181e+0,5.083e+9,
373.57,5.639e+9,7.970e+0,5.639e+9,
373.62,6.036e+9,1.928e+1,6.036e+9,
373.67,6.234e+9,4.504e+1,6.234e+9,
373.72,6.211e+9,1.016e+2,6.211e+9,
373.77,5.972e+9,2.214e+2,5.972e+9,
373.82,5.539e+9,4.660e+2,5.539e+9,
373.87,4.957e+9,9.476e+2,4.957e+9,
373.92,4.280e+9,1.862e+3,4.280e+9,
373.97,3.566e+9,3.535e+3,3.566e+9,
374.02,2.866e+9,6.489e+3,2.866e+9,
374.07,2.223e+9,1.152e+4,2.223e+9,
374.12,1.663e+9,1.976e+4,1.663e+9,
374.17,1.201e+9,3.281e+4,1.201e+9,
374.22,8.364e+8,5.271e+4,8.364e+8,
374.27,5.621e+8,8.197e+4,5.621e+8,
374.32,3.646e+8,1.235e+5,3.644e+8,
374.37,2.282e+8,1.802e+5,2.280e+8,
374.42,1.379e+8,2.549e+5,1.376e+8,
374.47,8.049e+7,3.498e+5,8.014e+7,
374.52,4.550e+7,4.660e+5,4.503e+7,
374.57,2.502e+7,6.032e+5,2.441e+7,
374.62,1.353e+7,7.594e+5,1.277e+7,
374.67,7.375e+6,9.307e+5,6.444e+6,
374.72,4.249e+6,1.112e+6,3.138e+6,
374.77,2.770e+6,1.297e+6,1.474e+6,
374.82,2.146e+6,1.478e+6,6.681e+5,
374.87,1.941e+6,1.649e+6,2.922e+5,
374.92,1.927e+6,1.803e+6,1.233e+5,
374.97,1.986e+6,1.936e+6,5.018e+4,
375.02,2.062e+6,2.042e+6,1.971e+4,
375.07,2.125e+6,2.118e+6,7.470e+3,
375.12,2.162e+6,2.159e+6,2.731e+3,
375.17,2.165e+6,2.164e+6,9.635e+2,
375.22,2.131e+6,2.131e+6,3.279e+2,
375.27,2.058e+6,2.058e+6,1.077e+2,
375.32,1.947e+6,1.947e+6,3.412e+1,
375.37,1.801e+6,1.801e+6,1.043e+1,
375.42,1.627e+6,1.627e+6,3.077e+0,
375.47,1.433e+6,1.433e+6,8.755e-1,
375.52,1.227e+6,1.227e+6,2.404e-1,
375.57,1.022e+6,1.022e+6,6.368e-2,
375.62,8.262e+5,8.262e+5,1.628e-2,
375.67,6.476e+5,6.476e+5,4.014e-3,
375.72,4.917e+5,4.917e+5,9.549e-4,
375.77,3.615e+5,3.615e+5,2.192e-4,
375.82,2.572e+5,2.572e+5,4.855e-5,
375.87,1.769e+5,1.769e+5,1.038e-5,
375.92,1.177e+5,1.177e+5,2.139e-6,
375.97,7.562e+4,7.562e+4,,
376.02,4.696e+4,4.696e+4,,
376.07,2.817e+4,2.817e+4,,
376.12,1.632e+4,1.632e+4,,
376.17,9.129e+3,9.129e+3,,
376.22,4.931e+3,4.931e+3,,
376.27,2.572e+3,2.572e+3,,
376.32,1.295e+3,1.295e+3,,
376.37,6.294e+2,6.294e+2,,
376.42,2.953e+2,2.953e+2,,
376.47,1.337e+2,1.337e+2,,
376.52,5.846e+1,5.846e+1,,
376.57,2.467e+1,2.467e+1,,
376.62,1.005e+1,1.005e+1,,
