Wavelength (nm),Sum,Mg I (3.8e-02),Mg II (9.5e-01),Mg III (8.2e-03)
471.55,3.533e+4,3.533e+4,4.776e-6,
471.6,1.985e+4,1.985e+4,1.383e-5,
471.65,1.090e+4,1.090e+4,3.917e-5,
471.7,5.856e+3,5.856e+3,1.085e-4,
471.75,3.075e+3,3.075e+3,2.939e-4,
471.8,1.578e+3,1.578e+3,7.787e-4,
471.85,7.921e+2,7.921e+2,2.018e-3,
471.9,3.886e+2,3.886e+2,5.112e-3,
471.95,1.864e+2,1.864e+2,1.267e-2,
472,8.744e+1,8.741e+1,3.071e-2,
472.05,4.014e+1,4.007e+1,7.279e-2,
472.1,1.813e+1,1.796e+1,1.687e-1,
472.15,8.252e+0,7.870e+0,3.825e-1,
472.2,4.220e+0,3.371e+0,8.482e-1,
472.25,3.251e+0,1.412e+0,1.839e+0,
472.3,4.479e+0,5.781e-1,3.900e+0,
472.35,8.321e+0,2.314e-1,8.090e+0,
472.4,1.650e+1,9.057e-2,1.641e+1,
472.45,3.259e+1,3.465e-2,3.255e+1,
472.5,6.317e+1,1.296e-2,6.315e+1,
472.55,1.198e+2,4.740e-3,1.198e+2,
472.6,2.224e+2,1.695e-3,2.224e+2,
472.65,4.035e+2,5.923e-4,4.035e+2,
472.7,7.162e+2,2.024e-4,7.162e+2,
472.75,1.243e+3,6.762e-5,1.243e+3,
472.8,2.111e+3,2.209e-5,2.111e+3,
472.85,3.504e+3,7.052e-6,3.504e+3,
472.9,5.690e+3,2.201e-6,5.690e+3,
472.95,9.035e+3,6.719e-7,9.035e+3,
473,1.403e+4,2.005e-7,1.403e+4,
473.05,2.131e+4,5.848e-8,2.131e+4,
473.1,3.166e+4,1.668e-8,3.166e+4,
473.15,4.599e+4,4.650e-9,4.599e+4,
473.2,6.535e+4,,6.535e+4,
473.25,9.080e+4,,9.080e+4,
473.3,1.234e+5,,1.234e+5,
473.35,1.640e+5,,1.640e+5,
473.4,2.131e+5,,2.131e+5,
473.45,2.709e+5,,2.709e+5,
473.5,3.368e+5,,3.368e+5,
473.55,4.095e+5,,4.095e+5,
473.6,4.870e+5,,4.870e+5,
473.65,5.663e+5,,5.663e+5,
473.7,6.441e+5,,6.441e+5,
473.75,7.164e+5,,7.164e+5,
473.8,7.793e+5,,7.793e+5,
473.85,8.291e+5,,8.291e+5,
473.9,8.626e+5,,8.626e+5,
473.95,8.778e+5,,8.778e+5,
474,8.735e+5,,8.735e+5,
474.05,8.502e+5,,8.502e+5,
474.1,8.092e+5,,8.092e+5,
474.15,7.533e+5,,7.533e+5,
474.2,6.858e+5,,6.858e+5,
474.25,6.106e+5,,6.106e+5,
474.3,5.317e+5,,5.317e+5,
474.35,4.528e+5,,4.528e+5,
474.4,3.772e+5,,3.772e+5,
474.45,3.072e+5,,3.072e+5,
474.5,2.447e+5,,2.447e+5,
474.55,1.907e+5,,1.907e+5,
474.6,1.453e+5,,1.453e+5,
474.65,1.083e+5,,1.083e+5,
474.7,7.890e+4,,7.890e+4,
474.75,5.624e+4,,5.624e+4,
474.8,3.920e+4,,3.920e+4,
474.85,2.672e+4,,2.672e+4,
474.9,1.782e+4,,1.782e+4,
474.95,1.162e+4,,1.162e+4,
475,7.408e+3,,7.408e+3,
475.05,4.620e+3,,4.620e+3,
475.1,2.818e+3,,2.818e+3,
475.15,1.681e+3,,1.681e+3,
475.2,9.806e+2,,9.806e+2,
475.25,5.595e+2,,5.595e+2,
475.3,3.122e+2,,3.122e+2,
475.35,1.704e+2,,1.704e+2,
475.4,9.093e+1,,9.093e+1,
475.45,4.746e+1,,4.746e+1,
475.5,2.423e+1,,2.423e+1,
475.55,1.209e+1,,1.209e+1,
475.6,5.905e+0,,5.905e+0,
475.65,2.820e+0,,2.820e+0,
475.7,1.317e+0,,1.317e+0,
475.75,6.014e-1,,6.014e-1,
475.8,2.686e-1,,2.686e-1,
475.85,1.173e-1,,1.173e-1,
475.9,5.013e-2,,5.013e-2,
475.95,2.095e-2,,2.095e-2,
476,8.560e-3,,8.560e-3,
476.05,3.421e-3,,3.421e-3,
476.1,1.337e-3,,1.337e-3,
476.15,5.110e-4,,5.110e-4,
476.2,1.910e-4,,1.910e-4,
476.25,6.984e-5,,6.984e-5,
476.3,2.497e-5,,2.497e-5,
476.35,8.733e-6,,8.733e-6,
476.4,2.986e-6,,2.986e-6,
476.45,9.989e-7,,9.989e-7,
476.5,3.267e-7,,3.267e-7,
476.55,1.045e-7,,1.045e-7,
476.6,3.270e-8,,3.270e-8,
476.65,1.001e-8,,1.001e-8,
476.7,2.994e-9,,2.994e-9,
476.75,8.763e-10,,8.763e-10,
476.8,2.508e-10,,2.508e-10,
513.62,1.280e-8,1.280e-8,,
513.67,4.064e-8,4.064e-8,,
513.72,1.266e-7,1.266e-7,,
513.77,3.873e-7,3.873e-7,,
513.82,1.163e-6,1.163e-6,,
513.87,3.425e-6,3.425e-6,,
513.92,9.904e-6,9.904e-6,,
513.97,2.811e-5,2.811e-5,,
514.02,7.828e-5,7.828e-5,,
514.07,2.140e-4,2.140e-4,,
514.12,5.740e-4,5.740e-4,,
514.17,1.511e-3,1.511e-3,,
514.22,3.906e-3,3.906e-3,,
514.27,9.906e-3,9.906e-3,,
514.32,2.466e-2,2.466e-2,,
514.37,6.024e-2,6.024e-2,,
514.42,1.444e-1,1.444e-1,,
514.47,3.399e-1,3.399e-1,,
514.52,7.850e-1,7.850e-1,,
514.57,1.779e+0,1.779e+0,,
514.62,3.959e+0,3.959e+0,,
514.67,8.644e+0,8.644e+0,,
514.72,1.852e+1,1.852e+1,,
514.77,3.896e+1,3.896e+1,,
514.82,8.042e+1,8.042e+1,,
514.87,1.629e+2,1.629e+2,,
514.92,3.240e+2,3.240e+2,,
514.97,6.323e+2,6.323e+2,,
515.02,1.211e+3,1.211e+3,,
515.07,2.277e+3,2.277e+3,,
515.12,4.202e+3,4.202e+3,,
515.17,7.610e+3,7.610e+3,,
515.22,1.353e+4,1.353e+4,,
515.27,2.360e+4,2.360e+4,,
515.32,4.042e+4,4.042e+4,,
515.37,6.796e+4,6.796e+4,,
515.42,1.121e+5,1.121e+5,,
515.47,1.817e+5,1.817e+5,,
515.52,2.889e+5,2.889e+5,,
515.57,4.511e+5,4.511e+5,,
515.62,6.914e+5,6.914e+5,,
515.67,1.041e+6,1.041e+6,,
515.72,1.538e+6,1.538e+6,,
515.77,2.233e+6,2.233e+6,,
515.82,3.183e+6,3.183e+6,,
515.87,4.459e+6,4.459e+6,,
515.92,6.137e+6,6.137e+6,,
515.97,8.302e+6,8.302e+6,,
516.02,1.104e+7,1.104e+7,,
516.07,1.444e+7,1.444e+7,,
516.12,1.859e+7,1.859e+7,,
516.17,2.355e+7,2.355e+7,,
516.22,2.938e+7,2.938e+7,,
516.27,3.612e+7,3.612e+7,,
516.32,4.380e+7,4.380e+7,,
516.37,5.241e+7,5.241e+7,,
516.42,6.193e+7,6.193e+7,,
516.47,7.234e+7,7.234e+7,,
516.52,8.358e+7,8.358e+7,,
516.57,9.558e+7,9.558e+7,,
516.62,1.083e+8,1.083e+8,,
516.67,1.215e+8,1.215e+8,,
516.72,1.353e+8,1.353e+8,,
516.77,1.493e+8,1.493e+8,,
516.82,1.633e+8,1.633e+8,,
516.87,1.771e+8,1.771e+8,,
516.92,1.903e+8,1.903e+8,,
516.97,2.025e+8,2.025e+8,,
517.02,2.133e+8,2.133e+8,,
517.07,2.223e+8,2.223e+8,,
517.12,2.289e+8,2.289e+8,,
517.17,2.330e+8,2.330e+8,,
517.22,2.342e+8,2.342e+8,,
517.27,2.326e+8,2.326e+8,,
517.32,2.282e+8,2.282e+8,,
517.37,2.215e+8,2.215e+8,,
517.42,2.131e+8,2.131e+8,,
517.47,2.035e+8,2.035e+8,,
517.52,1.938e+8,1.938e+8,,
517.57,1.849e+8,1.849e+8,,
517.62,1.778e+8,1.778e+8,,
517.67,1.733e+8,1.733e+8,,
517.72,1.722e+8,1.722e+8,,
517.77,1.750e+8,1.750e+8,,
517.82,1.821e+8,1.821e+8,,
517.87,1.933e+8,1.933e+8,,
517.92,2.083e+8,2.083e+8,,
517.97,2.264e+8,2.264e+8,,
518.02,2.466e+8,2.466e+8,,
518.07,2.678e+8,2.678e+8,,
518.12,2.885e+8,2.885e+8,,
518.17,3.076e+8,3.076e+8,,
518.22,3.235e+8,3.235e+8,,
518.27,3.352e+8,3.352e+8,,
518.32,3.417e+8,3.417e+8,,
518.37,3.425e+8,3.425e+8,,
518.42,3.373e+8,3.373e+8,,
518.47,3.263e+8,3.263e+8,,
518.52,3.100e+8,3.100e+8,,
518.57,2.892e+8,2.892e+8,,
518.62,2.649e+8,2.649e+8,,
518.67,2.382e+8,2.382e+8,,
518.72,2.102e+8,2.102e+8,,
518.77,1.821e+8,1.821e+8,,
518.82,1.549e+8,1.549e+8,,
518.87,1.293e+8,1.293e+8,,
518.92,1.060e+8,1.060e+8,,
518.97,8.522e+7,8.522e+7,,
519.02,6.728e+7,6.728e+7,,
519.07,5.214e+7,5.214e+7,,
519.12,3.966e+7,3.966e+7,,
519.17,2.961e+7,2.961e+7,,
519.22,2.170e+7,2.170e+7,,
519.27,1.561e+7,1.561e+7,,
519.32,1.102e+7,1.102e+7,,
519.37,7.641e+6,7.641e+6,,
519.42,5.199e+6,5.199e+6,,
519.47,3.471e+6,3.471e+6,,
519.52,2.275e+6,2.275e+6,,
519.57,1.464e+6,1.464e+6,,
519.62,9.245e+5,9.245e+5,,
519.67,5.731e+5,5.731e+5,,
519.72,3.487e+5,3.487e+5,,
519.77,2.083e+5,2.083e+5,,
519.82,1.221e+5,1.221e+5,,
519.87,7.025e+4,7.025e+4,,
519.92,3.968e+4,3.968e+4,,
519.97,2.200e+4,2.200e+4,,
520.02,1.197e+4,1.197e+4,,
520.07,6.394e+3,6.394e+3,,
520.12,3.352e+3,3.352e+3,,
520.17,1.725e+3,1.725e+3,,
520.22,8.714e+2,8.714e+2,,
520.27,4.321e+2,4.321e+2,,
520.32,2.103e+2,2.103e+2,,
520.37,1.005e+2,1.005e+2,,
520.42,4.710e+1,4.710e+1,,
520.47,2.168e+1,2.168e+1,,
520.52,9.794e+0,9.794e+0,,
520.57,4.343e+0,4.343e+0,,
520.62,1.890e+0,1.890e+0,,
520.67,8.077e-1,8.077e-1,,
520.72,3.387e-1,3.387e-1,,
520.77,1.394e-1,1.394e-1,,
520.82,5.633e-2,5.633e-2,,
520.87,2.234e-2,2.234e-2,,
520.92,8.698e-3,8.698e-3,,
520.97,3.323e-3,3.323e-3,,
521.02,1.246e-3,1.246e-3,,
521.07,4.589e-4,4.589e-4,,
521.12,1.658e-4,1.658e-4,,
521.17,5.882e-5,5.882e-5,,
521.22,2.048e-5,2.048e-5,,
521.27,6.998e-6,6.998e-6,,
521.32,2.348e-6,2.348e-6,,
521.37,7.730e-7,7.730e-7,,
521.42,2.498e-7,2.498e-7,,
521.47,7.925e-8,7.925e-8,,
523.27,3.477e-10,,3.477e-10,
523.32,1.076e-9,,1.076e-9,
523.37,3.272e-9,,3.272e-9,
523.42,9.769e-9,,9.769e-9,
523.47,2.865e-8,,2.865e-8,
523.52,8.250e-8,,8.250e-8,
523.57,2.333e-7,,2.333e-7,
523.62,6.482e-7,,6.482e-7,
523.67,1.768e-6,,1.768e-6,
523.72,4.738e-6,,4.738e-6,
523.77,1.247e-5,,1.247e-5,
523.82,3.223e-5,,3.223e-5,
523.87,8.181e-5,,8.181e-5,
523.92,2.040e-4,,2.040e-4,
523.97,4.994e-4,,4.994e-4,
524.02,1.201e-3,,1.201e-3,
524.07,2.836e-3,,2.836e-3,
524.12,6.579e-3,,6.579e-3,
524.17,1.499e-2,,1.499e-2,
524.22,3.353e-2,,3.353e-2,
524.27,7.369e-2,,7.369e-2,
524.32,1.590e-1,,1.590e-1,
524.37,3.371e-1,,3.371e-1,
524.42,7.017e-1,,7.017e-1,
524.47,1.435e+0,,1.435e+0,
524.52,2.881e+0,,2.881e+0,
524.57,5.681e+0,,5.681e+0,
524.62,1.100e+1,,1.100e+1,
524.67,2.093e+1,,2.093e+1,
524.72,3.911e+1,,3.911e+1,
524.77,7.176e+1,,7.176e+1,
524.82,1.293e+2,,1.293e+2,
524.87,2.289e+2,,2.289e+2,
524.92,3.979e+2,,3.979e+2,
524.97,6.792e+2,,6.792e+2,
525.02,1.139e+3,,1.139e+3,
525.07,1.875e+3,,1.875e+3,
525.12,3.033e+3,,3.033e+3,
525.17,4.818e+3,,4.818e+3,
525.22,7.516e+3,,7.516e+3,
525.27,1.152e+4,,1.152e+4,
525.32,1.733e+4,,1.733e+4,
525.37,2.561e+4,,2.561e+4,
525.42,3.717e+4,,3.717e+4,
525.47,5.299e+4,,5.299e+4,
525.52,7.419e+4,,7.419e+4,
525.57,1.020e+5,,1.020e+5,
525.62,1.378e+5,,1.378e+5,
525.67,1.827e+5,,1.827e+5,
525.72,2.381e+5,,2.381e+5,
525.77,3.046e+5,,3.046e+5,
525.82,3.827e+5,,3.827e+5,
525.87,4.723e+5,,4.723e+5,
525.92,5.724e+5,,5.724e+5,
525.97,6.814e+5,,6.814e+5,
526.02,7.966e+5,,7.966e+5,
526.07,9.146e+5,,9.146e+5,
526.12,1.031e+6,,1.031e+6,
526.17,1.142e+6,,1.142e+6,
526.22,1.243e+6,,1.243e+6,
526.27,1.327e+6,,1.327e+6,
526.32,1.393e+6,,1.393e+6,
526.37,1.435e+6,,1.435e+6,
526.42,1.453e+6,,1.453e+6,
526.47,1.444e+6,,1.444e+6,
526.52,1.409e+6,,1.409e+6,
526.57,1.351e+6,,1.351e+6,
526.62,1.272e+6,,1.272e+6,
526.67,1.177e+6,,1.177e+6,
526.72,1.069e+6,,1.069e+6,
526.77,9.535e+5,,9.535e+5,
526.82,8.354e+5,,8.354e+5,
526.87,7.188e+5,,7.188e+5,
526.92,6.075e+5,,6.075e+5,
526.97,5.042e+5,,5.042e+5,
527.02,4.110e+5,,4.110e+5,
527.07,3.291e+5,,3.291e+5,
527.12,2.587e+5,,2.587e+5,
527.17,1.998e+5,,1.998e+5,
527.22,1.515e+5,,1.515e+5,
527.27,1.129e+5,,1.129e+5,
527.32,8.259e+4,,8.259e+4,
527.37,5.934e+4,,5.934e+4,
527.42,4.187e+4,,4.187e+4,
527.47,2.902e+4,,2.902e+4,
527.52,1.975e+4,,1.975e+4,
527.57,1.321e+4,,1.321e+4,
527.62,8.671e+3,,8.671e+3,
527.67,5.591e+3,,5.591e+3,
527.72,3.541e+3,,3.541e+3,
527.77,2.203e+3,,2.203e+3,
527.82,1.346e+3,,1.346e+3,
527.87,8.073e+2,,8.073e+2,
527.92,4.757e+2,,4.757e+2,
527.97,2.753e+2,,2.753e+2,
528.02,1.565e+2,,1.565e+2,
528.07,8.735e+1,,8.735e+1,
528.12,4.789e+1,,4.789e+1,
528.17,2.579e+1,,2.579e+1,
528.22,1.364e+1,,1.364e+1,
528.27,7.083e+0,,7.083e+0,
528.32,3.613e+0,,3.613e+0,
528.37,1.810e+0,,1.810e+0,
528.42,8.907e-1,,8.907e-1,
528.47,4.305e-1,,4.305e-1,
528.52,2.043e-1,,2.043e-1,
528.57,9.523e-2,,9.523e-2,
528.62,4.360e-2,,4.360e-2,
528.67,1.960e-2,,1.960e-2,
528.72,8.657e-3,,8.657e-3,
528.77,3.754e-3,,3.754e-3,
528.82,1.599e-3,,1.599e-3,
528.87,6.690e-4,,6.690e-4,
528.92,2.749e-4,,2.749e-4,
528.97,1.109e-4,,1.109e-4,
529.02,4.396e-5,,4.396e-5,
529.07,1.711e-5,,1.711e-5,
529.12,6.542e-6,,6.542e-6,
529.17,2.456e-6,,2.456e-6,
529.22,9.057e-7,,9.057e-7,
529.27,3.280e-7,,3.280e-7,
529.32,1.167e-7,,1.167e-7,
529.37,4.075e-8,,4.075e-8,
529.42,1.398e-8,,1.398e-8,
529.47,4.711e-9,,4.711e-9,
529.52,1.559e-9,,1.559e-9,
529.57,5.068e-10,,5.068e-10,
529.62,8.532e-11,,8.532e-11,
549.53,7.601e-9,7.601e-9,,
549.58,2.227e-8,2.227e-8,,
549.63,6.417e-8,6.417e-8,,
549.68,1.819e-7,1.819e-7,,
549.73,5.074e-7,5.074e-7,,
549.78,1.392e-6,1.392e-6,,
549.83,3.759e-6,3.759e-6,,
549.88,9.981e-6,9.981e-6,,
549.93,2.608e-5,2.608e-5,,
549.98,6.702e-5,6.702e-5,,
550.03,1.694e-4,1.694e-4,,
550.08,4.215e-4,4.215e-4,,
550.13,1.031e-3,1.031e-3,,
550.18,2.483e-3,2.483e-3,,
550.23,5.880e-3,5.880e-3,,
550.28,1.370e-2,1.370e-2,,
550.33,3.140e-2,3.140e-2,,
550.38,7.080e-2,7.080e-2,,
550.43,1.570e-1,1.570e-1,,
550.48,3.427e-1,3.427e-1,,
550.53,7.357e-1,7.357e-1,,
550.58,1.554e+0,1.554e+0,,
550.63,3.228e+0,3.228e+0,,
550.68,6.599e+0,6.599e+0,,
550.73,1.327e+1,1.327e+1,,
550.78,2.625e+1,2.625e+1,,
550.83,5.108e+1,5.108e+1,,
550.88,9.780e+1,9.780e+1,,
550.93,1.842e+2,1.842e+2,,
550.98,3.413e+2,3.413e+2,,
551.03,6.222e+2,6.222e+2,,
551.08,1.116e+3,1.116e+3,,
551.13,1.968e+3,1.968e+3,,
551.18,3.416e+3,3.416e+3,,
551.23,5.832e+3,5.832e+3,,
551.28,9.797e+3,9.797e+3,,
551.33,1.619e+4,1.619e+4,,
551.38,2.632e+4,2.632e+4,,
551.43,4.208e+4,4.208e+4,,
551.48,6.621e+4,6.621e+4,,
551.53,1.025e+5,1.025e+5,,
551.58,1.560e+5,1.560e+5,,
551.63,2.337e+5,2.337e+5,,
551.68,3.444e+5,3.444e+5,,
551.73,4.993e+5,4.993e+5,,
551.78,7.121e+5,7.121e+5,,
551.83,9.991e+5,9.991e+5,,
551.88,1.379e+6,1.379e+6,,
551.93,1.873e+6,1.873e+6,,
551.98,2.501e+6,2.501e+6,,
552.03,3.287e+6,3.287e+6,,
552.08,4.250e+6,4.250e+6,,
552.13,5.405e+6,5.405e+6,,
552.18,6.763e+6,6.763e+6,,
552.23,8.325e+6,8.325e+6,,
552.28,1.008e+7,1.008e+7,,
552.33,1.201e+7,1.201e+7,,
552.38,1.408e+7,1.408e+7,,
552.43,1.623e+7,1.623e+7,,
552.48,1.841e+7,1.841e+7,,
552.53,2.054e+7,2.054e+7,,
552.58,2.255e+7,2.255e+7,,
552.63,2.435e+7,2.435e+7,,
552.68,2.587e+7,2.587e+7,,
552.73,2.704e+7,2.704e+7,,
552.78,2.780e+7,2.780e+7,,
552.83,2.812e+7,2.812e+7,,
552.88,2.798e+7,2.798e+7,,
552.93,2.739e+7,2.739e+7,,
552.98,2.638e+7,2.638e+7,,
553.03,2.499e+7,2.499e+7,,
553.08,2.330e+7,2.330e+7,,
553.13,2.136e+7,2.136e+7,,
553.18,1.927e+7,1.927e+7,,
553.23,1.710e+7,1.710e+7,,
553.28,1.493e+7,1.493e+7,,
553.33,1.282e+7,1.282e+7,,
553.38,1.083e+7,1.083e+7,,
553.43,9.005e+6,9.005e+6,,
553.48,7.364e+6,7.364e+6,,
553.53,5.924e+6,5.924e+6,,
553.58,4.688e+6,4.688e+6,,
553.63,3.650e+6,3.650e+6,,
553.68,2.796e+6,2.796e+6,,
553.73,2.107e+6,2.107e+6,,
553.78,1.562e+6,1.562e+6,,
553.83,1.139e+6,1.139e+6,,
553.88,8.170e+5,8.170e+5,,
553.93,5.766e+5,5.766e+5,,
553.98,4.004e+5,4.004e+5,,
554.03,2.735e+5,2.735e+5,,
554.08,1.838e+5,1.838e+5,,
554.13,1.215e+5,1.215e+5,,
554.18,7.900e+4,7.900e+4,,
554.23,5.055e+4,5.055e+4,,
554.28,3.181e+4,3.181e+4,,
554.33,1.970e+4,1.970e+4,,
554.38,1.200e+4,1.200e+4,,
554.43,7.191e+3,7.191e+3,,
554.48,4.239e+3,4.239e+3,,
554.53,2.459e+3,2.459e+3,,
554.58,1.403e+3,1.403e+3,,
554.63,7.874e+2,7.874e+2,,
554.68,4.348e+2,4.348e+2,,
554.73,2.362e+2,2.362e+2,,
554.78,1.262e+2,1.262e+2,,
554.83,6.637e+1,6.637e+1,,
554.88,3.433e+1,3.433e+1,,
554.93,1.747e+1,1.747e+1,,
554.98,8.743e+0,8.743e+0,,
555.03,4.306e+0,4.306e+0,,
555.08,2.086e+0,2.086e+0,,
555.13,9.941e-1,9.941e-1,,
555.18,4.661e-1,4.661e-1,,
555.23,2.150e-1,2.150e-1,,
555.28,9.756e-2,9.756e-2,,
555.33,4.355e-2,4.355e-2,,
555.38,1.913e-2,1.913e-2,,
555.43,8.263e-3,8.263e-3,,
555.48,3.512e-3,3.512e-3,,
555.53,1.468e-3,1.468e-3,,
555.58,6.041e-4,6.041e-4,,
555.63,2.444e-4,2.444e-4,,
555.68,9.731e-5,9.731e-5,,
555.73,3.811e-5,3.811e-5,,
555.78,1.468e-5,1.468e-5,,
555.83,5.566e-6,5.566e-6,,
555.88,2.075e-6,2.075e-6,,
555.93,7.614e-7,7.614e-7,,
555.98,2.748e-7,2.748e-7,,
556.03,9.755e-8,9.755e-8,,
556.08,3.407e-8,3.407e-8,,
556.13,1.171e-8,1.171e-8,,
556.18,3.957e-9,3.957e-9,,
