Wavelength (nm),Sum,Mg I (4.9e-01),Mg II (5.1e-01),Mg III (4.2e-06)
252.48,1.144e-30,,,1.144e-30
252.53,2.188e-30,,,2.188e-30
252.58,3.871e-30,,,3.871e-30
252.63,6.334e-30,,,6.334e-30
252.68,9.585e-30,,,9.585e-30
252.73,1.341e-29,,,1.341e-29
252.78,1.736e-29,,,1.736e-29
252.83,2.078e-29,,,2.078e-29
252.88,2.300e-29,,,2.300e-29
252.93,2.355e-29,,,2.355e-29
252.98,2.229e-29,,,2.229e-29
253.03,1.952e-29,,,1.952e-29
253.08,1.581e-29,,,1.581e-29
253.13,1.184e-29,,,1.184e-29
253.18,8.198e-30,,,8.198e-30
253.23,5.250e-30,,,5.250e-30
253.28,3.110e-30,,,3.110e-30
253.33,1.704e-30,,,1.704e-30
253.38,8.631e-31,,,8.631e-31
253.43,4.044e-31,,,4.044e-31
253.48,1.752e-31,,,1.752e-31
253.53,7.021e-32,,,7.021e-32
253.58,2.602e-32,,,2.602e-32
253.63,8.917e-33,,,8.917e-33
253.68,2.826e-33,,,2.826e-33
253.73,8.284e-34,,,8.284e-34
253.78,2.246e-34,,,2.246e-34
253.83,5.630e-35,,,5.630e-35
253.88,1.305e-35,,,1.305e-35
253.93,2.799e-36,,,2.799e-36
253.98,5.550e-37,,,5.550e-37
254.03,1.018e-37,,,1.018e-37
254.08,1.726e-38,,,1.726e-38
254.13,2.707e-39,,,2.707e-39
254.18,3.927e-40,,,3.927e-40
254.23,5.268e-41,,,5.268e-41
254.28,6.536e-42,,,6.536e-42
254.33,7.499e-43,,,7.499e-43
254.38,7.957e-44,,,7.957e-44
254.43,7.808e-45,,,7.808e-45
260.23,1.771e-49,,,1.771e-49
260.28,1.687e-48,,,1.687e-48
260.33,1.495e-47,,,1.495e-47
260.38,1.231e-46,,,1.231e-46
260.43,9.420e-46,,,9.420e-46
260.48,6.703e-45,,,6.703e-45
260.53,4.435e-44,,,4.435e-44
260.58,2.727e-43,,,2.727e-43
260.63,1.559e-42,,,1.559e-42
260.68,8.288e-42,,,8.288e-42
260.73,4.095e-41,,,4.095e-41
260.78,1.881e-40,,,1.881e-40
260.83,8.034e-40,,,8.034e-40
260.88,3.189e-39,,,3.189e-39
260.93,1.177e-38,,,1.177e-38
260.98,4.039e-38,,,4.039e-38
261.03,1.288e-37,,,1.288e-37
261.08,3.820e-37,,,3.820e-37
261.13,1.053e-36,,,1.053e-36
261.18,2.698e-36,,,2.698e-36
261.23,6.429e-36,,,6.429e-36
261.28,1.424e-35,,,1.424e-35
261.33,2.932e-35,,,2.932e-35
261.38,5.612e-35,,,5.612e-35
261.43,9.986e-35,,,9.986e-35
261.48,1.652e-34,,,1.652e-34
261.53,2.540e-34,,,2.540e-34
261.58,3.632e-34,,,3.632e-34
261.63,4.827e-34,,,4.827e-34
261.68,5.965e-34,,,5.965e-34
261.73,6.851e-34,,,6.851e-34
261.78,7.316e-34,,,7.316e-34
261.83,7.263e-34,,,7.263e-34
261.88,6.703e-34,,,6.703e-34
261.93,5.751e-34,,,5.751e-34
261.98,4.587e-34,,,4.587e-34
262.03,3.401e-34,,,3.401e-34
262.08,2.345e-34,,,2.345e-34
262.13,1.502e-34,,,1.502e-34
262.18,8.951e-35,,,8.951e-35
262.23,4.957e-35,,,4.957e-35
262.28,2.552e-35,,,2.552e-35
262.33,1.222e-35,,,1.222e-35
262.38,5.436e-36,,,5.436e-36
262.44,1.868e-36,,,1.868e-36
262.49,7.081e-37,,,7.081e-37
262.54,2.495e-37,,,2.495e-37
262.59,8.171e-38,,,8.171e-38
262.64,2.488e-38,,,2.488e-38
262.69,7.043e-39,,,7.043e-39
262.74,1.853e-39,,,1.853e-39
262.79,4.534e-40,,,4.534e-40
262.84,1.031e-40,,,1.031e-40
262.89,2.180e-41,,,2.180e-41
262.94,4.286e-42,,,4.286e-42
262.99,7.832e-43,,,7.832e-43
263.04,1.330e-43,,,1.330e-43
263.09,2.101e-44,,,2.101e-44
263.14,3.085e-45,,,3.085e-45
263.19,4.210e-46,,,4.210e-46
263.24,5.342e-47,,,5.342e-47
263.29,6.301e-48,,,6.301e-48
263.34,6.909e-49,,,6.909e-49
263.39,7.043e-50,,,7.043e-50
264.49,1.328e-11,,1.328e-11,
264.54,1.212e-10,,1.212e-10,
264.59,1.030e-9,,1.030e-9,
264.64,8.154e-9,,8.154e-9,
264.69,6.017e-8,,6.017e-8,
264.74,4.137e-7,,4.137e-7,
264.79,2.651e-6,,2.651e-6,
264.84,1.583e-5,,1.583e-5,
264.89,8.804e-5,,8.804e-5,
264.94,4.564e-4,,4.564e-4,
264.99,2.204e-3,,2.204e-3,
265.04,9.922e-3,,9.922e-3,
265.09,4.161e-2,,4.161e-2,
265.14,1.626e-1,,1.626e-1,
265.19,5.922e-1,,5.922e-1,
265.24,2.010e+0,,2.010e+0,
265.29,6.354e+0,,6.354e+0,
265.34,1.872e+1,,1.872e+1,
265.39,5.140e+1,,5.140e+1,
265.44,1.315e+2,,1.315e+2,
265.49,3.134e+2,,3.134e+2,
265.54,6.962e+2,,6.962e+2,
265.59,1.441e+3,,1.441e+3,
265.64,2.779e+3,,2.779e+3,
265.69,4.994e+3,,4.994e+3,
265.74,8.363e+3,,8.363e+3,
265.79,1.305e+4,,1.305e+4,
265.84,1.897e+4,,1.897e+4,
265.89,2.571e+4,,2.571e+4,
265.94,3.245e+4,,3.245e+4,
265.99,3.818e+4,,3.818e+4,
266.04,4.185e+4,,4.185e+4,
266.09,4.274e+4,,4.274e+4,
266.14,4.068e+4,,4.068e+4,
266.19,3.608e+4,,3.608e+4,
266.24,2.982e+4,,2.982e+4,
266.29,2.296e+4,,2.296e+4,
266.34,1.647e+4,,1.647e+4,
266.39,1.101e+4,,1.101e+4,
266.44,6.863e+3,,6.863e+3,
266.49,3.984e+3,,3.984e+3,
266.54,2.155e+3,,2.155e+3,
266.59,1.086e+3,,1.086e+3,
266.64,5.102e+2,,5.102e+2,
266.69,2.233e+2,,2.233e+2,
266.74,9.107e+1,,9.107e+1,
266.79,3.461e+1,,3.461e+1,
266.84,1.225e+1,,1.225e+1,
266.89,4.044e+0,,4.044e+0,
266.94,1.243e+0,,1.243e+0,
266.99,3.562e-1,,3.562e-1,
267.04,9.508e-2,,9.508e-2,
267.09,2.365e-2,,2.365e-2,
267.14,5.482e-3,,5.482e-3,
267.19,1.184e-3,,1.184e-3,
267.24,2.383e-4,,2.383e-4,
267.29,4.469e-5,,4.469e-5,
267.34,7.810e-6,,7.810e-6,
267.39,1.272e-6,,1.272e-6,
267.44,1.930e-7,,1.930e-7,
267.49,2.728e-8,,2.728e-8,
267.54,3.594e-9,,3.594e-9,
267.59,4.412e-10,,4.412e-10,
267.64,5.047e-11,,5.047e-11,
267.69,5.379e-12,,5.379e-12,
271.54,1.858e-9,1.858e-9,,
271.59,1.661e-8,1.661e-8,,
271.64,1.389e-7,1.389e-7,,
271.69,1.090e-6,1.090e-6,,
271.74,7.980e-6,7.980e-6,,
271.79,5.463e-5,5.463e-5,,
271.84,3.499e-4,3.499e-4,,
271.89,2.096e-3,2.096e-3,,
271.94,1.175e-2,1.175e-2,,
271.99,6.159e-2,6.159e-2,,
272.04,3.022e-1,3.022e-1,,
272.09,1.387e+0,1.387e+0,,
272.14,5.962e+0,5.962e+0,,
272.19,2.398e+1,2.398e+1,,
272.24,9.030e+1,9.030e+1,,
272.29,3.184e+2,3.184e+2,,
272.34,1.052e+3,1.052e+3,,
272.39,3.255e+3,3.255e+3,,
272.44,9.444e+3,9.444e+3,,
272.49,2.569e+4,2.569e+4,,
272.54,6.558e+4,6.558e+4,,
272.59,1.571e+5,1.571e+5,,
272.64,3.537e+5,3.537e+5,,
272.69,7.485e+5,7.485e+5,,
272.74,1.490e+6,1.490e+6,,
272.79,2.793e+6,2.793e+6,,
272.84,4.936e+6,4.936e+6,,
272.89,8.230e+6,8.230e+6,,
272.94,1.296e+7,1.296e+7,,
272.99,1.931e+7,1.931e+7,,
273.04,2.727e+7,2.727e+7,,
273.09,3.655e+7,3.655e+7,,
273.14,4.666e+7,4.666e+7,,
273.19,5.695e+7,5.695e+7,,
273.24,6.679e+7,6.679e+7,,
273.29,7.572e+7,7.572e+7,,
273.34,8.358e+7,8.358e+7,,
273.39,9.037e+7,9.037e+7,,
273.44,9.613e+7,9.613e+7,,
273.49,1.006e+8,1.006e+8,,
273.54,1.033e+8,1.033e+8,,
273.59,1.033e+8,1.033e+8,,
273.64,9.977e+7,9.977e+7,,
273.69,9.240e+7,9.240e+7,,
273.74,8.148e+7,8.148e+7,,
273.79,6.806e+7,6.806e+7,,
273.84,5.363e+7,5.363e+7,,
273.89,3.977e+7,3.977e+7,,
273.94,2.770e+7,2.770e+7,,
273.99,1.809e+7,1.809e+7,,
274.04,1.107e+7,1.107e+7,,
274.09,6.346e+6,6.346e+6,,
274.14,3.405e+6,3.405e+6,,
274.19,1.710e+6,1.710e+6,,
274.24,8.036e+5,8.036e+5,,
274.29,3.533e+5,3.533e+5,,
274.34,1.453e+5,1.453e+5,,
274.39,5.593e+4,5.593e+4,,
274.44,2.013e+4,2.013e+4,,
274.49,6.780e+3,6.780e+3,,
274.54,2.136e+3,2.136e+3,,
274.59,6.294e+2,6.294e+2,,
274.64,1.735e+2,1.735e+2,,
274.69,4.473e+1,4.473e+1,,
274.74,1.079e+1,1.079e+1,,
274.79,2.434e+0,2.434e+0,,
274.84,5.137e-1,5.137e-1,,
274.89,1.014e-1,1.014e-1,,
274.94,1.873e-2,1.873e-2,,
274.99,3.235e-3,3.235e-3,,
275.04,5.227e-4,5.227e-4,,
275.09,7.900e-5,7.900e-5,,
275.14,1.117e-5,1.117e-5,,
275.19,1.477e-6,1.477e-6,,
275.24,1.827e-7,1.827e-7,,
275.29,2.115e-8,2.115e-8,,
275.99,8.583e-8,8.583e-8,,
276.04,7.343e-7,7.343e-7,,
276.09,5.888e-6,5.888e-6,,
276.14,4.429e-5,4.429e-5,,
276.19,3.120e-4,3.120e-4,,
276.24,2.060e-3,2.060e-3,,
276.29,1.275e-2,1.275e-2,,
276.34,7.395e-2,7.395e-2,,
276.39,4.021e-1,4.021e-1,,
276.44,2.049e+0,2.049e+0,,
276.49,9.787e+0,9.787e+0,,
276.54,4.383e+1,4.383e+1,,
276.59,1.840e+2,1.840e+2,,
276.64,7.240e+2,7.240e+2,,
276.69,2.671e+3,2.671e+3,,
276.74,9.242e+3,9.242e+3,,
276.79,2.999e+4,2.999e+4,,
276.84,9.126e+4,9.126e+4,,
276.89,2.606e+5,2.606e+5,,
276.94,6.981e+5,6.981e+5,,
276.99,1.756e+6,1.756e+6,,
277.04,4.147e+6,4.147e+6,,
277.09,9.207e+6,9.207e+6,,
277.14,1.922e+7,1.922e+7,,
277.19,3.779e+7,3.779e+7,,
277.24,7.005e+7,7.005e+7,,
277.29,1.226e+8,1.226e+8,,
277.34,2.033e+8,2.033e+8,,
277.39,3.199e+8,3.199e+8,1.108e-8,
277.44,4.796e+8,4.796e+8,9.399e-8,
277.49,6.877e+8,6.877e+8,7.475e-7,
277.54,9.470e+8,9.470e+8,5.576e-6,
277.59,1.257e+9,1.257e+9,3.900e-5,
277.64,1.614e+9,1.614e+9,2.558e-4,
277.69,2.009e+9,2.009e+9,1.574e-3,
277.74,2.425e+9,2.425e+9,9.081e-3,
277.79,2.835e+9,2.835e+9,4.914e-2,
277.84,3.206e+9,3.206e+9,2.493e-1,
277.89,3.498e+9,3.498e+9,1.187e+0,
277.94,3.676e+9,3.676e+9,5.296e+0,
277.99,3.715e+9,3.715e+9,2.217e+1,
278.04,3.611e+9,3.611e+9,8.701e+1,
278.09,3.379e+9,3.379e+9,3.203e+2,
278.14,3.050e+9,3.050e+9,1.106e+3,
278.19,2.662e+9,2.662e+9,3.581e+3,
278.24,2.252e+9,2.252e+9,1.088e+4,
278.29,1.850e+9,1.850e+9,3.100e+4,
278.34,1.477e+9,1.477e+9,8.288e+4,
278.39,1.144e+9,1.144e+9,2.081e+5,
278.44,8.584e+8,8.579e+8,4.909e+5,
278.49,6.213e+8,6.202e+8,1.090e+6,
278.54,4.326e+8,4.303e+8,2.284e+6,
278.59,2.899e+8,2.854e+8,4.540e+6,
278.64,1.888e+8,1.802e+8,8.629e+6,
278.69,1.238e+8,1.079e+8,1.589e+7,
278.74,9.001e+7,6.118e+7,2.883e+7,
278.79,8.537e+7,3.274e+7,5.262e+7,
278.84,1.146e+8,1.652e+7,9.808e+7,
278.89,1.951e+8,7.844e+6,1.873e+8,
278.94,3.657e+8,3.504e+6,3.622e+8,
278.99,6.977e+8,1.471e+6,6.963e+8,
279.04,1.306e+9,5.800e+5,1.305e+9,
279.09,2.351e+9,2.147e+5,2.351e+9,
279.14,4.028e+9,7.461e+4,4.028e+9,
279.19,6.527e+9,2.433e+4,6.527e+9,
279.24,9.966e+9,7.443e+3,9.966e+9,
279.29,1.431e+10,2.136e+3,1.431e+10,
279.34,1.930e+10,5.749e+2,1.930e+10,
279.39,2.444e+10,1.451e+2,2.444e+10,
279.44,2.904e+10,3.435e+1,2.904e+10,
279.49,3.239e+10,7.624e+0,3.239e+10,
279.54,3.390e+10,1.587e+0,3.390e+10,
279.59,3.331e+10,3.101e-1,3.331e+10,
279.64,3.076e+10,5.947e-2,3.076e+10,
279.69,2.673e+10,2.461e-2,2.673e+10,
279.74,2.197e+10,7.564e-2,2.197e+10,
279.79,1.728e+10,3.462e-1,1.728e+10,
279.84,1.333e+10,1.517e+0,1.333e+10,
279.89,1.057e+10,6.248e+0,1.057e+10,
279.94,9.205e+9,2.417e+1,9.205e+9,
279.99,9.192e+9,8.778e+1,9.192e+9,
280.04,1.028e+10,2.995e+2,1.028e+10,
280.09,1.207e+10,9.600e+2,1.207e+10,
280.14,1.407e+10,2.891e+3,1.407e+10,
280.19,1.580e+10,8.182e+3,1.580e+10,
280.24,1.681e+10,2.176e+4,1.681e+10,
280.29,1.687e+10,5.443e+4,1.687e+10,
280.34,1.591e+10,1.280e+5,1.591e+10,
280.39,1.409e+10,2.832e+5,1.409e+10,
280.44,1.171e+10,5.895e+5,1.171e+10,
280.49,9.135e+9,1.155e+6,9.134e+9,
280.54,6.688e+9,2.133e+6,6.686e+9,
280.59,4.597e+9,3.710e+6,4.593e+9,
280.64,2.966e+9,6.084e+6,2.960e+9,
280.69,1.800e+9,9.414e+6,1.790e+9,
280.74,1.030e+9,1.375e+7,1.016e+9,
280.79,5.600e+8,1.898e+7,5.411e+8,
280.84,2.951e+8,2.476e+7,2.703e+8,
280.89,1.573e+8,3.056e+7,1.268e+8,
280.94,9.147e+7,3.571e+7,5.576e+7,
280.99,6.254e+7,3.952e+7,2.302e+7,
281.04,5.036e+7,4.144e+7,8.917e+6,
281.09,4.444e+7,4.120e+7,3.241e+6,
281.14,3.995e+7,3.884e+7,1.105e+6,
281.19,3.508e+7,3.472e+7,3.537e+5,
281.24,2.954e+7,2.943e+7,1.062e+5,
281.29,2.368e+7,2.365e+7,2.993e+4,
281.34,1.801e+7,1.800e+7,7.913e+3,
281.39,1.299e+7,1.298e+7,1.963e+3,
281.44,8.863e+6,8.863e+6,4.570e+2,
281.49,5.724e+6,5.724e+6,9.981e+1,
281.54,3.495e+6,3.495e+6,2.046e+1,
281.59,2.016e+6,2.016e+6,3.934e+0,
281.64,1.098e+6,1.098e+6,7.100e-1,
281.69,5.648e+5,5.648e+5,1.202e-1,
281.74,2.739e+5,2.739e+5,1.910e-2,
281.79,1.253e+5,1.253e+5,2.848e-3,
281.84,5.399e+4,5.399e+4,3.984e-4,
281.89,2.192e+4,2.192e+4,5.230e-5,
281.94,8.382e+3,8.382e+3,6.442e-6,
281.99,3.017e+3,3.017e+3,,
282.04,1.022e+3,1.022e+3,,
282.09,3.258e+2,3.258e+2,,
282.14,9.770e+1,9.770e+1,,
282.19,2.756e+1,2.756e+1,,
282.24,7.308e+0,7.308e+0,,
282.29,1.822e+0,1.822e+0,,
282.34,4.272e-1,4.272e-1,,
282.39,9.413e-2,9.413e-2,,
282.44,1.949e-2,1.949e-2,,
282.49,3.794e-3,3.794e-3,,
282.54,6.938e-4,6.938e-4,,
282.59,1.192e-4,1.192e-4,,
282.64,1.924e-5,1.924e-5,,
282.69,2.918e-6,2.918e-6,,
282.74,4.156e-7,4.156e-7,,
282.79,5.561e-8,5.561e-8,,
282.84,6.587e-9,6.587e-9,,
282.89,7.818e-10,7.818e-10,,
282.94,4.124e-9,4.124e-9,,
282.99,3.381e-8,3.381e-8,,
283.04,2.606e-7,2.606e-7,,
283.09,1.889e-6,1.889e-6,,
283.14,1.294e-5,1.294e-5,,
283.19,8.297e-5,8.297e-5,,
283.24,5.003e-4,5.003e-4,,
283.29,2.838e-3,2.838e-3,,
283.34,1.514e-2,1.514e-2,,
283.39,7.595e-2,7.595e-2,,
283.44,3.584e-1,3.584e-1,,
283.49,1.591e+0,1.591e+0,,
283.54,6.649e+0,6.649e+0,,
283.59,2.614e+1,2.614e+1,,
283.64,9.672e+1,9.672e+1,,
283.69,3.370e+2,3.370e+2,,
283.74,1.106e+3,1.106e+3,,
283.79,3.417e+3,3.417e+3,,
283.84,9.956e+3,9.956e+3,,
283.89,2.735e+4,2.735e+4,,
283.94,7.093e+4,7.093e+4,,
283.99,1.738e+5,1.738e+5,,
284.04,4.029e+5,4.029e+5,,
284.09,8.864e+5,8.864e+5,,
284.14,1.857e+6,1.857e+6,,
284.19,3.730e+6,3.730e+6,,
284.24,7.248e+6,7.248e+6,,
284.29,1.382e+7,1.382e+7,,
284.34,2.630e+7,2.630e+7,,
284.39,5.079e+7,5.079e+7,,
284.44,1.005e+8,1.005e+8,,
284.49,2.033e+8,2.033e+8,,
284.54,4.147e+8,4.147e+8,,
284.59,8.373e+8,8.373e+8,,
284.64,1.646e+9,1.646e+9,,
284.69,3.110e+9,3.110e+9,,
284.74,5.601e+9,5.601e+9,,
284.79,9.563e+9,9.563e+9,,
284.84,1.543e+10,1.543e+10,,
284.89,2.347e+10,2.347e+10,,
284.94,3.364e+10,3.364e+10,,
284.99,4.538e+10,4.538e+10,,
285.04,5.761e+10,5.761e+10,,
285.09,6.881e+10,6.881e+10,,
285.14,7.729e+10,7.729e+10,,
285.19,8.166e+10,8.166e+10,,
285.24,8.114e+10,8.114e+10,,
285.29,7.582e+10,7.582e+10,,
285.34,6.662e+10,6.662e+10,,
285.39,5.506e+10,5.506e+10,,
285.44,4.279e+10,4.279e+10,,
285.49,3.127e+10,3.127e+10,,
285.54,2.149e+10,2.149e+10,,
285.59,1.389e+10,1.389e+10,,
285.64,8.441e+9,8.441e+9,,
285.69,4.825e+9,4.825e+9,,
285.74,2.593e+9,2.593e+9,,
285.79,1.311e+9,1.311e+9,,
285.84,6.229e+8,6.229e+8,,
285.89,2.784e+8,2.784e+8,,
285.94,1.170e+8,1.170e+8,,
285.99,4.626e+7,4.626e+7,,
286.04,1.719e+7,1.719e+7,,
286.09,6.010e+6,6.010e+6,,
286.14,1.976e+6,1.976e+6,,
286.19,6.107e+5,6.107e+5,,
286.24,1.775e+5,1.775e+5,,
286.29,4.853e+4,4.853e+4,,
286.34,1.247e+4,1.247e+4,,
286.39,3.016e+3,3.016e+3,,
286.44,6.855e+2,6.855e+2,,
286.49,1.465e+2,1.465e+2,,
286.54,2.946e+1,2.946e+1,,
286.59,5.569e+0,5.569e+0,,
286.64,9.901e-1,9.901e-1,,
286.69,1.655e-1,1.655e-1,,
286.74,2.602e-2,2.602e-2,,
286.79,3.847e-3,3.847e-3,,
286.84,5.349e-4,5.349e-4,,
286.89,6.993e-5,6.993e-5,,
286.94,8.594e-6,8.594e-6,,
289.79,4.993e-9,4.993e-9,,
289.84,3.845e-8,3.845e-8,,
289.89,2.791e-7,2.791e-7,,
289.94,1.911e-6,1.911e-6,,
289.99,1.233e-5,1.233e-5,,
290.04,7.505e-5,7.505e-5,,
290.09,4.306e-4,4.306e-4,,
290.14,2.330e-3,2.330e-3,,
290.19,1.188e-2,1.188e-2,,
290.24,5.716e-2,5.716e-2,,
290.29,2.592e-1,2.592e-1,,
290.34,1.108e+0,1.108e+0,,
290.39,4.468e+0,4.468e+0,,
290.44,1.698e+1,1.698e+1,,
290.49,6.087e+1,6.087e+1,,
290.54,2.057e+2,2.057e+2,,
290.59,6.554e+2,6.554e+2,,
290.64,1.969e+3,1.969e+3,,
290.69,5.577e+3,5.577e+3,,
290.74,1.490e+4,1.490e+4,,
290.79,3.751e+4,3.751e+4,,
290.84,8.906e+4,8.906e+4,,
290.89,1.994e+5,1.994e+5,,
290.94,4.209e+5,4.209e+5,,
290.99,8.376e+5,8.376e+5,,
291.04,1.572e+6,1.572e+6,,
291.09,2.781e+6,2.781e+6,2.246e-9,
291.14,4.639e+6,4.639e+6,1.718e-8,
291.19,7.297e+6,7.297e+6,1.240e-7,
291.24,1.082e+7,1.082e+7,8.438e-7,
291.29,1.513e+7,1.513e+7,5.419e-6,
291.34,1.995e+7,1.995e+7,3.283e-5,
291.39,2.481e+7,2.481e+7,1.876e-4,
291.44,2.908e+7,2.908e+7,1.011e-3,
291.49,3.213e+7,3.213e+7,5.143e-3,
291.54,3.348e+7,3.348e+7,2.468e-2,
291.59,3.290e+7,3.290e+7,1.117e-1,
291.64,3.048e+7,3.048e+7,4.769e-1,
291.69,2.662e+7,2.662e+7,1.921e+0,
291.74,2.192e+7,2.192e+7,7.300e+0,
291.79,1.702e+7,1.702e+7,2.617e+1,
291.84,1.246e+7,1.246e+7,8.849e+1,
291.89,8.604e+6,8.604e+6,2.823e+2,
291.94,5.601e+6,5.600e+6,8.496e+2,
291.99,3.439e+6,3.437e+6,2.412e+3,
292.04,1.995e+6,1.989e+6,6.461e+3,
292.09,1.101e+6,1.085e+6,1.632e+4,
292.14,5.971e+5,5.582e+5,3.891e+4,
292.19,3.582e+5,2.707e+5,8.750e+4,
292.24,3.094e+5,1.238e+5,1.856e+5,
292.29,4.248e+5,5.339e+4,3.714e+5,
292.34,7.229e+5,2.170e+4,7.012e+5,
292.39,1.257e+6,8.320e+3,1.249e+6,
292.44,2.101e+6,3.007e+3,2.098e+6,
292.49,3.326e+6,1.025e+3,3.325e+6,
292.54,4.972e+6,3.293e+2,4.972e+6,
292.59,7.013e+6,9.977e+1,7.013e+6,
292.64,9.332e+6,2.850e+1,9.332e+6,
292.69,1.171e+7,7.676e+0,1.171e+7,
292.74,1.387e+7,1.950e+0,1.387e+7,
292.79,1.550e+7,4.696e-1,1.550e+7,
292.84,1.635e+7,1.194e-1,1.635e+7,
292.89,1.628e+7,8.779e-2,1.628e+7,
292.94,1.532e+7,2.929e-1,1.532e+7,
292.99,1.368e+7,1.202e+0,1.368e+7,
293.04,1.168e+7,4.724e+0,1.168e+7,
293.09,9.714e+6,1.753e+1,9.714e+6,
293.14,8.176e+6,6.141e+1,8.176e+6,
293.19,7.415e+6,2.030e+2,7.414e+6,
293.24,7.694e+6,6.336e+2,7.693e+6,
293.3,9.603e+6,2.300e+3,9.601e+6,
293.35,1.250e+7,6.322e+3,1.249e+7,
293.4,1.637e+7,1.640e+4,1.636e+7,
293.45,2.085e+7,4.015e+4,2.081e+7,
293.5,2.537e+7,9.278e+4,2.528e+7,
293.55,2.933e+7,2.024e+5,2.913e+7,
293.6,3.215e+7,4.166e+5,3.173e+7,
293.65,3.346e+7,8.096e+5,3.265e+7,
293.7,3.319e+7,1.485e+6,3.171e+7,
293.75,3.164e+7,2.570e+6,2.907e+7,
293.8,2.934e+7,4.200e+6,2.514e+7,
293.85,2.700e+7,6.478e+6,2.052e+7,
293.9,2.524e+7,9.430e+6,1.581e+7,
293.95,2.445e+7,1.296e+7,1.149e+7,
294,2.469e+7,1.680e+7,7.884e+6,
294.05,2.567e+7,2.057e+7,5.104e+6,
294.1,2.688e+7,2.376e+7,3.118e+6,
294.15,2.771e+7,2.591e+7,1.797e+6,
294.2,2.765e+7,2.667e+7,9.777e+5,
294.25,2.642e+7,2.591e+7,5.019e+5,
294.3,2.401e+7,2.376e+7,2.431e+5,
294.35,2.068e+7,2.057e+7,1.111e+5,
294.4,1.685e+7,1.680e+7,4.794e+4,
294.45,1.298e+7,1.296e+7,1.952e+4,
294.5,9.437e+6,9.430e+6,7.497e+3,
294.55,6.481e+6,6.478e+6,2.718e+3,
294.6,4.201e+6,4.200e+6,9.297e+2,
294.65,2.571e+6,2.570e+6,3.001e+2,
294.7,1.485e+6,1.485e+6,9.143e+1,
294.75,8.096e+5,8.096e+5,2.628e+1,
294.8,4.166e+5,4.166e+5,7.129e+0,
294.85,2.024e+5,2.024e+5,1.825e+0,
294.9,9.278e+4,9.278e+4,4.409e-1,
294.95,4.015e+4,4.015e+4,1.005e-1,
295,1.640e+4,1.640e+4,2.162e-2,
295.05,6.322e+3,6.322e+3,4.389e-3,
295.1,2.300e+3,2.300e+3,8.407e-4,
295.15,7.901e+2,7.901e+2,1.520e-4,
295.2,2.561e+2,2.561e+2,2.593e-5,
295.25,7.837e+1,7.837e+1,4.173e-6,
295.3,2.263e+1,2.263e+1,6.340e-7,
295.35,6.169e+0,6.169e+0,9.088e-8,
295.4,1.587e+0,1.587e+0,1.229e-8,
295.45,3.855e-1,3.855e-1,,
295.5,8.836e-2,8.836e-2,,
295.55,1.912e-2,1.912e-2,,
295.6,3.904e-3,3.904e-3,,
295.65,7.524e-4,7.524e-4,,
295.7,1.369e-4,1.369e-4,,
295.75,2.351e-5,2.351e-5,,
295.8,3.810e-6,3.810e-6,,
295.85,5.828e-7,5.828e-7,,
295.9,8.415e-8,8.415e-8,,
295.95,1.147e-8,1.147e-8,,
307.25,2.782e-8,2.782e-8,,
307.3,1.898e-7,1.898e-7,,
307.35,1.229e-6,1.229e-6,,
307.4,7.557e-6,7.557e-6,,
307.45,4.419e-5,4.419e-5,,
307.5,2.448e-4,2.448e-4,,
307.55,1.287e-3,1.287e-3,,
307.6,6.421e-3,6.421e-3,,
307.65,3.041e-2,3.041e-2,,
307.7,1.367e-1,1.367e-1,,
307.75,5.835e-1,5.835e-1,,
307.8,2.364e+0,2.364e+0,,
307.85,9.092e+0,9.092e+0,,
307.9,3.320e+1,3.320e+1,,
307.95,1.151e+2,1.151e+2,,
308,3.792e+2,3.792e+2,,
308.05,1.186e+3,1.186e+3,,
308.1,3.525e+3,3.525e+3,,
308.15,9.953e+3,9.953e+3,,
308.2,2.671e+4,2.671e+4,,
308.25,6.814e+4,6.814e+4,,
308.3,1.653e+5,1.653e+5,,
308.35,3.817e+5,3.817e+5,,
308.4,8.388e+5,8.388e+5,,
308.45,1.755e+6,1.755e+6,,
308.5,3.500e+6,3.500e+6,,
308.55,6.657e+6,6.657e+6,,
308.6,1.208e+7,1.208e+7,2.596e-11,
308.65,2.093e+7,2.093e+7,1.766e-10,
308.7,3.467e+7,3.467e+7,1.141e-9,
308.75,5.492e+7,5.492e+7,6.997e-9,
308.8,8.329e+7,8.329e+7,4.074e-8,
308.85,1.210e+8,1.210e+8,2.253e-7,
308.9,1.686e+8,1.686e+8,1.182e-6,
308.95,2.255e+8,2.255e+8,5.894e-6,
309,2.896e+8,2.896e+8,2.789e-5,
309.05,3.579e+8,3.579e+8,1.253e-4,
309.1,4.261e+8,4.261e+8,5.347e-4,
309.15,4.901e+8,4.901e+8,2.166e-3,
309.2,5.464e+8,5.464e+8,8.330e-3,
309.25,5.933e+8,5.933e+8,3.042e-2,
309.3,6.312e+8,6.312e+8,1.055e-1,
309.35,6.621e+8,6.621e+8,3.472e-1,
309.4,6.891e+8,6.891e+8,1.085e+0,
309.45,7.141e+8,7.141e+8,3.221e+0,
309.5,7.372e+8,7.372e+8,9.076e+0,
309.55,7.555e+8,7.555e+8,2.428e+1,
309.6,7.639e+8,7.639e+8,6.169e+1,
