Wavelength (nm),Sum,Fe I (6.3e-01),Fe II (3.7e-01),Fe III (5.1e-07)
200.1,1.593e+6,,1.593e+6,2.186e-3
200.2,1.343e+6,,1.343e+6,2.927e-3
200.3,1.028e+6,,1.028e+6,3.648e-3
200.4,7.499e+5,,7.499e+5,4.238e-3
200.5,5.791e+5,,5.791e+5,4.593e-3
200.6,5.439e+5,,5.439e+5,4.653e-3
200.7,6.356e+5,,6.356e+5,4.411e-3
200.8,8.218e+5,,8.218e+5,3.916e-3
200.9,1.055e+6,,1.055e+6,3.256e-3
201,1.285e+6,,1.285e+6,2.546e-3
201.1,1.470e+6,,1.470e+6,1.889e-3
201.2,1.594e+6,,1.594e+6,1.356e-3
201.3,1.671e+6,,1.671e+6,9.658e-4
201.4,1.737e+6,,1.737e+6,7.004e-4
201.5,1.829e+6,,1.829e+6,5.230e-4
201.6,1.967e+6,,1.967e+6,4.002e-4
201.7,2.138e+6,,2.138e+6,3.107e-4
201.8,2.293e+6,,2.293e+6,2.448e-4
201.9,2.364e+6,,2.364e+6,2.001e-4
202,2.288e+6,,2.288e+6,1.768e-4
202.1,2.046e+6,,2.046e+6,1.750e-4
202.2,1.671e+6,,1.671e+6,1.923e-4
202.3,1.243e+6,,1.243e+6,2.221e-4
202.4,8.472e+5,,8.472e+5,2.538e-4
202.5,5.511e+5,,5.511e+5,2.757e-4
202.6,3.896e+5,,3.896e+5,2.791e-4
202.7,3.689e+5,,3.689e+5,2.638e-4
202.8,4.734e+5,,4.734e+5,2.394e-4
202.9,6.697e+5,,6.697e+5,2.240e-4
203,9.073e+5,,9.073e+5,2.391e-4
203.1,1.127e+6,,1.127e+6,3.041e-4
203.2,1.278e+6,,1.278e+6,4.300e-4
203.3,1.341e+6,,1.341e+6,6.142e-4
203.4,1.339e+6,,1.339e+6,8.379e-4
203.5,1.325e+6,,1.325e+6,1.068e-3
203.6,1.361e+6,,1.361e+6,1.268e-3
203.7,1.490e+6,,1.490e+6,1.407e-3
203.8,1.711e+6,,1.711e+6,1.476e-3
203.9,1.964e+6,,1.964e+6,1.485e-3
204,2.153e+6,,2.153e+6,1.463e-3
204.1,2.182e+6,,2.182e+6,1.438e-3
204.2,2.010e+6,,2.010e+6,1.427e-3
204.3,1.675e+6,,1.675e+6,1.424e-3
204.4,1.280e+6,,1.280e+6,1.403e-3
204.5,9.411e+5,,9.411e+5,1.339e-3
204.6,7.482e+5,,7.482e+5,1.222e-3
204.7,7.333e+5,,7.333e+5,1.063e-3
204.8,8.717e+5,,8.717e+5,8.933e-4
204.9,1.096e+6,,1.096e+6,7.569e-4
205,1.321e+6,,1.321e+6,7.169e-4
205.1,1.472e+6,,1.472e+6,8.944e-4
205.2,1.508e+6,,1.508e+6,1.570e-3
205.3,1.428e+6,,1.428e+6,3.396e-3
205.4,1.262e+6,,1.262e+6,7.737e-3
205.5,1.049e+6,,1.049e+6,1.704e-2
205.6,8.282e+5,,8.282e+5,3.486e-2
205.7,6.327e+5,,6.327e+5,6.492e-2
205.8,4.925e+5,,4.925e+5,1.091e-1
205.9,4.329e+5,,4.329e+5,1.652e-1
206,4.671e+5,,4.671e+5,2.256e-1
206.1,5.893e+5,,5.893e+5,2.806e-1
206.2,7.716e+5,,7.716e+5,3.235e-1
206.3,9.692e+5,,9.692e+5,3.550e-1
206.4,1.134e+6,,1.134e+6,3.826e-1
206.5,1.228e+6,,1.228e+6,4.135e-1
206.6,1.234e+6,,1.234e+6,4.460e-1
206.7,1.156e+6,,1.156e+6,4.681e-1
206.8,1.012e+6,,1.012e+6,4.635e-1
206.9,8.283e+5,,8.283e+5,4.231e-1
207,6.322e+5,,6.322e+5,3.528e-1
207.1,4.501e+5,,4.501e+5,2.720e-1
207.2,3.029e+5,,3.029e+5,2.058e-1
207.3,2.042e+5,,2.042e+5,1.763e-1
207.4,1.605e+5,,1.605e+5,1.964e-1
207.5,1.717e+5,,1.717e+5,2.665e-1
207.6,2.311e+5,,2.311e+5,3.728e-1
207.7,3.237e+5,,3.237e+5,4.880e-1
207.8,4.255e+5,,4.255e+5,5.774e-1
207.9,5.086e+5,,5.086e+5,6.113e-1
208,5.523e+5,,5.523e+5,5.774e-1
208.1,5.548e+5,,5.548e+5,4.864e-1
208.2,5.377e+5,,5.377e+5,3.658e-1
208.3,5.366e+5,,5.366e+5,2.461e-1
208.4,5.826e+5,,5.826e+5,1.489e-1
208.5,6.822e+5,,6.822e+5,8.193e-2
208.6,8.097e+5,,8.097e+5,4.232e-2
208.7,9.165e+5,,9.165e+5,2.206e-2
208.8,9.551e+5,,9.551e+5,1.308e-2
208.9,9.025e+5,,9.025e+5,9.596e-3
209,7.710e+5,,7.710e+5,8.292e-3
209.1,5.984e+5,,5.984e+5,7.693e-3
209.2,4.274e+5,,4.274e+5,7.408e-3
209.3,2.871e+5,,2.871e+5,7.521e-3
209.4,1.868e+5,,1.868e+5,8.145e-3
209.5,1.209e+5,,1.209e+5,9.156e-3
209.6,7.852e+4,,7.852e+4,1.015e-2
209.7,5.065e+4,,5.065e+4,1.063e-2
209.8,3.213e+4,,3.213e+4,1.025e-2
209.9,2.092e+4,,2.092e+4,8.977e-3
210,1.685e+4,,1.685e+4,7.148e-3
210.1,2.122e+4,,2.122e+4,5.245e-3
210.2,3.715e+4,,3.715e+4,3.694e-3
210.3,6.962e+4,,6.962e+4,2.718e-3
210.4,1.242e+5,,1.242e+5,2.304e-3
210.5,2.043e+5,,2.043e+5,2.270e-3
210.6,3.074e+5,1.085e-9,3.074e+5,2.371e-3
210.7,4.228e+5,1.794e-8,4.228e+5,2.396e-3
210.8,5.316e+5,2.656e-7,5.316e+5,2.234e-3
210.9,6.118e+5,3.522e-6,6.118e+5,1.890e-3
211,6.460e+5,4.185e-5,6.460e+5,1.448e-3
211.1,6.292e+5,4.454e-4,6.292e+5,1.021e-3
211.2,5.708e+5,4.247e-3,5.708e+5,6.916e-4
211.3,4.912e+5,3.628e-2,4.912e+5,4.957e-4
211.4,4.119e+5,2.776e-1,4.119e+5,4.220e-4
211.5,3.465e+5,1.903e+0,3.465e+5,4.321e-4
211.6,2.966e+5,1.169e+1,2.966e+5,4.785e-4
211.7,2.554e+5,6.429e+1,2.554e+5,5.193e-4
211.8,2.150e+5,3.168e+2,2.147e+5,5.267e-4
211.9,1.723e+5,1.399e+3,1.709e+5,4.912e-4
212,1.322e+5,5.532e+3,1.267e+5,4.201e-4
212.1,1.075e+5,1.960e+4,8.786e+4,3.308e-4
212.2,1.221e+5,6.221e+4,5.990e+4,2.421e-4
212.3,2.225e+5,1.769e+5,4.563e+4,1.671e-4
212.4,4.957e+5,4.506e+5,4.515e+4,1.111e-4
212.5,1.085e+6,1.028e+6,5.676e+4,7.274e-5
212.6,2.180e+6,2.102e+6,7.777e+4,4.817e-5
212.7,3.954e+6,3.849e+6,1.047e+5,3.381e-5
212.8,6.447e+6,6.314e+6,1.329e+5,2.810e-5
212.9,9.437e+6,9.279e+6,1.574e+5,3.167e-5
213,1.239e+7,1.222e+7,1.738e+5,4.682e-5
213.1,1.459e+7,1.441e+7,1.799e+5,7.650e-5
213.2,1.540e+7,1.522e+7,1.771e+5,1.225e-4
213.3,1.458e+7,1.441e+7,1.696e+5,1.831e-4
213.4,1.238e+7,1.222e+7,1.617e+5,2.520e-4
213.5,9.435e+6,9.279e+6,1.555e+5,3.192e-4
213.6,6.464e+6,6.314e+6,1.494e+5,3.758e-4
213.7,3.989e+6,3.849e+6,1.398e+5,4.194e-4
213.8,2.226e+6,2.102e+6,1.241e+5,4.581e-4
213.9,1.131e+6,1.028e+6,1.033e+5,5.073e-4
214,5.323e+5,4.506e+5,8.170e+4,5.808e-4
214.1,2.431e+5,1.769e+5,6.621e+4,6.799e-4
214.2,1.263e+5,6.221e+4,6.409e+4,7.877e-4
214.3,1.015e+5,1.960e+4,8.186e+4,8.747e-4
214.4,1.300e+5,5.532e+3,1.245e+5,9.107e-4
214.5,1.957e+5,1.399e+3,1.943e+5,8.796e-4
214.6,2.896e+5,3.169e+2,2.893e+5,7.860e-4
214.7,4.007e+5,6.455e+1,4.007e+5,6.525e-4
214.8,5.125e+5,1.377e+1,5.124e+5,5.095e-4
214.9,6.033e+5,1.686e+1,6.033e+5,3.825e-4
215,6.521e+5,9.673e+1,6.521e+5,2.850e-4
215.1,6.468e+5,5.591e+2,6.462e+5,2.172e-4
215.2,5.917e+5,2.913e+3,5.888e+5,1.713e-4
215.3,5.143e+5,1.365e+4,5.006e+5,1.375e-4
215.4,4.746e+5,5.747e+4,4.171e+5,1.093e-4
215.5,5.974e+5,2.176e+5,3.799e+5,8.433e-5
215.6,1.167e+6,7.404e+5,4.269e+5,6.304e-5
215.7,2.847e+6,2.265e+6,5.816e+5,4.620e-5
215.8,7.072e+6,6.230e+6,8.419e+5,3.368e-5
215.9,1.658e+7,1.540e+7,1.171e+6,2.454e-5
216,3.574e+7,3.424e+7,1.501e+6,1.762e-5
216.1,7.016e+7,6.842e+7,1.746e+6,1.219e-5
216.2,1.247e+8,1.229e+8,1.841e+6,8.007e-6
216.3,2.002e+8,1.985e+8,1.762e+6,5.160e-6
216.4,2.897e+8,2.881e+8,1.540e+6,4.068e-6
216.5,3.773e+8,3.760e+8,1.245e+6,5.814e-6
216.6,4.421e+8,4.411e+8,9.514e+5,1.298e-5
216.7,4.660e+8,4.653e+8,7.142e+5,3.071e-5
216.8,4.417e+8,4.411e+8,5.621e+5,6.745e-5
216.9,3.765e+8,3.760e+8,5.042e+5,1.340e-4
217,2.887e+8,2.881e+8,5.393e+5,2.396e-4
217.1,1.991e+8,1.985e+8,6.574e+5,3.856e-4
217.2,1.237e+8,1.229e+8,8.343e+5,5.582e-4
217.3,6.944e+7,6.842e+7,1.026e+6,7.271e-4
217.4,3.542e+7,3.424e+7,1.177e+6,8.521e-4
217.5,1.664e+7,1.540e+7,1.235e+6,8.983e-4
217.6,7.409e+6,6.231e+6,1.178e+6,8.521e-4
217.7,3.285e+6,2.266e+6,1.019e+6,7.271e-4
217.8,1.545e+6,7.456e+5,7.998e+5,5.582e-4
217.9,8.134e+5,2.388e+5,5.746e+5,3.856e-4
218,5.204e+5,1.355e+5,3.849e+5,2.396e-4
218.1,5.223e+5,2.721e+5,2.501e+5,1.339e-4
218.2,9.435e+5,7.749e+5,1.685e+5,6.737e-5
218.3,2.206e+6,2.080e+6,1.259e+5,3.049e-5
218.4,5.158e+6,5.053e+6,1.055e+5,1.241e-5
218.5,1.118e+7,1.108e+7,9.451e+4,4.546e-6
218.6,2.204e+7,2.195e+7,8.667e+4,1.498e-6
218.7,3.942e+7,3.934e+7,8.067e+4,4.441e-7
218.8,6.394e+7,6.387e+7,7.761e+4,1.184e-7
218.9,9.428e+7,9.420e+7,7.831e+4,2.842e-8
219,1.268e+8,1.267e+8,8.193e+4,6.136e-9
219.1,1.565e+8,1.564e+8,8.633e+4,1.195e-9
219.2,1.786e+8,1.785e+8,8.963e+4,2.261e-10
219.3,1.905e+8,1.904e+8,9.193e+4,1.299e-10
219.4,1.926e+8,1.925e+8,9.591e+4,4.806e-10
219.5,1.875e+8,1.874e+8,1.058e+5,2.104e-9
219.6,1.787e+8,1.785e+8,1.252e+5,8.389e-9
219.7,1.686e+8,1.685e+8,1.549e+5,3.020e-8
219.8,1.582e+8,1.580e+8,1.921e+5,9.814e-8
219.9,1.467e+8,1.465e+8,2.322e+5,2.878e-7
220,1.326e+8,1.323e+8,2.716e+5,7.620e-7
220.1,1.149e+8,1.146e+8,3.099e+5,1.821e-6
220.2,9.398e+7,9.363e+7,3.510e+5,3.927e-6
220.3,7.163e+7,7.123e+7,4.000e+5,7.644e-6
220.4,5.045e+7,4.999e+7,4.604e+5,1.343e-5
220.5,3.267e+7,3.213e+7,5.315e+5,2.130e-5
220.6,1.945e+7,1.884e+7,6.106e+5,3.049e-5
220.7,1.074e+7,1.004e+7,6.987e+5,3.939e-5
220.8,5.663e+6,4.858e+6,8.049e+5,4.594e-5
220.9,3.076e+6,2.130e+6,9.466e+5,4.835e-5
221,1.986e+6,8.455e+5,1.141e+6,4.594e-5
221.1,1.697e+6,3.038e+5,1.393e+6,3.939e-5
221.2,1.788e+6,9.874e+4,1.689e+6,3.049e-5
221.3,2.035e+6,2.903e+4,2.006e+6,2.130e-5
221.4,2.334e+6,7.717e+3,2.326e+6,1.343e-5
221.5,2.654e+6,1.855e+3,2.652e+6,7.644e-6
221.6,3.002e+6,4.030e+2,3.002e+6,3.928e-6
221.7,3.384e+6,7.915e+1,3.384e+6,1.824e-6
221.8,3.765e+6,1.405e+1,3.765e+6,7.710e-7
221.9,4.067e+6,2.253e+0,4.067e+6,3.136e-7
222,4.189e+6,3.266e-1,4.189e+6,1.651e-7
222.1,4.063e+6,4.276e-2,4.063e+6,1.878e-7
222.2,3.685e+6,5.059e-3,3.685e+6,3.435e-7
222.3,3.124e+6,5.405e-4,3.124e+6,6.467e-7
222.4,2.494e+6,5.216e-5,2.494e+6,1.122e-6
222.5,1.906e+6,4.546e-6,1.906e+6,1.764e-6
222.6,1.440e+6,3.577e-7,1.440e+6,2.511e-6
222.7,1.130e+6,2.542e-8,1.130e+6,3.238e-6
222.8,9.783e+5,1.471e-9,9.783e+5,3.791e-6
222.9,9.637e+5,,9.637e+5,4.053e-6
223,1.055e+6,,1.055e+6,4.012e-6
223.1,1.211e+6,,1.211e+6,3.798e-6
223.2,1.383e+6,4.186e-10,1.383e+6,3.654e-6
223.3,1.518e+6,6.186e-9,1.518e+6,3.875e-6
223.4,1.573e+6,8.290e-8,1.573e+6,4.722e-6
223.5,1.530e+6,1.007e-6,1.530e+6,6.369e-6
223.6,1.401e+6,1.110e-5,1.401e+6,8.860e-6
223.7,1.223e+6,1.108e-4,1.223e+6,1.210e-5
223.8,1.038e+6,1.004e-3,1.038e+6,1.581e-5
223.9,8.851e+5,8.245e-3,8.851e+5,1.952e-5
224,7.895e+5,6.139e-2,7.895e+5,2.260e-5
224.1,7.636e+5,4.145e-1,7.636e+5,2.435e-5
224.2,8.099e+5,2.537e+0,8.099e+5,2.426e-5
224.3,9.219e+5,1.408e+1,9.219e+5,2.223e-5
224.4,1.084e+6,7.087e+1,1.084e+6,1.866e-5
224.5,1.274e+6,3.234e+2,1.274e+6,1.429e-5
224.6,1.466e+6,1.338e+3,1.465e+6,9.968e-6
224.7,1.637e+6,5.019e+3,1.632e+6,6.318e-6
224.8,1.777e+6,1.707e+4,1.760e+6,3.635e-6
224.9,1.897e+6,5.266e+4,1.844e+6,1.896e-6
225,2.038e+6,1.472e+5,1.891e+6,8.969e-7
225.1,2.285e+6,3.733e+5,1.912e+6,3.843e-7
225.2,2.778e+6,8.583e+5,1.919e+6,1.491e-7
225.3,3.705e+6,1.789e+6,1.916e+6,5.242e-8
225.4,5.276e+6,3.381e+6,1.894e+6,1.669e-8
225.5,7.635e+6,5.795e+6,1.840e+6,4.817e-9
225.6,1.074e+7,9.004e+6,1.740e+6,1.269e-9
225.7,1.428e+7,1.269e+7,1.596e+6,3.187e-10
225.8,1.763e+7,1.620e+7,1.425e+6,9.512e-11
225.9,2.003e+7,1.877e+7,1.259e+6,5.456e-11
226,2.084e+7,1.971e+7,1.128e+6,5.508e-11
226.1,1.982e+7,1.877e+7,1.049e+6,6.248e-11
226.2,1.722e+7,1.621e+7,1.014e+6,6.825e-11
226.3,1.369e+7,1.269e+7,9.959e+5,6.981e-11
226.4,9.993e+6,9.032e+6,9.614e+5,6.654e-11
226.5,6.766e+6,5.879e+6,8.870e+5,5.931e-11
226.6,4.381e+6,3.613e+6,7.679e+5,5.013e-11
226.7,2.987e+6,2.369e+6,6.179e+5,4.157e-11
226.8,2.638e+6,2.175e+6,4.627e+5,3.582e-11
226.9,3.420e+6,3.089e+6,3.305e+5,3.401e-11
227,5.482e+6,5.234e+6,2.477e+5,3.577e-11
227.1,8.948e+6,8.706e+6,2.422e+5,3.946e-11
227.2,1.374e+7,1.339e+7,3.506e+5,4.277e-11
227.3,1.941e+7,1.878e+7,6.237e+5,4.368e-11
227.4,2.512e+7,2.400e+7,1.120e+6,4.118e-11
227.5,2.985e+7,2.797e+7,1.881e+6,3.561e-11
227.6,3.279e+7,2.990e+7,2.895e+6,2.880e-11
227.7,3.369e+7,2.963e+7,4.058e+6,2.500e-11
227.8,3.302e+7,2.784e+7,5.178e+6,3.680e-11
227.9,3.177e+7,2.575e+7,6.014e+6,1.089e-10
228,3.102e+7,2.466e+7,6.362e+6,3.992e-10
228.1,3.150e+7,2.536e+7,6.136e+6,1.426e-9
228.2,3.324e+7,2.784e+7,5.405e+6,4.752e-9
228.3,3.567e+7,3.131e+7,4.358e+6,1.470e-8
228.4,3.780e+7,3.458e+7,3.228e+6,4.218e-8
228.5,3.865e+7,3.645e+7,2.206e+6,1.123e-7
228.6,3.758e+7,3.618e+7,1.402e+6,2.768e-7
228.7,3.453e+7,3.369e+7,8.402e+5,6.311e-7
228.8,3.017e+7,2.968e+7,4.912e+5,1.328e-6
228.9,2.579e+7,2.548e+7,3.044e+5,2.574e-6
229,2.315e+7,2.292e+7,2.311e+5,4.586e-6
229.1,2.426e+7,2.403e+7,2.336e+5,7.495e-6
229.2,3.090e+7,3.062e+7,2.833e+5,1.122e-5
229.3,4.410e+7,4.374e+7,3.569e+5,1.535e-5
229.4,6.337e+7,6.294e+7,4.333e+5,1.920e-5
229.5,8.624e+7,8.575e+7,4.944e+5,2.190e-5
229.6,1.083e+8,1.078e+8,5.273e+5,2.278e-5
229.7,1.245e+8,1.239e+8,5.276e+5,2.159e-5
229.8,1.303e+8,1.298e+8,5.005e+5,1.864e-5
229.9,1.242e+8,1.238e+8,4.594e+5,1.465e-5
230,1.078e+8,1.074e+8,4.208e+5,1.049e-5
230.1,8.517e+7,8.478e+7,3.987e+5,6.830e-6
230.2,6.133e+7,6.093e+7,3.993e+5,4.047e-6
230.3,4.040e+7,3.998e+7,4.193e+5,2.183e-6
230.4,2.465e+7,2.421e+7,4.480e+5,1.073e-6
230.5,1.456e+7,1.409e+7,4.730e+5,4.857e-7
230.6,9.438e+6,8.952e+6,4.855e+5,2.220e-7
230.7,8.217e+6,7.734e+6,4.834e+5,1.615e-7
230.8,9.878e+6,9.408e+6,4.698e+5,2.859e-7
230.9,1.354e+7,1.309e+7,4.494e+5,7.022e-7
231,1.833e+7,1.791e+7,4.251e+5,1.682e-6
231.1,2.336e+7,2.296e+7,3.966e+5,3.704e-6
231.2,2.781e+7,2.744e+7,3.631e+5,7.436e-6
231.3,3.121e+7,3.088e+7,3.269e+5,1.361e-5
231.4,3.367e+7,3.338e+7,2.975e+5,2.269e-5
231.5,3.582e+7,3.552e+7,2.975e+5,3.448e-5
231.6,3.839e+7,3.802e+7,3.734e+5,4.775e-5
231.7,4.174e+7,4.112e+7,6.158e+5,6.029e-5
231.8,4.550e+7,4.431e+7,1.191e+6,6.942e-5
231.9,4.878e+7,4.640e+7,2.374e+6,7.298e-5
232,5.070e+7,4.614e+7,4.565e+6,7.025e-5
232.1,5.107e+7,4.282e+7,8.253e+6,6.232e-5
232.2,5.062e+7,3.669e+7,1.392e+7,5.174e-5
232.3,5.079e+7,2.886e+7,2.192e+7,4.159e-5
232.4,5.314e+7,2.077e+7,3.238e+7,3.440e-5
232.5,5.888e+7,1.364e+7,4.523e+7,3.149e-5
232.6,6.859e+7,8.178e+6,6.041e+7,3.274e-5
232.7,8.238e+7,4.469e+6,7.791e+7,3.686e-5
232.8,9.987e+7,2.227e+6,9.764e+7,4.192e-5
232.9,1.201e+8,1.011e+6,1.190e+8,4.611e-5
233,1.410e+8,4.184e+5,1.405e+8,4.845e-5
233.1,1.598e+8,1.578e+5,1.596e+8,4.930e-5
233.2,1.736e+8,5.423e+4,1.735e+8,5.042e-5
233.3,1.805e+8,1.699e+4,1.805e+8,5.440e-5
233.4,1.812e+8,4.849e+3,1.812e+8,6.356e-5
233.5,1.787e+8,1.261e+3,1.787e+8,7.866e-5
233.6,1.780e+8,2.990e+2,1.780e+8,9.801e-5
233.7,1.847e+8,6.460e+1,1.847e+8,1.175e-4
233.8,2.028e+8,1.272e+1,2.028e+8,1.320e-4
233.9,2.337e+8,2.282e+0,2.337e+8,1.369e-4
234,2.750e+8,3.731e-1,2.750e+8,1.302e-4
234.1,3.207e+8,5.559e-2,3.207e+8,1.133e-4
234.2,3.623e+8,7.549e-3,3.623e+8,9.013e-5
234.3,3.919e+8,9.342e-4,3.919e+8,6.543e-5
234.4,4.039e+8,1.053e-4,4.039e+8,4.336e-5
234.5,3.969e+8,1.083e-5,3.969e+8,2.623e-5
234.6,3.732e+8,1.014e-6,3.732e+8,1.448e-5
234.7,3.368e+8,8.655e-8,3.368e+8,7.296e-6
234.8,2.923e+8,6.732e-9,2.923e+8,3.355e-6
234.9,2.438e+8,4.772e-10,2.438e+8,1.408e-6
235,1.958e+8,,1.958e+8,5.393e-7
235.1,1.525e+8,,1.525e+8,1.885e-7
235.2,1.183e+8,,1.183e+8,6.015e-8
235.3,9.612e+7,,9.612e+7,1.751e-8
235.4,8.762e+7,,8.762e+7,4.654e-9
235.5,9.216e+7,,9.216e+7,1.129e-9
235.6,1.072e+8,,1.072e+8,2.499e-10
235.7,1.284e+8,,1.284e+8,5.067e-11
235.8,1.510e+8,,1.510e+8,1.037e-11
235.9,1.701e+8,,1.701e+8,7.010e-12
236,1.825e+8,,1.825e+8,2.586e-11
236.1,1.869e+8,,1.869e+8,1.104e-10
236.2,1.842e+8,,1.842e+8,4.353e-10
236.3,1.764e+8,,1.764e+8,1.571e-9
236.4,1.657e+8,,1.657e+8,5.189e-9
236.5,1.536e+8,,1.536e+8,1.569e-8
236.6,1.413e+8,,1.413e+8,4.342e-8
236.7,1.300e+8,,1.300e+8,1.100e-7
236.8,1.209e+8,,1.209e+8,2.550e-7
236.9,1.155e+8,,1.155e+8,5.411e-7
237,1.150e+8,,1.150e+8,1.051e-6
237.1,1.199e+8,,1.199e+8,1.868e-6
237.2,1.303e+8,,1.303e+8,3.040e-6
237.3,1.471e+8,,1.471e+8,4.528e-6
237.4,1.730e+8,,1.730e+8,6.172e-6
237.5,2.133e+8,,2.133e+8,7.702e-6
237.6,2.748e+8,,2.748e+8,8.798e-6
237.7,3.625e+8,,3.625e+8,9.204e-6
237.8,4.750e+8,,4.750e+8,8.831e-6
237.9,6.009e+8,,6.009e+8,7.801e-6
238,7.193e+8,,7.193e+8,6.422e-6
238.1,8.052e+8,,8.052e+8,5.103e-6
238.2,8.383e+8,,8.383e+8,4.251e-6
238.3,8.114e+8,,8.114e+8,4.203e-6
238.4,7.335e+8,,7.335e+8,5.176e-6
238.5,6.257e+8,,6.257e+8,7.219e-6
238.6,5.131e+8,,5.131e+8,1.016e-5
238.7,4.164e+8,,4.164e+8,1.356e-5
238.8,3.476e+8,,3.476e+8,1.679e-5
238.9,3.106e+8,,3.106e+8,1.911e-5
239,3.052e+8,,3.052e+8,1.996e-5
239.1,3.290e+8,,3.290e+8,1.911e-5
239.2,3.783e+8,,3.783e+8,1.677e-5
239.3,4.453e+8,,4.453e+8,1.351e-5
239.4,5.177e+8,,5.177e+8,1.004e-5
239.5,5.799e+8,,5.799e+8,6.990e-6
239.6,6.171e+8,,6.171e+8,4.778e-6
239.7,6.218e+8,,6.218e+8,3.584e-6
239.8,5.958e+8,,5.958e+8,3.405e-6
239.9,5.509e+8,,5.509e+8,4.109e-6
240,5.034e+8,,5.034e+8,5.470e-6
240.1,4.679e+8,,4.679e+8,7.172e-6
240.2,4.527e+8,,4.527e+8,8.825e-6
240.3,4.572e+8,,4.572e+8,1.003e-5
240.4,4.738e+8,,4.738e+8,1.048e-5
240.5,4.924e+8,,4.924e+8,1.005e-5
240.6,5.047e+8,,5.047e+8,8.841e-6
240.7,5.065e+8,,5.065e+8,7.137e-6
240.8,4.978e+8,3.298e-10,4.978e+8,5.285e-6
240.9,4.798e+8,3.943e-9,4.798e+8,3.592e-6
241,4.532e+8,4.603e-8,4.532e+8,2.240e-6
241.1,4.172e+8,4.700e-7,4.172e+8,1.282e-6
241.2,3.710e+8,4.420e-6,3.710e+8,6.732e-7
241.3,3.155e+8,3.828e-5,3.155e+8,3.246e-7
241.4,2.545e+8,3.056e-4,2.545e+8,1.437e-7
241.5,1.934e+8,2.248e-3,1.934e+8,5.842e-8
241.6,1.383e+8,1.525e-2,1.383e+8,2.182e-8
241.7,9.327e+7,9.547e-2,9.327e+7,7.485e-9
241.8,6.019e+7,5.514e-1,6.019e+7,2.360e-9
241.9,3.842e+7,2.941e+0,3.842e+7,6.842e-10
242,2.584e+7,1.449e+1,2.584e+7,1.824e-10
242.1,1.978e+7,6.594e+1,1.978e+7,4.476e-11
242.2,1.774e+7,2.776e+2,1.774e+7,1.011e-11
242.3,1.780e+7,1.081e+3,1.780e+7,2.103e-12
242.4,1.868e+7,3.895e+3,1.867e+7,4.045e-13
242.5,1.970e+7,1.299e+4,1.969e+7,7.993e-14
242.6,2.063e+7,4.016e+4,2.059e+7,6.386e-14
242.7,2.150e+7,1.150e+5,2.139e+7,2.909e-13
242.8,2.243e+7,3.050e+5,2.212e+7,1.473e-12
242.9,2.354e+7,7.504e+5,2.279e+7,6.900e-12
243,2.500e+7,1.712e+6,2.329e+7,2.974e-11
243.1,2.711e+7,3.622e+6,2.349e+7,1.179e-10
243.2,3.041e+7,7.113e+6,2.330e+7,4.299e-10
243.3,3.566e+7,1.297e+7,2.269e+7,1.442e-9
243.4,4.374e+7,2.198e+7,2.176e+7,4.451e-9
243.5,5.529e+7,3.463e+7,2.066e+7,1.264e-8
243.6,7.034e+7,5.079e+7,1.955e+7,3.301e-8
243.7,8.804e+7,6.945e+7,1.859e+7,7.929e-8
243.8,1.066e+8,8.865e+7,1.795e+7,1.752e-7
243.9,1.236e+8,1.058e+8,1.779e+7,3.563e-7
244,1.364e+8,1.182e+8,1.825e+7,6.664e-7
244.1,1.431e+8,1.238e+8,1.938e+7,1.146e-6
244.2,1.427e+8,1.216e+8,2.109e+7,1.815e-6
244.3,1.353e+8,1.123e+8,2.305e+7,2.642e-6
244.4,1.222e+8,9.748e+7,2.473e+7,3.538e-6
244.5,1.054e+8,7.983e+7,2.555e+7,4.359e-6
244.6,8.727e+7,6.217e+7,2.510e+7,4.941e-6
244.7,7.025e+7,4.698e+7,2.327e+7,5.151e-6
244.8,5.633e+7,3.598e+7,2.035e+7,4.941e-6
244.9,4.690e+7,3.002e+7,1.688e+7,4.359e-6
245,4.269e+7,2.919e+7,1.350e+7,3.538e-6
245.1,4.393e+7,3.320e+7,1.073e+7,2.642e-6
245.2,5.062e+7,4.169e+7,8.925e+6,1.815e-6
245.3,6.282e+7,5.460e+7,8.212e+6,1.146e-6
245.4,8.083e+7,7.225e+7,8.578e+6,6.664e-7
245.5,1.052e+8,9.533e+7,9.910e+6,3.563e-7
245.6,1.368e+8,1.248e+8,1.203e+7,1.752e-7
245.7,1.759e+8,1.612e+8,1.471e+7,7.929e-8
245.8,2.222e+8,2.046e+8,1.765e+7,3.301e-8
245.9,2.737e+8,2.531e+8,2.053e+7,1.264e-8
246,3.258e+8,3.027e+8,2.306e+7,4.451e-9
246.1,3.722e+8,3.472e+8,2.498e+7,1.442e-9
246.2,4.058e+8,3.796e+8,2.615e+7,4.299e-10
246.3,4.217e+8,3.951e+8,2.655e+7,1.179e-10
246.4,4.195e+8,3.932e+8,2.624e+7,2.974e-11
246.5,4.048e+8,3.794e+8,2.538e+7,6.900e-12
246.6,3.884e+8,3.643e+8,2.414e+7,1.473e-12
246.7,3.827e+8,3.600e+8,2.271e+7,2.892e-13
246.8,3.978e+8,3.766e+8,2.123e+7,5.224e-14
246.9,4.371e+8,4.173e+8,1.980e+7,8.680e-15
247,4.965e+8,4.780e+8,1.848e+7,1.327e-15
