Wavelength (nm),Sum,Fe I (5.9e-03),Fe II (8.8e-01),Fe III (1.2e-01)
413.7,4.791e+6,4.789e+6,,2.540e+3
413.8,4.984e+6,4.982e+6,,2.599e+3
413.9,5.158e+6,5.155e+6,,2.599e+3
414,5.304e+6,5.302e+6,,2.534e+3
414.1,5.414e+6,5.412e+6,,2.409e+3
414.2,5.480e+6,5.477e+6,,2.232e+3
414.3,5.497e+6,5.495e+6,,2.017e+3
414.4,5.467e+6,5.465e+6,,1.778e+3
414.5,5.395e+6,5.393e+6,,1.533e+3
414.6,5.292e+6,5.290e+6,,1.297e+3
414.7,5.171e+6,5.170e+6,,1.082e+3
414.8,5.048e+6,5.047e+6,,8.983e+2
414.9,4.934e+6,4.933e+6,,7.538e+2
415,4.836e+6,4.835e+6,,6.529e+2
415.1,4.756e+6,4.755e+6,,5.986e+2
415.2,4.687e+6,4.686e+6,,5.929e+2
415.3,4.618e+6,4.617e+6,,6.369e+2
415.4,4.533e+6,4.532e+6,,7.315e+2
415.5,4.417e+6,4.416e+6,,8.764e+2
415.6,4.258e+6,4.257e+6,,1.070e+3
415.7,4.046e+6,4.045e+6,,1.308e+3
415.8,3.781e+6,3.779e+6,,1.585e+3
415.9,3.467e+6,3.465e+6,,1.887e+3
416,3.116e+6,3.113e+6,,2.202e+3
416.1,2.742e+6,2.740e+6,,2.511e+3
416.2,2.364e+6,2.361e+6,,2.794e+3
416.3,1.999e+6,1.996e+6,,3.031e+3
416.4,1.663e+6,1.660e+6,,3.205e+3
416.5,1.369e+6,1.366e+6,,3.301e+3
416.6,1.127e+6,1.124e+6,,3.313e+3
416.7,9.424e+5,9.392e+5,,3.240e+3
416.8,8.165e+5,8.135e+5,,3.087e+3
416.9,7.492e+5,7.463e+5,,2.868e+3
417,7.379e+5,7.353e+5,,2.599e+3
417.1,7.788e+5,7.765e+5,,2.300e+3
417.2,8.679e+5,8.660e+5,,1.988e+3
417.3,1.001e+6,9.993e+5,,1.681e+3
417.4,1.174e+6,1.172e+6,,1.394e+3
417.5,1.383e+6,1.381e+6,,1.134e+3
417.6,1.623e+6,1.622e+6,,9.087e+2
417.7,1.892e+6,1.891e+6,,7.192e+2
417.8,2.185e+6,2.184e+6,,5.647e+2
417.9,2.496e+6,2.496e+6,,4.421e+2
418,2.822e+6,2.821e+6,,3.473e+2
418.1,3.156e+6,3.156e+6,,2.756e+2
418.2,3.494e+6,3.494e+6,,2.224e+2
418.3,3.831e+6,3.831e+6,,1.835e+2
418.4,4.166e+6,4.166e+6,,1.554e+2
418.5,4.497e+6,4.496e+6,,1.352e+2
418.6,4.826e+6,4.826e+6,,1.206e+2
418.7,5.157e+6,5.157e+6,,1.098e+2
418.8,5.497e+6,5.497e+6,,1.017e+2
418.9,5.850e+6,5.850e+6,,9.517e+1
419,6.222e+6,6.222e+6,,8.977e+1
419.1,6.612e+6,6.612e+6,,8.507e+1
419.2,7.014e+6,7.014e+6,,8.086e+1
419.3,7.416e+6,7.416e+6,,7.704e+1
419.4,7.798e+6,7.798e+6,,7.362e+1
419.5,8.133e+6,8.133e+6,,7.067e+1
419.6,8.392e+6,8.392e+6,,6.830e+1
419.7,8.546e+6,8.546e+6,,6.666e+1
419.8,8.567e+6,8.567e+6,,6.588e+1
419.9,8.441e+6,8.441e+6,,6.607e+1
420,8.160e+6,8.160e+6,,6.733e+1
420.1,7.732e+6,7.732e+6,,6.968e+1
420.2,7.176e+6,7.176e+6,,7.309e+1
420.3,6.525e+6,6.524e+6,,7.749e+1
420.4,5.816e+6,5.816e+6,,8.279e+1
420.5,5.092e+6,5.092e+6,,8.892e+1
420.6,4.397e+6,4.396e+6,,9.587e+1
420.7,3.767e+6,3.767e+6,,1.037e+2
420.8,3.234e+6,3.234e+6,,1.127e+2
420.9,2.820e+6,2.820e+6,,1.231e+2
421,2.539e+6,2.539e+6,,1.353e+2
421.1,2.394e+6,2.394e+6,,1.500e+2
421.2,2.381e+6,2.380e+6,,1.675e+2
421.3,2.489e+6,2.489e+6,,1.881e+2
421.4,2.703e+6,2.703e+6,,2.117e+2
421.5,3.005e+6,3.005e+6,,2.379e+2
421.6,3.376e+6,3.375e+6,,2.658e+2
421.7,3.794e+6,3.793e+6,,2.938e+2
421.8,4.240e+6,4.239e+6,,3.204e+2
421.9,4.694e+6,4.694e+6,,3.434e+2
422,5.140e+6,5.140e+6,,3.610e+2
422.1,5.560e+6,5.560e+6,,3.716e+2
422.2,5.940e+6,5.939e+6,,3.744e+2
422.3,6.267e+6,6.266e+6,,3.690e+2
422.4,6.531e+6,6.530e+6,,3.563e+2
422.5,6.725e+6,6.725e+6,,3.378e+2
422.6,6.847e+6,6.847e+6,,3.156e+2
422.7,6.899e+6,6.898e+6,,2.925e+2
422.8,6.884e+6,6.884e+6,,2.711e+2
422.9,6.812e+6,6.812e+6,,2.540e+2
423,6.693e+6,6.693e+6,,2.433e+2
423.1,6.537e+6,6.537e+6,,2.403e+2
423.2,6.355e+6,6.355e+6,,2.456e+2
423.3,6.155e+6,6.154e+6,,2.589e+2
423.4,5.943e+6,5.943e+6,,2.791e+2
423.5,5.727e+6,5.726e+6,,3.046e+2
423.6,5.510e+6,5.510e+6,,3.335e+2
423.7,5.300e+6,5.300e+6,,3.636e+2
423.8,5.103e+6,5.103e+6,,3.930e+2
423.9,4.928e+6,4.928e+6,,4.200e+2
424,4.784e+6,4.783e+6,,4.434e+2
424.1,4.679e+6,4.679e+6,,4.623e+2
424.2,4.622e+6,4.622e+6,,4.764e+2
424.3,4.616e+6,4.615e+6,,4.857e+2
424.4,4.661e+6,4.660e+6,,4.902e+2
424.5,4.753e+6,4.752e+6,,4.904e+2
424.6,4.883e+6,4.882e+6,,4.864e+2
424.7,5.041e+6,5.041e+6,,4.785e+2
424.8,5.217e+6,5.216e+6,,4.668e+2
424.9,5.399e+6,5.398e+6,,4.517e+2
425,5.581e+6,5.580e+6,,4.335e+2
425.1,5.757e+6,5.757e+6,,4.126e+2
425.2,5.926e+6,5.925e+6,,3.895e+2
425.3,6.086e+6,6.086e+6,,3.652e+2
425.4,6.239e+6,6.239e+6,,3.403e+2
425.5,6.384e+6,6.384e+6,,3.158e+2
425.6,6.519e+6,6.519e+6,,2.924e+2
425.7,6.643e+6,6.643e+6,,2.709e+2
425.8,6.754e+6,6.754e+6,,2.518e+2
425.9,6.854e+6,6.853e+6,,2.354e+2
426,6.945e+6,6.944e+6,,2.220e+2
426.1,7.034e+6,7.034e+6,,2.117e+2
426.2,7.131e+6,7.131e+6,,2.047e+2
426.3,7.247e+6,7.247e+6,,2.008e+2
426.4,7.389e+6,7.389e+6,,2.000e+2
426.5,7.561e+6,7.560e+6,,2.022e+2
426.6,7.756e+6,7.756e+6,,2.069e+2
426.7,7.961e+6,7.960e+6,,2.138e+2
426.8,8.152e+6,8.152e+6,,2.220e+2
426.9,8.301e+6,8.300e+6,,2.310e+2
427,8.376e+6,8.376e+6,,2.398e+2
427.1,8.349e+6,8.349e+6,,2.479e+2
427.2,8.199e+6,8.199e+6,,2.547e+2
427.3,7.918e+6,7.918e+6,,2.601e+2
427.4,7.508e+6,7.508e+6,,2.644e+2
427.5,6.985e+6,6.985e+6,,2.681e+2
427.6,6.376e+6,6.376e+6,,2.721e+2
427.7,5.713e+6,5.713e+6,,2.773e+2
427.8,5.031e+6,5.031e+6,,2.846e+2
427.9,4.362e+6,4.362e+6,,2.946e+2
428,3.734e+6,3.734e+6,,3.076e+2
428.1,3.168e+6,3.168e+6,,3.234e+2
428.2,2.678e+6,2.677e+6,,3.415e+2
428.3,2.269e+6,2.269e+6,,3.612e+2
428.4,1.944e+6,1.944e+6,,3.816e+2
428.5,1.700e+6,1.699e+6,,4.021e+2
428.6,1.532e+6,1.531e+6,,4.224e+2
428.7,1.435e+6,1.434e+6,,4.426e+2
428.8,1.403e+6,1.403e+6,,4.630e+2
428.9,1.431e+6,1.430e+6,,4.848e+2
429,1.514e+6,1.513e+6,,5.087e+2
429.1,1.646e+6,1.646e+6,,5.360e+2
429.2,1.825e+6,1.824e+6,,5.674e+2
429.3,2.046e+6,2.045e+6,,6.036e+2
429.4,2.307e+6,2.306e+6,,6.447e+2
429.5,2.606e+6,2.605e+6,,6.909e+2
429.6,2.942e+6,2.941e+6,,7.416e+2
429.7,3.316e+6,3.315e+6,,7.964e+2
429.8,3.725e+6,3.724e+6,,8.545e+2
429.9,4.167e+6,4.166e+6,,9.149e+2
430,4.636e+6,4.635e+6,,9.761e+2
430.1,5.119e+6,5.118e+6,,1.037e+3
430.2,5.600e+6,5.599e+6,,1.094e+3
430.3,6.058e+6,6.056e+6,,1.146e+3
430.4,6.465e+6,6.464e+6,,1.189e+3
430.5,6.795e+6,6.794e+6,,1.221e+3
430.6,7.022e+6,7.020e+6,,1.237e+3
430.7,7.126e+6,7.125e+6,,1.236e+3
430.8,7.097e+6,7.096e+6,,1.215e+3
430.9,6.938e+6,6.937e+6,,1.174e+3
431,6.663e+6,6.662e+6,,1.115e+3
431.1,6.302e+6,6.301e+6,,1.038e+3
431.2,5.893e+6,5.892e+6,,9.466e+2
431.3,5.482e+6,5.482e+6,,8.455e+2
431.4,5.117e+6,5.116e+6,,7.390e+2
431.5,4.840e+6,4.840e+6,,6.316e+2
431.6,4.687e+6,4.686e+6,,5.276e+2
431.7,4.677e+6,4.677e+6,,4.306e+2
431.8,4.817e+6,4.817e+6,,3.432e+2
431.9,5.094e+6,5.094e+6,,2.671e+2
432,5.480e+6,5.480e+6,,2.028e+2
432.1,5.934e+6,5.934e+6,,1.503e+2
432.2,6.405e+6,6.405e+6,,1.086e+2
432.3,6.839e+6,6.839e+6,,7.655e+1
432.4,7.183e+6,7.183e+6,,5.260e+1
432.5,7.395e+6,7.395e+6,,3.524e+1
432.6,7.443e+6,7.443e+6,,2.301e+1
432.7,7.313e+6,7.313e+6,,1.464e+1
432.8,7.008e+6,7.008e+6,,9.075e+0
432.9,6.544e+6,6.544e+6,,5.482e+0
433,5.954e+6,5.954e+6,,3.226e+0
433.1,5.276e+6,5.276e+6,,1.849e+0
433.2,4.553e+6,4.553e+6,,1.032e+0
433.3,3.827e+6,3.827e+6,,5.614e-1
433.4,3.131e+6,3.131e+6,,2.973e-1
433.5,2.495e+6,2.495e+6,,1.534e-1
433.6,1.935e+6,1.935e+6,,7.708e-2
433.7,1.462e+6,1.462e+6,,3.782e-2
433.8,1.075e+6,1.075e+6,,1.833e-2
433.9,7.698e+5,7.698e+5,,9.280e-3
434,5.367e+5,5.367e+5,,6.022e-3
434.1,3.643e+5,3.643e+5,,6.842e-3
434.2,2.408e+5,2.408e+5,,1.229e-2
434.3,1.549e+5,1.549e+5,,2.546e-2
434.4,9.705e+4,9.705e+4,,5.339e-2
434.5,5.920e+4,5.920e+4,,1.099e-1
434.6,3.516e+4,3.516e+4,,2.208e-1
434.7,2.033e+4,2.033e+4,,4.323e-1
434.8,1.145e+4,1.145e+4,,8.247e-1
434.9,6.277e+3,6.276e+3,,1.533e+0
435,3.355e+3,3.352e+3,,2.775e+0
435.1,1.753e+3,1.749e+3,,4.896e+0
435.2,9.089e+2,9.005e+2,,8.415e+0
435.3,4.936e+2,4.795e+2,,1.409e+1
435.4,3.325e+2,3.095e+2,,2.299e+1
435.5,3.526e+2,3.160e+2,,3.655e+1
435.6,5.604e+2,5.038e+2,,5.661e+1
435.7,1.045e+3,9.598e+2,,8.542e+1
435.8,2.008e+3,1.882e+3,,1.256e+2
435.9,3.823e+3,3.643e+3,,1.799e+2
436,7.138e+3,6.887e+3,,2.511e+2
436.1,1.304e+4,1.269e+4,,3.414e+2
436.2,2.325e+4,2.280e+4,,4.523e+2
436.3,4.049e+4,3.990e+4,,5.839e+2
436.4,6.878e+4,6.804e+4,,7.343e+2
436.5,1.139e+5,1.130e+5,,8.998e+2
436.6,1.841e+5,1.830e+5,,1.074e+3
436.7,2.899e+5,2.887e+5,,1.250e+3
436.8,4.450e+5,4.436e+5,,1.416e+3
436.9,6.659e+5,6.643e+5,,1.564e+3
437,9.709e+5,9.692e+5,,1.683e+3
437.1,1.380e+6,1.378e+6,,1.764e+3
437.2,1.910e+6,1.909e+6,,1.802e+3
437.3,2.578e+6,2.576e+6,,1.793e+3
437.4,3.390e+6,3.388e+6,,1.739e+3
437.5,4.343e+6,4.342e+6,,1.643e+3
437.6,5.423e+6,5.421e+6,,1.512e+3
437.7,6.597e+6,6.596e+6,,1.356e+3
437.8,7.821e+6,7.820e+6,,1.185e+3
437.9,9.036e+6,9.035e+6,,1.009e+3
438,1.017e+7,1.017e+7,,8.369e+2
438.1,1.116e+7,1.116e+7,,6.765e+2
438.2,1.193e+7,1.193e+7,,5.327e+2
438.3,1.243e+7,1.243e+7,,4.088e+2
438.4,1.263e+7,1.263e+7,,3.056e+2
438.5,1.251e+7,1.251e+7,,2.226e+2
438.6,1.208e+7,1.208e+7,,1.580e+2
438.7,1.138e+7,1.138e+7,,1.093e+2
438.8,1.048e+7,1.048e+7,,7.364e+1
438.9,9.431e+6,9.431e+6,,4.835e+1
439,8.325e+6,8.325e+6,,3.093e+1
439.1,7.234e+6,7.234e+6,,1.928e+1
439.2,6.228e+6,6.228e+6,,1.171e+1
439.3,5.362e+6,5.362e+6,,6.928e+0
439.4,4.675e+6,4.675e+6,,3.994e+0
439.5,4.188e+6,4.188e+6,,2.244e+0
439.6,3.905e+6,3.905e+6,,1.228e+0
439.7,3.815e+6,3.815e+6,,6.551e-1
439.8,3.891e+6,3.891e+6,,3.404e-1
439.9,4.100e+6,4.100e+6,,1.724e-1
440,4.398e+6,4.398e+6,,8.503e-2
440.1,4.742e+6,4.742e+6,,4.087e-2
440.2,5.088e+6,5.088e+6,,1.914e-2
440.3,5.396e+6,5.396e+6,,8.736e-3
440.4,5.635e+6,5.635e+6,,3.884e-3
440.5,5.781e+6,5.781e+6,,1.683e-3
440.6,5.825e+6,5.825e+6,,7.104e-4
440.7,5.763e+6,5.763e+6,,2.922e-4
440.8,5.603e+6,5.603e+6,,1.171e-4
440.9,5.360e+6,5.360e+6,,4.573e-5
441,5.052e+6,5.052e+6,,1.740e-5
441.1,4.698e+6,4.698e+6,,6.449e-6
441.2,4.318e+6,4.318e+6,,2.330e-6
441.3,3.927e+6,3.927e+6,,8.199e-7
441.4,3.538e+6,3.538e+6,,2.811e-7
441.5,3.159e+6,3.159e+6,,9.394e-8
441.6,2.796e+6,2.796e+6,,3.058e-8
441.7,2.452e+6,2.452e+6,,9.701e-9
441.8,2.130e+6,2.130e+6,,2.998e-9
441.9,1.831e+6,1.831e+6,,9.028e-10
442,1.557e+6,1.557e+6,,2.649e-10
442.1,1.311e+6,1.311e+6,,7.573e-11
442.2,1.093e+6,1.093e+6,,2.110e-11
442.3,9.057e+5,9.057e+5,,5.726e-12
442.4,7.486e+5,7.486e+5,,1.514e-12
442.5,6.214e+5,6.214e+5,,3.901e-13
442.6,5.222e+5,5.222e+5,,6.388e-14
442.7,4.482e+5,4.482e+5,,
442.8,3.953e+5,3.953e+5,,
442.9,3.592e+5,3.592e+5,,
443,3.352e+5,3.352e+5,,
443.1,3.188e+5,3.188e+5,,
443.2,3.062e+5,3.062e+5,,
443.3,2.942e+5,2.942e+5,,
443.4,2.806e+5,2.806e+5,,
443.5,2.642e+5,2.642e+5,,
443.6,2.444e+5,2.444e+5,,
443.7,2.215e+5,2.215e+5,,
443.8,1.964e+5,1.964e+5,,
443.9,1.702e+5,1.702e+5,,
444,1.440e+5,1.440e+5,,
444.1,1.189e+5,1.189e+5,,
444.2,9.586e+4,9.586e+4,,
444.3,7.558e+4,7.558e+4,,
444.4,5.846e+4,5.846e+4,,
444.5,4.473e+4,4.473e+4,,
444.6,3.445e+4,3.445e+4,,
444.7,2.767e+4,2.767e+4,,
444.8,2.446e+4,2.446e+4,,
444.9,2.505e+4,2.505e+4,,
445,2.988e+4,2.988e+4,,
445.1,3.968e+4,3.968e+4,,
445.2,5.545e+4,5.545e+4,,
445.3,7.843e+4,7.843e+4,,
445.4,1.101e+5,1.101e+5,,
445.5,1.517e+5,1.517e+5,,
445.6,2.048e+5,2.048e+5,,
445.7,2.699e+5,2.699e+5,,
445.8,3.474e+5,3.474e+5,,
445.9,4.364e+5,4.364e+5,,
446,5.350e+5,5.350e+5,,
446.1,6.399e+5,6.399e+5,,
446.2,7.469e+5,7.469e+5,,
446.3,8.508e+5,8.508e+5,,
446.4,9.456e+5,9.456e+5,,
446.5,1.026e+6,1.026e+6,,
446.6,1.086e+6,1.086e+6,,
446.7,1.121e+6,1.121e+6,,
446.8,1.130e+6,1.130e+6,,
446.9,1.111e+6,1.111e+6,,
447,1.067e+6,1.067e+6,,
447.1,9.992e+5,9.992e+5,,
447.2,9.133e+5,9.133e+5,,
447.3,8.147e+5,8.147e+5,,
447.4,7.091e+5,7.091e+5,,
447.5,6.024e+5,6.024e+5,,
447.6,4.994e+5,4.994e+5,,
447.7,4.040e+5,4.040e+5,,
447.8,3.190e+5,3.190e+5,,
447.9,2.457e+5,2.457e+5,,
448,1.848e+5,1.848e+5,,
448.1,1.356e+5,1.356e+5,,
448.2,9.707e+4,9.707e+4,,
448.3,6.783e+4,6.783e+4,,
448.4,4.625e+4,4.625e+4,,
448.5,3.078e+4,3.078e+4,,
448.6,1.998e+4,1.998e+4,,
448.7,1.266e+4,1.266e+4,,
448.8,7.831e+3,7.831e+3,,
448.9,4.725e+3,4.725e+3,,
449,2.782e+3,2.782e+3,,
449.1,1.599e+3,1.599e+3,,
449.2,8.965e+2,8.965e+2,,
449.3,4.906e+2,4.906e+2,,
449.4,2.621e+2,2.621e+2,,
449.5,1.369e+2,1.369e+2,,
449.6,7.045e+1,7.045e+1,,
449.7,3.685e+1,3.685e+1,,
449.8,2.195e+1,2.195e+1,,
449.9,1.902e+1,1.902e+1,,
450,2.653e+1,2.653e+1,,
450.1,4.752e+1,4.752e+1,,
450.2,9.044e+1,9.044e+1,,
450.3,1.715e+2,1.715e+2,,
450.4,3.189e+2,3.189e+2,,
450.5,5.794e+2,5.794e+2,,
450.6,1.027e+3,1.027e+3,,
450.7,1.778e+3,1.778e+3,,
450.8,3.004e+3,3.004e+3,,
450.9,4.951e+3,4.951e+3,,
451,7.965e+3,7.965e+3,,
451.1,1.250e+4,1.250e+4,,
451.2,1.916e+4,1.916e+4,,
451.3,2.865e+4,2.865e+4,,
451.4,4.180e+4,4.180e+4,,
451.5,5.953e+4,5.953e+4,,
451.6,8.273e+4,8.273e+4,,
451.7,1.122e+5,1.122e+5,,
451.8,1.485e+5,1.485e+5,,
451.9,1.918e+5,1.918e+5,,
452,2.418e+5,2.418e+5,,
452.1,2.975e+5,2.975e+5,,
452.2,3.572e+5,3.572e+5,,
452.3,4.186e+5,4.186e+5,,
452.4,4.786e+5,4.786e+5,,
452.5,5.341e+5,5.341e+5,,
452.6,5.817e+5,5.817e+5,,
452.7,6.183e+5,6.183e+5,,
452.8,6.413e+5,6.413e+5,,
452.9,6.492e+5,6.492e+5,,
453,6.413e+5,6.413e+5,,
453.1,6.183e+5,6.183e+5,,
453.2,5.817e+5,5.817e+5,,
453.3,5.341e+5,5.341e+5,,
453.4,4.786e+5,4.786e+5,,
453.5,4.186e+5,4.186e+5,,
453.6,3.572e+5,3.572e+5,,
453.7,2.975e+5,2.975e+5,,
453.8,2.418e+5,2.418e+5,,
453.9,1.918e+5,1.918e+5,,
454,1.485e+5,1.485e+5,,
454.1,1.122e+5,1.122e+5,,
454.2,8.273e+4,8.273e+4,,
454.3,5.953e+4,5.953e+4,,
454.4,4.180e+4,4.180e+4,,
454.5,2.865e+4,2.865e+4,,
454.6,1.916e+4,1.916e+4,,
454.7,1.250e+4,1.250e+4,,
454.8,7.965e+3,7.965e+3,,
454.9,4.951e+3,4.951e+3,,
455,3.004e+3,3.004e+3,,
455.1,1.778e+3,1.778e+3,,
455.2,1.027e+3,1.027e+3,,
455.3,5.793e+2,5.793e+2,,
455.4,3.188e+2,3.188e+2,,
455.5,1.712e+2,1.712e+2,,
455.6,8.973e+1,8.973e+1,,
455.7,4.589e+1,4.589e+1,,
455.8,2.291e+1,2.291e+1,,
455.9,1.116e+1,1.116e+1,,
456,5.305e+0,5.305e+0,,
456.1,2.461e+0,2.461e+0,,
456.2,1.114e+0,1.114e+0,,
456.3,4.924e-1,4.924e-1,,
456.4,2.124e-1,2.124e-1,,
456.5,8.937e-2,8.937e-2,,
456.6,3.670e-2,3.670e-2,,
456.7,1.471e-2,1.471e-2,,
456.8,5.754e-3,5.754e-3,,
456.9,2.197e-3,2.197e-3,,
457,8.183e-4,8.183e-4,,
457.1,2.975e-4,2.975e-4,,
457.2,1.056e-4,1.056e-4,,
457.3,3.655e-5,3.655e-5,,
457.4,1.235e-5,1.235e-5,,
457.5,4.074e-6,4.074e-6,,
457.6,1.311e-6,1.311e-6,,
457.7,4.118e-7,4.118e-7,,
457.8,1.262e-7,1.262e-7,,
457.9,3.776e-8,3.776e-8,,
458,1.102e-8,1.102e-8,,
458.1,3.141e-9,3.141e-9,,
458.2,8.733e-10,8.733e-10,,
458.3,2.370e-10,2.370e-10,,
481.2,1.128e-10,1.128e-10,,
481.3,4.575e-10,4.575e-10,,
481.4,1.542e-9,1.542e-9,,
481.5,5.086e-9,5.086e-9,,
481.6,1.643e-8,1.643e-8,,
481.7,5.199e-8,5.199e-8,,
481.8,1.611e-7,1.611e-7,,
481.9,4.886e-7,4.886e-7,,
482,1.451e-6,1.451e-6,,
482.1,4.221e-6,4.221e-6,,
482.2,1.202e-5,1.202e-5,,
482.3,3.353e-5,3.353e-5,,
482.4,9.158e-5,9.158e-5,,
482.5,2.449e-4,2.449e-4,,
482.6,6.413e-4,6.413e-4,,
482.7,1.644e-3,1.644e-3,,
482.8,4.129e-3,4.129e-3,,
482.9,1.015e-2,1.015e-2,,
483,2.444e-2,2.444e-2,,
483.1,5.763e-2,5.763e-2,,
483.2,1.331e-1,1.331e-1,,
483.3,3.008e-1,3.008e-1,,
483.4,6.659e-1,6.659e-1,,
483.5,1.443e+0,1.443e+0,,
483.6,3.064e+0,3.064e+0,,
483.7,6.369e+0,6.369e+0,,
483.8,1.296e+1,1.296e+1,,
483.9,2.584e+1,2.584e+1,,
484,5.043e+1,5.043e+1,,
484.1,9.638e+1,9.638e+1,,
484.2,1.804e+2,1.804e+2,,
484.3,3.306e+2,3.306e+2,,
484.4,5.932e+2,5.932e+2,,
484.5,1.042e+3,1.042e+3,,
484.6,1.794e+3,1.794e+3,,
484.7,3.023e+3,3.023e+3,,
484.8,4.988e+3,4.988e+3,,
484.9,8.060e+3,8.060e+3,1.560e-10,
485,1.275e+4,1.275e+4,5.253e-10,
485.1,1.976e+4,1.976e+4,1.733e-9,
485.2,2.998e+4,2.998e+4,5.598e-9,
485.3,4.454e+4,4.454e+4,1.771e-8,
485.4,6.481e+4,6.481e+4,5.527e-8,
485.5,9.234e+4,9.234e+4,1.679e-7,
485.6,1.288e+5,1.288e+5,4.996e-7,
485.7,1.760e+5,1.760e+5,1.456e-6,
485.8,2.355e+5,2.355e+5,4.157e-6,
485.9,3.085e+5,3.085e+5,1.163e-5,
486,3.958e+5,3.958e+5,3.185e-5,
486.1,4.973e+5,4.973e+5,8.548e-5,
486.2,6.119e+5,6.119e+5,2.247e-4,
486.3,7.374e+5,7.374e+5,5.787e-4,
486.4,8.703e+5,8.703e+5,1.460e-3,
486.5,1.006e+6,1.006e+6,3.608e-3,
486.6,1.139e+6,1.139e+6,8.735e-3,
486.7,1.264e+6,1.264e+6,2.072e-2,
486.8,1.375e+6,1.375e+6,4.815e-2,
486.9,1.466e+6,1.466e+6,1.096e-1,
487,1.534e+6,1.534e+6,2.445e-1,
487.1,1.575e+6,1.575e+6,5.343e-1,
487.2,1.591e+6,1.591e+6,1.144e+0,
487.3,1.584e+6,1.584e+6,2.401e+0,
487.4,1.557e+6,1.557e+6,4.936e+0,
487.5,1.519e+6,1.519e+6,9.944e+0,
487.6,1.476e+6,1.475e+6,1.963e+1,
487.7,1.437e+6,1.437e+6,3.799e+1,
487.8,1.413e+6,1.413e+6,7.204e+1,
487.9,1.409e+6,1.409e+6,1.339e+2,
488,1.434e+6,1.434e+6,2.439e+2,
488.1,1.490e+6,1.489e+6,4.357e+2,
488.2,1.578e+6,1.577e+6,7.628e+2,
488.3,1.695e+6,1.694e+6,1.309e+3,
488.4,1.836e+6,1.834e+6,2.204e+3,
488.5,1.993e+6,1.989e+6,3.637e+3,
488.6,2.154e+6,2.148e+6,5.885e+3,
488.7,2.309e+6,2.299e+6,9.342e+3,
488.8,2.445e+6,2.430e+6,1.454e+4,
488.9,2.553e+6,2.531e+6,2.221e+4,
489,2.624e+6,2.591e+6,3.328e+4,
489.1,2.653e+6,2.604e+6,4.893e+4,
489.2,2.639e+6,2.569e+6,7.058e+4,
489.3,2.584e+6,2.484e+6,9.992e+4,
489.4,2.494e+6,2.355e+6,1.388e+5,
489.5,2.379e+6,2.189e+6,1.894e+5,
489.6,2.249e+6,1.995e+6,2.535e+5,
489.7,2.117e+6,1.784e+6,3.332e+5,
489.8,1.996e+6,1.566e+6,4.301e+5,
489.9,1.899e+6,1.354e+6,5.450e+5,
490,1.834e+6,1.156e+6,6.781e+5,
490.1,1.811e+6,9.823e+5,8.287e+5,
490.2,1.834e+6,8.393e+5,9.945e+5,
490.3,1.905e+6,7.328e+5,1.172e+6,
490.4,2.024e+6,6.671e+5,1.357e+6,
490.5,2.187e+6,6.452e+5,1.542e+6,
490.6,2.391e+6,6.692e+5,1.722e+6,
490.7,2.627e+6,7.400e+5,1.888e+6,
490.8,2.889e+6,8.572e+5,2.032e+6,
490.9,3.168e+6,1.020e+6,2.148e+6,
491,3.454e+6,1.224e+6,2.230e+6,
491.1,3.737e+6,1.464e+6,2.273e+6,
491.2,4.009e+6,1.735e+6,2.274e+6,
491.3,4.258e+6,2.025e+6,2.233e+6,
491.4,4.476e+6,2.324e+6,2.153e+6,
491.5,4.654e+6,2.617e+6,2.037e+6,
491.6,4.782e+6,2.891e+6,1.891e+6,
491.7,4.854e+6,3.131e+6,1.723e+6,
491.8,4.864e+6,3.324e+6,1.540e+6,
491.9,4.809e+6,3.458e+6,1.351e+6,
492,4.688e+6,3.525e+6,1.162e+6,
492.1,4.503e+6,3.522e+6,9.810e+5,
492.2,4.261e+6,3.448e+6,8.126e+5,
492.3,3.969e+6,3.308e+6,6.610e+5,
492.4,3.638e+6,3.110e+6,5.287e+5,
492.5,3.281e+6,2.864e+6,4.171e+5,
492.6,2.912e+6,2.585e+6,3.265e+5,
492.7,2.543e+6,2.286e+6,2.567e+5,
492.8,2.189e+6,1.982e+6,2.072e+5,
492.9,1.861e+6,1.683e+6,1.776e+5,
493,1.569e+6,1.401e+6,1.677e+5,
493.1,1.322e+6,1.144e+6,1.781e+5,
493.2,1.127e+6,9.165e+5,2.101e+5,
493.3,9.877e+5,7.220e+5,2.657e+5,
493.4,9.089e+5,5.614e+5,3.475e+5,
493.5,8.930e+5,4.343e+5,4.586e+5,
493.6,9.417e+5,3.394e+5,6.023e+5,
493.7,1.056e+6,2.751e+5,7.811e+5,
493.8,1.237e+6,2.402e+5,9.970e+5,
493.9,1.484e+6,2.341e+5,1.250e+6,
494,1.796e+6,2.571e+5,1.539e+6,
494.1,2.169e+6,3.105e+5,1.859e+6,
494.2,2.600e+6,3.966e+5,2.203e+6,
494.3,3.080e+6,5.183e+5,2.561e+6,
494.4,3.600e+6,6.788e+5,2.922e+6,
494.5,4.150e+6,8.805e+5,3.269e+6,
494.6,4.714e+6,1.125e+6,3.589e+6,
494.7,5.277e+6,1.412e+6,3.865e+6,
494.8,5.823e+6,1.739e+6,4.084e+6,
494.9,6.333e+6,2.100e+6,4.233e+6,
