Wavelength (nm),Sum,Fe I (4.4e-02),Fe II (9.5e-01),Fe III (2.2e-03)
413.7,1.871e+7,1.871e+7,,2.468e-1
413.8,1.948e+7,1.948e+7,,2.523e-1
413.9,2.018e+7,2.018e+7,,2.519e-1
414,2.079e+7,2.079e+7,,2.452e-1
414.1,2.125e+7,2.125e+7,,2.324e-1
414.2,2.153e+7,2.153e+7,,2.144e-1
414.3,2.160e+7,2.160e+7,,1.927e-1
414.4,2.144e+7,2.144e+7,,1.686e-1
414.5,2.106e+7,2.106e+7,,1.439e-1
414.6,2.050e+7,2.050e+7,,1.201e-1
414.7,1.981e+7,1.981e+7,,9.847e-2
414.8,1.906e+7,1.906e+7,,7.998e-2
414.9,1.829e+7,1.829e+7,,6.536e-2
415,1.757e+7,1.757e+7,,5.508e-2
415.1,1.691e+7,1.691e+7,,4.945e-2
415.2,1.631e+7,1.631e+7,,4.865e-2
415.3,1.575e+7,1.575e+7,,5.280e-2
415.4,1.519e+7,1.519e+7,,6.197e-2
415.5,1.458e+7,1.458e+7,,7.614e-2
415.6,1.388e+7,1.388e+7,,9.515e-2
415.7,1.306e+7,1.306e+7,,1.186e-1
415.8,1.211e+7,1.211e+7,,1.458e-1
415.9,1.104e+7,1.104e+7,,1.756e-1
416,9.873e+6,9.873e+6,,2.066e-1
416.1,8.659e+6,8.659e+6,,2.369e-1
416.2,7.446e+6,7.446e+6,,2.647e-1
416.3,6.287e+6,6.287e+6,,2.879e-1
416.4,5.229e+6,5.229e+6,,3.047e-1
416.5,4.311e+6,4.311e+6,,3.139e-1
416.6,3.563e+6,3.563e+6,,3.146e-1
416.7,3.001e+6,3.001e+6,,3.069e-1
416.8,2.632e+6,2.632e+6,,2.914e-1
416.9,2.453e+6,2.453e+6,,2.693e-1
417,2.459e+6,2.459e+6,,2.424e-1
417.1,2.639e+6,2.639e+6,,2.125e-1
417.2,2.981e+6,2.981e+6,,1.815e-1
417.3,3.473e+6,3.473e+6,,1.512e-1
417.4,4.104e+6,4.104e+6,,1.229e-1
417.5,4.864e+6,4.864e+6,,9.759e-2
417.6,5.741e+6,5.741e+6,,7.584e-2
417.7,6.723e+6,6.723e+6,,5.779e-2
417.8,7.798e+6,7.798e+6,,4.331e-2
417.9,8.949e+6,8.949e+6,,3.206e-2
418,1.016e+7,1.016e+7,,2.357e-2
418.1,1.140e+7,1.140e+7,,1.734e-2
418.2,1.266e+7,1.266e+7,,1.289e-2
418.3,1.391e+7,1.391e+7,,9.775e-3
418.4,1.515e+7,1.515e+7,,7.645e-3
418.5,1.636e+7,1.636e+7,,6.206e-3
418.6,1.754e+7,1.754e+7,,5.241e-3
418.7,1.871e+7,1.871e+7,,4.589e-3
418.8,1.988e+7,1.988e+7,,4.137e-3
418.9,2.109e+7,2.109e+7,,3.811e-3
419,2.234e+7,2.234e+7,,3.561e-3
419.1,2.364e+7,2.364e+7,,3.356e-3
419.2,2.500e+7,2.500e+7,,3.181e-3
419.3,2.637e+7,2.637e+7,,3.026e-3
419.4,2.769e+7,2.769e+7,,2.889e-3
419.5,2.888e+7,2.888e+7,,2.772e-3
419.6,2.984e+7,2.984e+7,,2.679e-3
419.7,3.046e+7,3.046e+7,,2.615e-3
419.8,3.065e+7,3.065e+7,,2.587e-3
419.9,3.034e+7,3.034e+7,,2.600e-3
420,2.948e+7,2.948e+7,,2.660e-3
420.1,2.810e+7,2.810e+7,,2.771e-3
420.2,2.624e+7,2.624e+7,,2.936e-3
420.3,2.401e+7,2.401e+7,,3.161e-3
420.4,2.153e+7,2.153e+7,,3.455e-3
420.5,1.894e+7,1.894e+7,,3.829e-3
420.6,1.640e+7,1.640e+7,,4.305e-3
420.7,1.404e+7,1.404e+7,,4.913e-3
420.8,1.198e+7,1.198e+7,,5.691e-3
420.9,1.031e+7,1.031e+7,,6.687e-3
421,9.080e+6,9.080e+6,,7.953e-3
421.1,8.307e+6,8.307e+6,,9.539e-3
421.2,7.987e+6,7.987e+6,,1.148e-2
421.3,8.089e+6,8.089e+6,,1.379e-2
421.4,8.565e+6,8.565e+6,,1.645e-2
421.5,9.354e+6,9.354e+6,,1.938e-2
421.6,1.039e+7,1.039e+7,,2.249e-2
421.7,1.161e+7,1.161e+7,,2.561e-2
421.8,1.295e+7,1.295e+7,,2.856e-2
421.9,1.435e+7,1.435e+7,,3.113e-2
422,1.575e+7,1.575e+7,,3.314e-2
422.1,1.709e+7,1.709e+7,,3.443e-2
422.2,1.834e+7,1.834e+7,,3.491e-2
422.3,1.945e+7,1.945e+7,,3.457e-2
422.4,2.040e+7,2.040e+7,,3.348e-2
422.5,2.115e+7,2.115e+7,,3.178e-2
422.6,2.170e+7,2.170e+7,,2.969e-2
422.7,2.206e+7,2.206e+7,,2.745e-2
422.8,2.223e+7,2.223e+7,,2.532e-2
422.9,2.222e+7,2.222e+7,,2.354e-2
423,2.207e+7,2.207e+7,,2.230e-2
423.1,2.180e+7,2.180e+7,,2.171e-2
423.2,2.142e+7,2.142e+7,,2.182e-2
423.3,2.096e+7,2.096e+7,,2.258e-2
423.4,2.043e+7,2.043e+7,,2.390e-2
423.5,1.985e+7,1.985e+7,,2.562e-2
423.6,1.923e+7,1.923e+7,,2.757e-2
423.7,1.860e+7,1.860e+7,,2.954e-2
423.8,1.800e+7,1.800e+7,,3.138e-2
423.9,1.746e+7,1.746e+7,,3.295e-2
424,1.703e+7,1.703e+7,,3.416e-2
424.1,1.676e+7,1.676e+7,,3.497e-2
424.2,1.668e+7,1.668e+7,,3.536e-2
424.3,1.681e+7,1.681e+7,,3.537e-2
424.4,1.715e+7,1.715e+7,,3.504e-2
424.5,1.769e+7,1.769e+7,,3.442e-2
424.6,1.839e+7,1.839e+7,,3.355e-2
424.7,1.920e+7,1.920e+7,,3.245e-2
424.8,2.008e+7,2.008e+7,,3.116e-2
424.9,2.097e+7,2.097e+7,,2.969e-2
425,2.185e+7,2.185e+7,,2.805e-2
425.1,2.267e+7,2.267e+7,,2.629e-2
425.2,2.345e+7,2.345e+7,,2.443e-2
425.3,2.416e+7,2.416e+7,,2.253e-2
425.4,2.481e+7,2.481e+7,,2.064e-2
425.5,2.542e+7,2.542e+7,,1.881e-2
425.6,2.598e+7,2.598e+7,,1.711e-2
425.7,2.650e+7,2.650e+7,,1.558e-2
425.8,2.699e+7,2.699e+7,,1.425e-2
425.9,2.747e+7,2.747e+7,,1.315e-2
426,2.796e+7,2.796e+7,,1.227e-2
426.1,2.851e+7,2.851e+7,,1.164e-2
426.2,2.916e+7,2.916e+7,,1.123e-2
426.3,2.995e+7,2.995e+7,,1.104e-2
426.4,3.090e+7,3.090e+7,,1.107e-2
426.5,3.202e+7,3.202e+7,,1.128e-2
426.6,3.327e+7,3.327e+7,,1.167e-2
426.7,3.455e+7,3.455e+7,,1.218e-2
426.8,3.577e+7,3.577e+7,,1.278e-2
426.9,3.675e+7,3.675e+7,,1.342e-2
427,3.737e+7,3.737e+7,,1.405e-2
427.1,3.747e+7,3.747e+7,,1.462e-2
427.2,3.697e+7,3.697e+7,,1.511e-2
427.3,3.583e+7,3.583e+7,,1.551e-2
427.4,3.405e+7,3.405e+7,,1.583e-2
427.5,3.172e+7,3.172e+7,,1.611e-2
427.6,2.897e+7,2.897e+7,,1.640e-2
427.7,2.594e+7,2.594e+7,,1.675e-2
427.8,2.281e+7,2.281e+7,,1.722e-2
427.9,1.973e+7,1.973e+7,,1.785e-2
428,1.683e+7,1.683e+7,,1.865e-2
428.1,1.422e+7,1.422e+7,,1.963e-2
428.2,1.195e+7,1.195e+7,,2.074e-2
428.3,1.007e+7,1.007e+7,,2.194e-2
428.4,8.576e+6,8.576e+6,,2.318e-2
428.5,7.457e+6,7.457e+6,,2.443e-2
428.6,6.690e+6,6.690e+6,,2.567e-2
428.7,6.245e+6,6.245e+6,,2.689e-2
428.8,6.092e+6,6.092e+6,,2.814e-2
428.9,6.204e+6,6.204e+6,,2.946e-2
429,6.553e+6,6.553e+6,,3.091e-2
429.1,7.119e+6,7.119e+6,,3.257e-2
429.2,7.884e+6,7.884e+6,,3.448e-2
429.3,8.837e+6,8.837e+6,,3.668e-2
429.4,9.971e+6,9.971e+6,,3.918e-2
429.5,1.129e+7,1.129e+7,,4.198e-2
429.6,1.279e+7,1.279e+7,,4.507e-2
429.7,1.450e+7,1.450e+7,,4.840e-2
429.8,1.639e+7,1.639e+7,,5.193e-2
429.9,1.848e+7,1.848e+7,,5.559e-2
430,2.072e+7,2.072e+7,,5.932e-2
430.1,2.306e+7,2.306e+7,,6.299e-2
430.2,2.543e+7,2.543e+7,,6.649e-2
430.3,2.771e+7,2.771e+7,,6.964e-2
430.4,2.976e+7,2.976e+7,,7.227e-2
430.5,3.146e+7,3.146e+7,,7.417e-2
430.6,3.266e+7,3.266e+7,,7.516e-2
430.7,3.328e+7,3.328e+7,,7.509e-2
430.8,3.326e+7,3.326e+7,,7.383e-2
430.9,3.260e+7,3.260e+7,,7.137e-2
431,3.138e+7,3.138e+7,,6.774e-2
431.1,2.973e+7,2.973e+7,,6.306e-2
431.2,2.783e+7,2.783e+7,,5.752e-2
431.3,2.591e+7,2.591e+7,,5.138e-2
431.4,2.419e+7,2.419e+7,,4.490e-2
431.5,2.289e+7,2.289e+7,,3.838e-2
431.6,2.215e+7,2.215e+7,,3.206e-2
431.7,2.209e+7,2.209e+7,,2.617e-2
431.8,2.274e+7,2.274e+7,,2.086e-2
431.9,2.403e+7,2.403e+7,,1.623e-2
432,2.584e+7,2.584e+7,,1.233e-2
432.1,2.796e+7,2.796e+7,,9.132e-3
432.2,3.017e+7,3.017e+7,,6.600e-3
432.3,3.221e+7,3.221e+7,,4.652e-3
432.4,3.383e+7,3.383e+7,,3.196e-3
432.5,3.482e+7,3.482e+7,,2.141e-3
432.6,3.505e+7,3.505e+7,,1.398e-3
432.7,3.443e+7,3.443e+7,,8.895e-4
432.8,3.299e+7,3.299e+7,,5.515e-4
432.9,3.081e+7,3.081e+7,,3.331e-4
433,2.803e+7,2.803e+7,,1.960e-4
433.1,2.484e+7,2.484e+7,,1.124e-4
433.2,2.144e+7,2.144e+7,,6.274e-5
433.3,1.802e+7,1.802e+7,,3.412e-5
433.4,1.474e+7,1.474e+7,,1.807e-5
433.5,1.175e+7,1.175e+7,,9.320e-6
433.6,9.112e+6,9.112e+6,,4.684e-6
433.7,6.882e+6,6.882e+6,,2.298e-6
433.8,5.061e+6,5.061e+6,,1.114e-6
433.9,3.624e+6,3.624e+6,,5.640e-7
434,2.527e+6,2.527e+6,,3.659e-7
434.1,1.715e+6,1.715e+6,,4.158e-7
434.2,1.133e+6,1.133e+6,,7.466e-7
434.3,7.293e+5,7.293e+5,,1.547e-6
434.4,4.569e+5,4.569e+5,,3.244e-6
434.5,2.787e+5,2.787e+5,,6.680e-6
434.6,1.655e+5,1.655e+5,,1.342e-5
434.7,9.572e+4,9.572e+4,,2.627e-5
434.8,5.389e+4,5.389e+4,,5.011e-5
434.9,2.954e+4,2.954e+4,,9.313e-5
435,1.578e+4,1.578e+4,,1.686e-4
435.1,8.234e+3,8.234e+3,,2.975e-4
435.2,4.243e+3,4.243e+3,,5.113e-4
435.3,2.266e+3,2.266e+3,,8.563e-4
435.4,1.475e+3,1.475e+3,,1.397e-3
435.5,1.526e+3,1.526e+3,,2.221e-3
435.6,2.453e+3,2.453e+3,,3.440e-3
435.7,4.684e+3,4.684e+3,,5.191e-3
435.8,9.191e+3,9.191e+3,,7.631e-3
435.9,1.779e+4,1.779e+4,,1.093e-2
436,3.363e+4,3.363e+4,,1.526e-2
436.1,6.198e+4,6.198e+4,,2.075e-2
436.2,1.113e+5,1.113e+5,,2.749e-2
436.3,1.948e+5,1.948e+5,,3.548e-2
436.4,3.321e+5,3.321e+5,,4.462e-2
436.5,5.517e+5,5.517e+5,,5.468e-2
436.6,8.930e+5,8.930e+5,,6.528e-2
436.7,1.408e+6,1.408e+6,,7.594e-2
436.8,2.164e+6,2.164e+6,,8.606e-2
436.9,3.240e+6,3.240e+6,,9.504e-2
437,4.727e+6,4.727e+6,,1.023e-1
437.1,6.718e+6,6.718e+6,,1.072e-1
437.2,9.304e+6,9.304e+6,,1.095e-1
437.3,1.255e+7,1.255e+7,,1.090e-1
437.4,1.651e+7,1.651e+7,,1.056e-1
437.5,2.115e+7,2.115e+7,,9.981e-2
437.6,2.639e+7,2.639e+7,,9.187e-2
437.7,3.210e+7,3.210e+7,,8.239e-2
437.8,3.805e+7,3.805e+7,,7.200e-2
437.9,4.393e+7,4.393e+7,,6.130e-2
438,4.944e+7,4.944e+7,,5.085e-2
438.1,5.420e+7,5.420e+7,,4.110e-2
438.2,5.792e+7,5.792e+7,,3.237e-2
438.3,6.031e+7,6.031e+7,,2.484e-2
438.4,6.121e+7,6.121e+7,,1.857e-2
438.5,6.057e+7,6.057e+7,,1.353e-2
438.6,5.844e+7,5.844e+7,,9.603e-3
438.7,5.502e+7,5.502e+7,,6.641e-3
438.8,5.058e+7,5.058e+7,,4.475e-3
438.9,4.548e+7,4.548e+7,,2.938e-3
439,4.009e+7,4.009e+7,,1.879e-3
439.1,3.479e+7,3.479e+7,,1.171e-3
439.2,2.990e+7,2.990e+7,,7.114e-4
439.3,2.571e+7,2.571e+7,,4.210e-4
439.4,2.239e+7,2.239e+7,,2.427e-4
439.5,2.005e+7,2.005e+7,,1.364e-4
439.6,1.869e+7,1.869e+7,,7.463e-5
439.7,1.827e+7,1.827e+7,,3.980e-5
439.8,1.866e+7,1.866e+7,,2.068e-5
439.9,1.968e+7,1.968e+7,,1.047e-5
440,2.114e+7,2.114e+7,,5.167e-6
440.1,2.281e+7,2.281e+7,,2.484e-6
440.2,2.448e+7,2.448e+7,,1.163e-6
440.3,2.597e+7,2.597e+7,,5.308e-7
440.4,2.712e+7,2.712e+7,,2.360e-7
440.5,2.783e+7,2.783e+7,,1.023e-7
440.6,2.804e+7,2.804e+7,,4.317e-8
440.7,2.774e+7,2.774e+7,,1.776e-8
440.8,2.696e+7,2.696e+7,,7.116e-9
440.9,2.578e+7,2.578e+7,,2.779e-9
441,2.429e+7,2.429e+7,,1.057e-9
441.1,2.258e+7,2.258e+7,,3.919e-10
441.2,2.074e+7,2.074e+7,,1.416e-10
441.3,1.885e+7,1.885e+7,,4.982e-11
441.4,1.697e+7,1.697e+7,,1.708e-11
441.5,1.513e+7,1.513e+7,,5.708e-12
441.6,1.338e+7,1.338e+7,,1.858e-12
441.7,1.172e+7,1.172e+7,,5.894e-13
441.8,1.016e+7,1.016e+7,,1.822e-13
441.9,8.717e+6,8.717e+6,,5.486e-14
442,7.390e+6,7.390e+6,,1.610e-14
442.1,6.188e+6,6.188e+6,,4.602e-15
442.2,5.120e+6,5.120e+6,,1.282e-15
442.3,4.192e+6,4.192e+6,,3.479e-16
442.4,3.404e+6,3.404e+6,,9.200e-17
442.5,2.755e+6,2.755e+6,,2.371e-17
442.6,2.236e+6,2.236e+6,,3.882e-18
442.7,1.837e+6,1.837e+6,,
442.8,1.539e+6,1.539e+6,,
442.9,1.324e+6,1.324e+6,,
443,1.173e+6,1.173e+6,,
443.1,1.067e+6,1.067e+6,,
443.2,9.893e+5,9.893e+5,,
443.3,9.261e+5,9.261e+5,,
443.4,8.673e+5,8.673e+5,,
443.5,8.063e+5,8.063e+5,,
443.6,7.398e+5,7.398e+5,,
443.7,6.671e+5,6.671e+5,,
443.8,5.896e+5,5.896e+5,,
443.9,5.097e+5,5.097e+5,,
444,4.306e+5,4.306e+5,,
444.1,3.553e+5,3.553e+5,,
444.2,2.865e+5,2.865e+5,,
444.3,2.260e+5,2.260e+5,,
444.4,1.751e+5,1.751e+5,,
444.5,1.345e+5,1.345e+5,,
444.6,1.045e+5,1.045e+5,,
444.7,8.544e+4,8.544e+4,,
444.8,7.767e+4,7.767e+4,,
444.9,8.220e+4,8.220e+4,,
445,1.007e+5,1.007e+5,,
445.1,1.359e+5,1.359e+5,,
445.2,1.913e+5,1.913e+5,,
445.3,2.712e+5,2.712e+5,,
445.4,3.806e+5,3.806e+5,,
445.5,5.242e+5,5.242e+5,,
445.6,7.063e+5,7.063e+5,,
445.7,9.295e+5,9.295e+5,,
445.8,1.194e+6,1.194e+6,,
445.9,1.497e+6,1.497e+6,,
446,1.832e+6,1.832e+6,,
446.1,2.187e+6,2.187e+6,,
446.2,2.547e+6,2.547e+6,,
446.3,2.895e+6,2.895e+6,,
446.4,3.211e+6,3.211e+6,,
446.5,3.475e+6,3.475e+6,,
446.6,3.670e+6,3.670e+6,,
446.7,3.783e+6,3.783e+6,,
446.8,3.804e+6,3.804e+6,,
446.9,3.733e+6,3.733e+6,,
447,3.575e+6,3.575e+6,,
447.1,3.340e+6,3.340e+6,,
447.2,3.046e+6,3.046e+6,,
447.3,2.711e+6,2.711e+6,,
447.4,2.354e+6,2.354e+6,,
447.5,1.995e+6,1.995e+6,,
447.6,1.650e+6,1.650e+6,,
447.7,1.332e+6,1.332e+6,,
447.8,1.049e+6,1.049e+6,,
447.9,8.061e+5,8.061e+5,,
448,6.047e+5,6.047e+5,,
448.1,4.426e+5,4.426e+5,,
448.2,3.162e+5,3.162e+5,,
448.3,2.204e+5,2.204e+5,,
448.4,1.499e+5,1.499e+5,,
448.5,9.955e+4,9.955e+4,,
448.6,6.449e+4,6.449e+4,,
448.7,4.078e+4,4.078e+4,,
448.8,2.516e+4,2.516e+4,,
448.9,1.515e+4,1.515e+4,,
449,8.900e+3,8.900e+3,,
449.1,5.103e+3,5.103e+3,,
449.2,2.855e+3,2.855e+3,,
449.3,1.559e+3,1.559e+3,,
449.4,8.315e+2,8.315e+2,,
449.5,4.339e+2,4.339e+2,,
449.6,2.238e+2,2.238e+2,,
449.7,1.189e+2,1.189e+2,,
449.8,7.496e+1,7.496e+1,,
449.9,7.217e+1,7.217e+1,,
450,1.088e+2,1.088e+2,,
450.1,2.003e+2,2.003e+2,,
450.2,3.839e+2,3.839e+2,,
450.3,7.292e+2,7.292e+2,,
450.4,1.356e+3,1.356e+3,,
450.5,2.465e+3,2.465e+3,,
450.6,4.370e+3,4.370e+3,,
450.7,7.564e+3,7.564e+3,,
450.8,1.278e+4,1.278e+4,,
450.9,2.106e+4,2.106e+4,,
451,3.388e+4,3.388e+4,,
451.1,5.319e+4,5.319e+4,,
451.2,8.149e+4,8.149e+4,,
451.3,1.218e+5,1.218e+5,,
451.4,1.778e+5,1.778e+5,,
451.5,2.532e+5,2.532e+5,,
451.6,3.519e+5,3.519e+5,,
451.7,4.773e+5,4.773e+5,,
451.8,6.317e+5,6.317e+5,,
451.9,8.160e+5,8.160e+5,,
452,1.029e+6,1.029e+6,,
452.1,1.266e+6,1.266e+6,,
452.2,1.520e+6,1.520e+6,,
452.3,1.780e+6,1.780e+6,,
452.4,2.036e+6,2.036e+6,,
452.5,2.272e+6,2.272e+6,,
452.6,2.474e+6,2.474e+6,,
452.7,2.630e+6,2.630e+6,,
452.8,2.728e+6,2.728e+6,,
452.9,2.761e+6,2.761e+6,,
453,2.728e+6,2.728e+6,,
453.1,2.630e+6,2.630e+6,,
453.2,2.474e+6,2.474e+6,,
453.3,2.272e+6,2.272e+6,,
453.4,2.036e+6,2.036e+6,,
453.5,1.780e+6,1.780e+6,,
453.6,1.520e+6,1.520e+6,,
453.7,1.266e+6,1.266e+6,,
453.8,1.029e+6,1.029e+6,,
453.9,8.160e+5,8.160e+5,,
454,6.317e+5,6.317e+5,,
454.1,4.773e+5,4.773e+5,,
454.2,3.519e+5,3.519e+5,,
454.3,2.532e+5,2.532e+5,,
454.4,1.778e+5,1.778e+5,,
454.5,1.218e+5,1.218e+5,,
454.6,8.149e+4,8.149e+4,,
454.7,5.319e+4,5.319e+4,,
454.8,3.388e+4,3.388e+4,,
454.9,2.106e+4,2.106e+4,,
455,1.278e+4,1.278e+4,,
455.1,7.564e+3,7.564e+3,,
455.2,4.370e+3,4.370e+3,,
455.3,2.464e+3,2.464e+3,,
455.4,1.356e+3,1.356e+3,,
455.5,7.283e+2,7.283e+2,,
455.6,3.817e+2,3.817e+2,,
455.7,1.952e+2,1.952e+2,,
455.8,9.744e+1,9.744e+1,,
455.9,4.747e+1,4.747e+1,,
456,2.257e+1,2.257e+1,,
456.1,1.047e+1,1.047e+1,,
456.2,4.740e+0,4.740e+0,,
456.3,2.095e+0,2.095e+0,,
456.4,9.033e-1,9.033e-1,,
456.5,3.801e-1,3.801e-1,,
456.6,1.561e-1,1.561e-1,,
456.7,6.258e-2,6.258e-2,,
456.8,2.448e-2,2.448e-2,,
456.9,9.344e-3,9.344e-3,,
457,3.481e-3,3.481e-3,,
457.1,1.266e-3,1.266e-3,,
457.2,4.490e-4,4.490e-4,,
457.3,1.555e-4,1.555e-4,,
457.4,5.254e-5,5.254e-5,,
457.5,1.733e-5,1.733e-5,,
457.6,5.577e-6,5.577e-6,,
457.7,1.752e-6,1.752e-6,,
457.8,5.369e-7,5.369e-7,,
457.9,1.606e-7,1.606e-7,,
458,4.689e-8,4.689e-8,,
458.1,1.336e-8,1.336e-8,,
458.2,3.715e-9,3.715e-9,,
458.3,1.008e-9,1.008e-9,,
481.2,4.280e-10,4.280e-10,,
481.3,1.734e-9,1.734e-9,,
481.4,5.844e-9,5.844e-9,,
481.5,1.928e-8,1.928e-8,,
481.6,6.229e-8,6.229e-8,,
481.7,1.971e-7,1.971e-7,,
481.8,6.105e-7,6.105e-7,,
481.9,1.852e-6,1.852e-6,,
482,5.501e-6,5.501e-6,,
482.1,1.600e-5,1.600e-5,,
482.2,4.557e-5,4.557e-5,,
482.3,1.271e-4,1.271e-4,,
482.4,3.471e-4,3.471e-4,,
482.5,9.282e-4,9.282e-4,,
482.6,2.431e-3,2.431e-3,,
482.7,6.233e-3,6.233e-3,,
482.8,1.565e-2,1.565e-2,,
482.9,3.848e-2,3.848e-2,,
483,9.264e-2,9.264e-2,,
483.1,2.184e-1,2.184e-1,,
483.2,5.042e-1,5.042e-1,,
483.3,1.140e+0,1.140e+0,,
483.4,2.523e+0,2.523e+0,,
483.5,5.470e+0,5.470e+0,,
483.6,1.161e+1,1.161e+1,,
483.7,2.413e+1,2.413e+1,,
483.8,4.912e+1,4.912e+1,,
483.9,9.791e+1,9.791e+1,,
484,1.911e+2,1.911e+2,,
484.1,3.652e+2,3.652e+2,,
484.2,6.835e+2,6.835e+2,,
484.3,1.253e+3,1.253e+3,,
484.4,2.248e+3,2.248e+3,,
484.5,3.950e+3,3.950e+3,,
484.6,6.797e+3,6.797e+3,,
484.7,1.145e+4,1.145e+4,,
484.8,1.890e+4,1.890e+4,,
484.9,3.054e+4,3.054e+4,1.156e-11,
485,4.832e+4,4.832e+4,3.894e-11,
485.1,7.486e+4,7.486e+4,1.284e-10,
485.2,1.136e+5,1.136e+5,4.150e-10,
485.3,1.688e+5,1.688e+5,1.313e-9,
485.4,2.455e+5,2.455e+5,4.097e-9,
485.5,3.498e+5,3.498e+5,1.245e-8,
485.6,4.881e+5,4.881e+5,3.703e-8,
485.7,6.668e+5,6.668e+5,1.079e-7,
485.8,8.921e+5,8.921e+5,3.082e-7,
485.9,1.169e+6,1.169e+6,8.619e-7,
486,1.499e+6,1.499e+6,2.361e-6,
486.1,1.884e+6,1.884e+6,6.337e-6,
486.2,2.318e+6,2.318e+6,1.666e-5,
486.3,2.793e+6,2.793e+6,4.290e-5,
486.4,3.297e+6,3.297e+6,1.082e-4,
486.5,3.811e+6,3.811e+6,2.675e-4,
486.6,4.316e+6,4.316e+6,6.476e-4,
486.7,4.789e+6,4.789e+6,1.536e-3,
486.8,5.208e+6,5.208e+6,3.570e-3,
486.9,5.553e+6,5.553e+6,8.127e-3,
487,5.809e+6,5.809e+6,1.813e-2,
487.1,5.968e+6,5.968e+6,3.962e-2,
487.2,6.028e+6,6.028e+6,8.484e-2,
487.3,6.000e+6,6.000e+6,1.780e-1,
487.4,5.901e+6,5.901e+6,3.660e-1,
487.5,5.754e+6,5.754e+6,7.375e-1,
487.6,5.593e+6,5.593e+6,1.456e+0,
487.7,5.449e+6,5.449e+6,2.818e+0,
487.8,5.358e+6,5.358e+6,5.344e+0,
487.9,5.349e+6,5.349e+6,9.933e+0,
488,5.444e+6,5.444e+6,1.810e+1,
488.1,5.659e+6,5.659e+6,3.232e+1,
488.2,5.994e+6,5.994e+6,5.660e+1,
488.3,6.441e+6,6.441e+6,9.716e+1,
488.4,6.976e+6,6.976e+6,1.635e+2,
488.5,7.568e+6,7.568e+6,2.699e+2,
488.6,8.175e+6,8.174e+6,4.369e+2,
488.7,8.752e+6,8.751e+6,6.936e+2,
488.8,9.252e+6,9.251e+6,1.080e+3,
488.9,9.635e+6,9.633e+6,1.650e+3,
489,9.865e+6,9.862e+6,2.472e+3,
489.1,9.918e+6,9.915e+6,3.635e+3,
489.2,9.784e+6,9.779e+6,5.244e+3,
489.3,9.465e+6,9.458e+6,7.426e+3,
489.4,8.978e+6,8.967e+6,1.032e+4,
489.5,8.349e+6,8.335e+6,1.408e+4,
489.6,7.615e+6,7.596e+6,1.885e+4,
489.7,6.816e+6,6.791e+6,2.479e+4,
489.8,5.995e+6,5.963e+6,3.200e+4,
489.9,5.195e+6,5.155e+6,4.056e+4,
490,4.453e+6,4.403e+6,5.048e+4,
490.1,3.803e+6,3.742e+6,6.170e+4,
490.2,3.272e+6,3.198e+6,7.407e+4,
490.3,2.881e+6,2.794e+6,8.732e+4,
490.4,2.646e+6,2.545e+6,1.011e+5,
490.5,2.579e+6,2.464e+6,1.149e+5,
490.6,2.687e+6,2.558e+6,1.284e+5,
490.7,2.972e+6,2.831e+6,1.408e+5,
490.8,3.434e+6,3.282e+6,1.516e+5,
490.9,4.066e+6,3.906e+6,1.603e+5,
491,4.855e+6,4.689e+6,1.664e+5,
491.1,5.783e+6,5.613e+6,1.696e+5,
491.2,6.820e+6,6.650e+6,1.698e+5,
491.3,7.931e+6,7.764e+6,1.668e+5,
491.4,9.070e+6,8.909e+6,1.608e+5,
491.5,1.019e+7,1.004e+7,1.522e+5,
491.6,1.123e+7,1.109e+7,1.413e+5,
491.7,1.214e+7,1.201e+7,1.288e+5,
491.8,1.286e+7,1.275e+7,1.151e+5,
491.9,1.336e+7,1.326e+7,1.010e+5,
492,1.361e+7,1.352e+7,8.688e+4,
492.1,1.359e+7,1.351e+7,7.335e+4,
492.2,1.329e+7,1.323e+7,6.077e+4,
492.3,1.274e+7,1.269e+7,4.944e+4,
492.4,1.197e+7,1.193e+7,3.955e+4,
492.5,1.102e+7,1.099e+7,3.120e+4,
492.6,9.945e+6,9.921e+6,2.442e+4,
492.7,8.794e+6,8.775e+6,1.920e+4,
492.8,7.621e+6,7.605e+6,1.550e+4,
492.9,6.473e+6,6.460e+6,1.327e+4,
493,5.391e+6,5.378e+6,1.253e+4,
493.1,4.404e+6,4.391e+6,1.330e+4,
493.2,3.534e+6,3.518e+6,1.568e+4,
493.3,2.792e+6,2.772e+6,1.982e+4,
493.4,2.182e+6,2.156e+6,2.592e+4,
493.5,1.702e+6,1.668e+6,3.421e+4,
493.6,1.349e+6,1.304e+6,4.492e+4,
493.7,1.116e+6,1.058e+6,5.826e+4,
493.8,9.996e+5,9.252e+5,7.437e+4,
493.9,9.964e+5,9.031e+5,9.326e+4,
494,1.108e+6,9.933e+5,1.148e+5,
494.1,1.340e+6,1.201e+6,1.387e+5,
494.2,1.700e+6,1.535e+6,1.644e+5,
494.3,2.198e+6,2.007e+6,1.911e+5,
494.4,2.847e+6,2.629e+6,2.180e+5,
494.5,3.655e+6,3.411e+6,2.440e+5,
494.6,4.627e+6,4.359e+6,2.678e+5,
494.7,5.761e+6,5.472e+6,2.885e+5,
494.8,7.044e+6,6.739e+6,3.048e+5,
494.9,8.454e+6,8.138e+6,3.160e+5,
