Wavelength (nm),Sum,Cu I (1.2e-02),Cu II (9.5e-01)
469.85,6.724e+5,6.724e+5,2.353e+1
469.9,8.759e+5,8.759e+5,1.096e+1
469.95,1.115e+6,1.115e+6,4.988e+0
470,1.389e+6,1.389e+6,2.220e+0
470.05,1.690e+6,1.690e+6,9.655e-1
470.1,2.011e+6,2.011e+6,4.105e-1
470.15,2.340e+6,2.340e+6,1.706e-1
470.2,2.662e+6,2.662e+6,6.928e-2
470.25,2.960e+6,2.960e+6,2.751e-2
470.3,3.218e+6,3.218e+6,1.067e-2
470.35,3.420e+6,3.420e+6,4.049e-3
470.4,3.554e+6,3.554e+6,1.501e-3
470.45,3.611e+6,3.611e+6,5.440e-4
470.5,3.586e+6,3.586e+6,1.927e-4
470.55,3.482e+6,3.482e+6,6.672e-5
470.6,3.306e+6,3.306e+6,2.258e-5
470.65,3.069e+6,3.069e+6,7.470e-6
470.7,2.785e+6,2.785e+6,2.415e-6
470.75,2.470e+6,2.470e+6,7.633e-7
470.8,2.143e+6,2.143e+6,2.358e-7
470.85,1.817e+6,1.817e+6,7.120e-8
470.9,1.506e+6,1.506e+6,2.102e-8
470.95,1.221e+6,1.221e+6,6.063e-9
471,9.674e+5,9.674e+5,1.710e-9
471.05,7.494e+5,7.494e+5,
471.1,5.676e+5,5.676e+5,
471.15,4.203e+5,4.203e+5,
471.2,3.043e+5,3.043e+5,
471.25,2.154e+5,2.154e+5,
471.3,1.490e+5,1.490e+5,
471.35,1.008e+5,1.008e+5,
471.4,6.668e+4,6.668e+4,
471.45,4.312e+4,4.312e+4,
471.5,2.726e+4,2.726e+4,
471.55,1.685e+4,1.685e+4,
471.6,1.018e+4,1.018e+4,
471.65,6.013e+3,6.013e+3,
471.7,3.473e+3,3.473e+3,
471.75,1.961e+3,1.961e+3,
471.8,1.083e+3,1.083e+3,
471.85,5.843e+2,5.843e+2,
471.9,3.083e+2,3.083e+2,
471.95,1.590e+2,1.590e+2,
472,8.022e+1,8.022e+1,
472.05,3.955e+1,3.955e+1,
472.1,1.907e+1,1.907e+1,
472.15,8.986e+0,8.986e+0,
472.2,4.141e+0,4.141e+0,
472.25,1.865e+0,1.865e+0,
472.3,8.215e-1,8.215e-1,
472.35,3.537e-1,3.537e-1,
472.4,1.489e-1,1.489e-1,
472.45,6.128e-2,6.128e-2,
472.5,2.466e-2,2.466e-2,
472.55,9.700e-3,9.700e-3,
472.6,3.730e-3,3.730e-3,
472.65,1.403e-3,1.403e-3,
472.7,5.156e-4,5.156e-4,
472.75,1.853e-4,1.853e-4,
472.8,6.511e-5,6.511e-5,
472.85,2.237e-5,2.237e-5,
472.9,7.511e-6,7.511e-6,
472.95,2.466e-6,2.466e-6,
473,7.917e-7,7.917e-7,
473.05,2.485e-7,2.485e-7,
473.1,7.623e-8,7.623e-8,
473.15,2.287e-8,2.287e-8,
473.2,6.706e-9,6.706e-9,
473.25,1.923e-9,1.923e-9,
473.3,5.390e-10,5.390e-10,
478.4,1.943e-9,,1.943e-9
478.45,6.691e-9,,6.691e-9
478.5,2.256e-8,,2.256e-8
478.56,9.423e-8,,9.423e-8
478.61,3.029e-7,,3.029e-7
478.66,9.531e-7,,9.531e-7
478.71,2.934e-6,,2.934e-6
478.76,8.842e-6,,8.842e-6
478.81,2.607e-5,,2.607e-5
478.86,7.524e-5,,7.524e-5
478.91,2.125e-4,,2.125e-4
478.96,5.873e-4,,5.873e-4
479.01,1.589e-3,,1.589e-3
479.06,4.205e-3,,4.205e-3
479.11,1.089e-2,,1.089e-2
479.16,2.762e-2,,2.762e-2
479.21,6.853e-2,,6.853e-2
479.26,1.664e-1,,1.664e-1
479.31,3.954e-1,,3.954e-1
479.36,9.196e-1,,9.196e-1
479.41,2.093e+0,,2.093e+0
479.46,4.661e+0,,4.661e+0
479.51,1.016e+1,,1.016e+1
479.56,2.167e+1,,2.167e+1
479.61,4.525e+1,,4.525e+1
479.66,9.245e+1,,9.245e+1
479.71,1.848e+2,,1.848e+2
479.76,3.617e+2,,3.617e+2
479.81,6.926e+2,,6.926e+2
479.86,1.298e+3,,1.298e+3
479.91,2.381e+3,,2.381e+3
479.96,4.273e+3,,4.273e+3
480.01,7.506e+3,,7.506e+3
480.06,1.290e+4,,1.290e+4
480.11,2.171e+4,,2.171e+4
480.16,3.574e+4,,3.574e+4
480.21,5.759e+4,,5.759e+4
480.26,9.081e+4,,9.081e+4
480.31,1.401e+5,,1.401e+5
480.36,2.116e+5,,2.116e+5
480.41,3.128e+5,,3.128e+5
480.46,4.524e+5,,4.524e+5
480.51,6.405e+5,,6.405e+5
480.56,8.872e+5,,8.872e+5
480.61,1.203e+6,,1.203e+6
480.66,1.596e+6,,1.596e+6
480.71,2.072e+6,,2.072e+6
480.76,2.633e+6,,2.633e+6
480.81,3.275e+6,,3.275e+6
480.86,3.985e+6,,3.985e+6
480.91,4.747e+6,,4.747e+6
480.96,5.533e+6,,5.533e+6
481.01,6.312e+6,,6.312e+6
481.06,7.046e+6,,7.046e+6
481.11,7.698e+6,,7.698e+6
481.16,8.231e+6,,8.231e+6
481.21,8.613e+6,,8.613e+6
481.26,8.820e+6,,8.820e+6
481.31,8.839e+6,,8.839e+6
481.36,8.669e+6,,8.669e+6
481.41,8.320e+6,,8.320e+6
481.46,7.815e+6,,7.815e+6
481.51,7.184e+6,,7.184e+6
481.56,6.463e+6,,6.463e+6
481.61,5.691e+6,,5.691e+6
481.66,4.903e+6,,4.903e+6
481.71,4.134e+6,,4.134e+6
481.76,3.412e+6,,3.412e+6
481.81,2.755e+6,,2.755e+6
481.86,2.178e+6,,2.178e+6
481.91,1.684e+6,,1.684e+6
481.96,1.275e+6,,1.275e+6
482.01,9.445e+5,,9.445e+5
482.06,6.848e+5,,6.848e+5
482.11,4.858e+5,,4.858e+5
482.16,3.373e+5,,3.373e+5
482.21,2.292e+5,,2.292e+5
482.26,1.524e+5,,1.524e+5
482.31,9.921e+4,,9.921e+4
482.36,6.319e+4,,6.319e+4
482.41,3.939e+4,,3.939e+4
482.46,2.403e+4,,2.403e+4
482.51,1.434e+4,,1.434e+4
482.56,8.380e+3,,8.380e+3
482.61,4.791e+3,,4.791e+3
482.66,2.681e+3,,2.681e+3
482.71,1.468e+3,,1.468e+3
482.76,7.867e+2,,7.867e+2
482.81,4.126e+2,,4.126e+2
482.86,2.118e+2,,2.118e+2
482.91,1.064e+2,,1.064e+2
482.96,5.230e+1,,5.230e+1
483.01,2.518e+1,,2.518e+1
483.06,1.189e+1,,1.189e+1
483.11,5.579e+0,,5.579e+0
483.16,2.746e+0,,2.746e+0
483.21,1.737e+0,,1.737e+0
483.26,1.927e+0,,1.927e+0
483.31,3.393e+0,,3.393e+0
483.36,6.936e+0,,6.936e+0
483.41,1.443e+1,,1.443e+1
483.46,2.961e+1,,2.961e+1
483.51,5.959e+1,,5.959e+1
483.56,1.174e+2,,1.174e+2
483.61,2.267e+2,,2.267e+2
483.66,4.283e+2,,4.283e+2
483.71,7.926e+2,,7.926e+2
483.76,1.436e+3,,1.436e+3
483.81,2.548e+3,,2.548e+3
483.86,4.427e+3,,4.427e+3
483.91,7.534e+3,,7.534e+3
483.96,1.256e+4,,1.256e+4
484.01,2.050e+4,,2.050e+4
484.06,3.277e+4,,3.277e+4
484.11,5.134e+4,,5.134e+4
484.16,7.879e+4,,7.879e+4
484.21,1.185e+5,,1.185e+5
484.26,1.746e+5,,1.746e+5
484.31,2.522e+5,,2.522e+5
484.36,3.572e+5,,3.572e+5
484.41,4.959e+5,,4.959e+5
484.46,6.753e+5,,6.753e+5
484.51,9.022e+5,,9.022e+5
484.56,1.183e+6,,1.183e+6
484.61,1.522e+6,,1.522e+6
484.66,1.923e+6,,1.923e+6
484.71,2.386e+6,,2.386e+6
484.76,2.909e+6,,2.909e+6
484.81,3.487e+6,,3.487e+6
484.86,4.109e+6,,4.109e+6
484.91,4.764e+6,,4.764e+6
484.96,5.434e+6,,5.434e+6
485.01,6.102e+6,,6.102e+6
485.06,6.745e+6,,6.745e+6
485.11,7.344e+6,,7.344e+6
485.16,7.875e+6,,7.875e+6
485.21,8.317e+6,,8.317e+6
485.26,8.654e+6,,8.654e+6
485.31,8.869e+6,,8.869e+6
485.36,8.951e+6,,8.951e+6
485.41,8.895e+6,,8.895e+6
485.46,8.701e+6,,8.701e+6
485.51,8.376e+6,,8.376e+6
485.56,7.932e+6,,7.932e+6
485.61,7.387e+6,,7.387e+6
485.66,6.763e+6,,6.763e+6
485.71,6.084e+6,,6.084e+6
485.76,5.376e+6,,5.376e+6
485.81,4.665e+6,,4.665e+6
485.86,3.974e+6,,3.974e+6
485.91,3.322e+6,,3.322e+6
485.96,2.725e+6,,2.725e+6
486.01,2.192e+6,,2.192e+6
486.06,1.729e+6,,1.729e+6
486.11,1.337e+6,,1.337e+6
486.16,1.013e+6,,1.013e+6
486.21,7.529e+5,,7.529e+5
486.26,5.481e+5,,5.481e+5
486.31,3.909e+5,,3.909e+5
486.36,2.732e+5,,2.732e+5
486.41,1.870e+5,,1.870e+5
486.46,1.254e+5,,1.254e+5
486.51,8.234e+4,,8.234e+4
486.56,5.296e+4,,5.296e+4
486.61,3.336e+4,,3.336e+4
486.66,2.058e+4,,2.058e+4
486.71,1.243e+4,,1.243e+4
486.76,7.351e+3,,7.351e+3
486.81,4.257e+3,,4.257e+3
486.86,2.414e+3,,2.414e+3
486.91,1.340e+3,,1.340e+3
486.96,7.288e+2,,7.288e+2
487.01,3.879e+2,,3.879e+2
487.06,2.022e+2,,2.022e+2
487.11,1.032e+2,,1.032e+2
487.16,5.153e+1,,5.153e+1
487.21,2.521e+1,,2.521e+1
487.26,1.207e+1,,1.207e+1
487.31,5.659e+0,,5.659e+0
487.36,2.598e+0,,2.598e+0
487.41,1.167e+0,,1.167e+0
487.46,5.136e-1,,5.136e-1
487.51,2.212e-1,,2.212e-1
487.56,9.330e-2,,9.330e-2
487.61,3.853e-2,,3.853e-2
487.66,1.562e-2,,1.562e-2
487.71,6.306e-3,,6.306e-3
487.76,2.783e-3,,2.783e-3
487.81,1.960e-3,,1.960e-3
487.86,3.090e-3,,3.090e-3
487.91,7.163e-3,,7.163e-3
487.96,1.767e-2,,1.767e-2
488.01,4.325e-2,,4.325e-2
488.06,1.038e-1,,1.038e-1
488.11,2.442e-1,,2.442e-1
488.16,5.627e-1,,5.627e-1
488.21,1.270e+0,,1.270e+0
488.26,2.806e+0,,2.806e+0
488.31,6.073e+0,,6.073e+0
488.36,1.287e+1,,1.287e+1
488.41,2.673e+1,,2.673e+1
488.46,5.435e+1,,5.435e+1
488.51,1.083e+2,,1.083e+2
488.56,2.111e+2,,2.111e+2
488.61,4.034e+2,,4.034e+2
488.66,7.548e+2,,7.548e+2
488.71,1.383e+3,,1.383e+3
488.76,2.483e+3,,2.483e+3
488.81,4.364e+3,,4.364e+3
488.86,7.514e+3,,7.514e+3
488.91,1.267e+4,,1.267e+4
488.96,2.093e+4,,2.093e+4
489.01,3.386e+4,,3.386e+4
489.06,5.365e+4,,5.365e+4
489.11,8.327e+4,,8.327e+4
489.16,1.266e+5,,1.266e+5
489.21,1.885e+5,,1.885e+5
489.26,2.751e+5,,2.751e+5
489.31,3.931e+5,,3.931e+5
489.36,5.505e+5,,5.505e+5
489.41,7.553e+5,,7.553e+5
489.46,1.016e+6,,1.016e+6
489.51,1.338e+6,,1.338e+6
489.56,1.729e+6,,1.729e+6
489.61,2.191e+6,,2.191e+6
489.66,2.725e+6,,2.725e+6
489.71,3.326e+6,,3.326e+6
489.76,3.988e+6,,3.988e+6
489.81,4.704e+6,,4.704e+6
489.86,5.462e+6,,5.462e+6
489.91,6.256e+6,,6.256e+6
489.96,7.082e+6,,7.082e+6
490.01,7.942e+6,,7.942e+6
490.06,8.849e+6,,8.849e+6
490.11,9.826e+6,,9.826e+6
490.16,1.091e+7,,1.091e+7
490.21,1.213e+7,,1.213e+7
490.26,1.356e+7,,1.356e+7
490.31,1.523e+7,,1.523e+7
490.36,1.720e+7,,1.720e+7
490.41,1.949e+7,,1.949e+7
490.46,2.212e+7,,2.212e+7
490.51,2.508e+7,,2.508e+7
490.56,2.830e+7,,2.830e+7
490.61,3.172e+7,,3.172e+7
490.66,3.522e+7,,3.522e+7
490.71,3.866e+7,,3.866e+7
490.76,4.189e+7,,4.189e+7
490.81,4.477e+7,,4.477e+7
490.86,4.715e+7,,4.715e+7
490.91,4.894e+7,,4.894e+7
490.96,5.008e+7,,5.008e+7
491.01,5.054e+7,,5.054e+7
491.06,5.038e+7,,5.038e+7
491.11,4.967e+7,,4.967e+7
491.16,4.855e+7,,4.855e+7
491.21,4.716e+7,,4.716e+7
491.26,4.568e+7,,4.568e+7
491.31,4.426e+7,,4.426e+7
491.36,4.303e+7,,4.303e+7
491.41,4.207e+7,,4.207e+7
491.46,4.142e+7,,4.142e+7
491.51,4.107e+7,,4.107e+7
491.56,4.097e+7,,4.097e+7
491.61,4.101e+7,,4.101e+7
491.66,4.108e+7,,4.108e+7
491.71,4.103e+7,,4.103e+7
491.76,4.073e+7,,4.073e+7
491.81,4.010e+7,,4.010e+7
491.86,3.905e+7,,3.905e+7
491.91,3.756e+7,,3.756e+7
491.96,3.564e+7,,3.564e+7
492.01,3.336e+7,,3.336e+7
492.06,3.082e+7,,3.082e+7
492.11,2.813e+7,,2.813e+7
492.16,2.543e+7,,2.543e+7
492.21,2.285e+7,,2.285e+7
492.26,2.052e+7,,2.052e+7
492.31,1.857e+7,,1.857e+7
492.36,1.707e+7,,1.707e+7
492.41,1.609e+7,,1.609e+7
492.46,1.569e+7,,1.569e+7
492.51,1.587e+7,,1.587e+7
492.56,1.664e+7,,1.664e+7
492.61,1.797e+7,,1.797e+7
492.66,1.980e+7,,1.980e+7
492.71,2.207e+7,,2.207e+7
492.76,2.467e+7,,2.467e+7
492.81,2.750e+7,,2.750e+7
492.86,3.043e+7,,3.043e+7
492.91,3.330e+7,,3.330e+7
492.96,3.596e+7,,3.596e+7
493.01,3.829e+7,,3.829e+7
493.06,4.013e+7,,4.013e+7
493.11,4.139e+7,,4.139e+7
493.16,4.200e+7,,4.200e+7
493.21,4.192e+7,,4.192e+7
493.26,4.117e+7,,4.117e+7
493.31,3.979e+7,,3.979e+7
493.36,3.786e+7,,3.786e+7
493.41,3.551e+7,,3.551e+7
493.46,3.283e+7,,3.283e+7
493.51,2.996e+7,,2.996e+7
493.56,2.702e+7,,2.702e+7
493.61,2.410e+7,,2.410e+7
493.66,2.128e+7,,2.128e+7
493.71,1.862e+7,,1.862e+7
493.76,1.616e+7,,1.616e+7
493.81,1.391e+7,,1.391e+7
493.86,1.189e+7,,1.189e+7
493.91,1.008e+7,,1.008e+7
493.96,8.488e+6,,8.488e+6
494.01,7.088e+6,,7.088e+6
494.06,5.872e+6,,5.872e+6
494.11,4.831e+6,,4.831e+6
494.16,3.956e+6,,3.956e+6
494.21,3.244e+6,,3.244e+6
494.26,2.693e+6,,2.693e+6
494.31,2.309e+6,,2.309e+6
494.36,2.100e+6,,2.100e+6
494.41,2.081e+6,,2.081e+6
494.46,2.274e+6,,2.274e+6
494.51,2.705e+6,,2.705e+6
494.56,3.409e+6,,3.409e+6
494.61,4.421e+6,,4.421e+6
494.66,5.779e+6,,5.779e+6
494.71,7.515e+6,,7.515e+6
494.76,9.653e+6,,9.653e+6
494.81,1.220e+7,,1.220e+7
494.86,1.514e+7,,1.514e+7
494.91,1.842e+7,,1.842e+7
494.96,2.199e+7,,2.199e+7
495.01,2.571e+7,,2.571e+7
495.06,2.947e+7,,2.947e+7
495.11,3.310e+7,,3.310e+7
495.16,3.642e+7,,3.642e+7
495.21,3.927e+7,,3.927e+7
495.26,4.149e+7,,4.149e+7
495.31,4.296e+7,,4.296e+7
495.36,4.357e+7,,4.357e+7
495.41,4.331e+7,,4.331e+7
495.46,4.218e+7,,4.218e+7
495.51,4.024e+7,,4.024e+7
495.56,3.763e+7,,3.763e+7
495.61,3.447e+7,,3.447e+7
495.66,3.094e+7,,3.094e+7
495.71,2.721e+7,,2.721e+7
495.76,2.345e+7,,2.345e+7
495.81,1.980e+7,,1.980e+7
495.86,1.639e+7,,1.639e+7
495.91,1.328e+7,,1.328e+7
495.96,1.055e+7,,1.055e+7
496.01,8.213e+6,,8.213e+6
496.06,6.263e+6,,6.263e+6
496.11,4.680e+6,,4.680e+6
496.16,3.427e+6,,3.427e+6
496.21,2.458e+6,,2.458e+6
496.26,1.728e+6,,1.728e+6
496.31,1.190e+6,,1.190e+6
496.36,8.032e+5,,8.032e+5
496.41,5.311e+5,,5.311e+5
496.46,3.441e+5,,3.441e+5
496.51,2.185e+5,,2.185e+5
496.56,1.359e+5,,1.359e+5
496.61,8.283e+4,,8.283e+4
496.66,4.947e+4,,4.947e+4
496.71,2.896e+4,,2.896e+4
496.76,1.663e+4,,1.663e+4
496.81,9.391e+3,,9.391e+3
496.86,5.267e+3,,5.267e+3
496.91,3.033e+3,,3.033e+3
496.96,1.970e+3,,1.970e+3
497.01,1.709e+3,,1.709e+3
497.06,2.134e+3,,2.134e+3
497.11,3.345e+3,,3.345e+3
497.16,5.667e+3,,5.667e+3
497.21,9.697e+3,,9.697e+3
497.26,1.641e+4,,1.641e+4
497.31,2.727e+4,,2.727e+4
497.36,4.444e+4,,4.444e+4
497.41,7.101e+4,,7.101e+4
497.46,1.112e+5,,1.112e+5
497.51,1.707e+5,,1.707e+5
497.56,2.568e+5,,2.568e+5
497.61,3.786e+5,,3.786e+5
497.66,5.471e+5,,5.471e+5
497.71,7.748e+5,,7.748e+5
497.76,1.076e+6,,1.076e+6
497.81,1.463e+6,,1.463e+6
497.86,1.951e+6,,1.951e+6
497.91,2.549e+6,,2.549e+6
497.96,3.265e+6,,3.265e+6
498.01,4.098e+6,,4.098e+6
498.06,5.042e+6,,5.042e+6
498.11,6.079e+6,,6.079e+6
498.16,7.184e+6,,7.184e+6
498.21,8.320e+6,,8.320e+6
498.26,9.444e+6,,9.444e+6
498.31,1.051e+7,,1.051e+7
498.36,1.146e+7,,1.146e+7
498.41,1.224e+7,,1.224e+7
498.46,1.282e+7,,1.282e+7
498.51,1.316e+7,,1.316e+7
498.56,1.324e+7,,1.324e+7
498.61,1.306e+7,,1.306e+7
498.66,1.262e+7,,1.262e+7
498.71,1.195e+7,,1.195e+7
498.76,1.109e+7,,1.109e+7
498.81,1.009e+7,,1.009e+7
498.86,8.999e+6,,8.999e+6
498.91,7.864e+6,,7.864e+6
498.96,6.736e+6,,6.736e+6
499.01,5.654e+6,,5.654e+6
499.06,4.652e+6,,4.652e+6
499.11,3.752e+6,,3.752e+6
499.16,2.965e+6,,2.965e+6
499.21,2.298e+6,,2.298e+6
499.26,1.746e+6,,1.746e+6
499.31,1.303e+6,,1.303e+6
499.36,9.557e+5,,9.557e+5
499.41,6.928e+5,,6.928e+5
499.46,5.014e+5,,5.014e+5
499.51,3.703e+5,,3.703e+5
499.56,2.905e+5,,2.905e+5
499.61,2.558e+5,,2.558e+5
499.66,2.632e+5,,2.632e+5
499.71,3.131e+5,,3.131e+5
499.76,4.090e+5,,4.090e+5
499.81,5.577e+5,,5.577e+5
499.86,7.684e+5,,7.684e+5
499.91,1.053e+6,,1.053e+6
499.96,1.424e+6,,1.424e+6
500.01,1.896e+6,,1.896e+6
500.06,2.480e+6,,2.480e+6
500.11,3.187e+6,,3.187e+6
500.16,4.024e+6,,4.024e+6
500.21,4.994e+6,,4.994e+6
500.26,6.093e+6,,6.093e+6
500.31,7.311e+6,,7.311e+6
500.36,8.631e+6,,8.631e+6
500.41,1.003e+7,,1.003e+7
500.46,1.149e+7,,1.149e+7
500.51,1.296e+7,,1.296e+7
500.56,1.443e+7,,1.443e+7
500.61,1.585e+7,,1.585e+7
500.66,1.720e+7,,1.720e+7
500.71,1.844e+7,,1.844e+7
500.76,1.956e+7,,1.956e+7
500.81,2.052e+7,,2.052e+7
500.86,2.132e+7,,2.132e+7
500.91,2.192e+7,,2.192e+7
500.96,2.231e+7,,2.231e+7
501.01,2.249e+7,,2.249e+7
501.06,2.245e+7,,2.245e+7
501.11,2.217e+7,,2.217e+7
501.16,2.166e+7,,2.166e+7
501.21,2.093e+7,,2.093e+7
501.26,1.999e+7,,1.999e+7
501.31,1.887e+7,,1.887e+7
501.36,1.760e+7,,1.760e+7
501.41,1.622e+7,,1.622e+7
501.46,1.479e+7,,1.479e+7
501.51,1.334e+7,,1.334e+7
501.56,1.193e+7,,1.193e+7
501.61,1.059e+7,,1.059e+7
501.66,9.370e+6,,9.370e+6
501.71,8.283e+6,,8.283e+6
501.76,7.346e+6,,7.346e+6
501.81,6.561e+6,,6.561e+6
501.86,5.920e+6,,5.920e+6
501.91,5.407e+6,,5.407e+6
501.96,5.000e+6,,5.000e+6
502.01,4.672e+6,,4.672e+6
502.06,4.399e+6,,4.399e+6
502.11,4.155e+6,,4.155e+6
502.16,3.920e+6,,3.920e+6
502.21,3.680e+6,,3.680e+6
502.26,3.425e+6,,3.425e+6
502.31,3.152e+6,,3.152e+6
502.36,2.861e+6,,2.861e+6
502.41,2.557e+6,,2.557e+6
502.46,2.248e+6,,2.248e+6
502.51,1.942e+6,,1.942e+6
502.56,1.647e+6,,1.647e+6
502.61,1.371e+6,,1.371e+6
502.66,1.120e+6,,1.120e+6
502.71,8.976e+5,,8.976e+5
502.76,7.054e+5,,7.054e+5
502.81,5.436e+5,,5.436e+5
502.86,4.108e+5,,4.108e+5
502.91,3.044e+5,,3.044e+5
502.96,2.211e+5,,2.211e+5
503.01,1.575e+5,,1.575e+5
503.06,1.100e+5,,1.100e+5
503.11,7.531e+4,,7.531e+4
503.16,5.055e+4,,5.055e+4
503.21,3.327e+4,,3.327e+4
503.26,2.147e+4,,2.147e+4
503.31,1.360e+4,,1.360e+4
503.36,8.474e+3,,8.474e+3
503.41,5.233e+3,,5.233e+3
503.46,3.281e+3,,3.281e+3
503.51,2.232e+3,,2.232e+3
503.56,1.880e+3,,1.880e+3
503.61,2.178e+3,,2.178e+3
503.66,3.256e+3,,3.256e+3
503.71,5.453e+3,,5.453e+3
503.76,9.397e+3,,9.397e+3
503.81,1.612e+4,,1.612e+4
503.86,2.726e+4,,2.726e+4
503.91,4.525e+4,,4.525e+4
503.96,7.368e+4,,7.368e+4
504.01,1.177e+5,,1.177e+5
504.06,1.843e+5,,1.843e+5
504.11,2.831e+5,,2.831e+5
504.16,4.263e+5,,4.263e+5
504.21,6.296e+5,,6.296e+5
504.26,9.119e+5,,9.119e+5
504.31,1.295e+6,,1.295e+6
504.36,1.803e+6,,1.803e+6
504.41,2.463e+6,,2.463e+6
504.46,3.298e+6,,3.298e+6
504.51,4.332e+6,,4.332e+6
504.56,5.579e+6,,5.579e+6
504.61,7.046e+6,,7.046e+6
504.66,8.728e+6,,8.728e+6
504.71,1.060e+7,,1.060e+7
504.76,1.263e+7,,1.263e+7
504.81,1.476e+7,,1.476e+7
504.86,1.692e+7,,1.692e+7
504.91,1.904e+7,,1.904e+7
504.96,2.101e+7,,2.101e+7
505.01,2.275e+7,,2.275e+7
505.06,2.419e+7,,2.419e+7
505.11,2.525e+7,,2.525e+7
505.16,2.589e+7,,2.589e+7
505.21,2.610e+7,,2.610e+7
505.26,2.589e+7,,2.589e+7
505.31,2.528e+7,,2.528e+7
505.36,2.434e+7,,2.434e+7
505.41,2.314e+7,,2.314e+7
505.46,2.177e+7,,2.177e+7
505.51,2.032e+7,,2.032e+7
505.56,1.887e+7,,1.887e+7
505.61,1.751e+7,,1.751e+7
505.66,1.630e+7,,1.630e+7
505.71,1.529e+7,,1.529e+7
505.76,1.452e+7,,1.452e+7
505.81,1.402e+7,,1.402e+7
505.86,1.380e+7,,1.380e+7
505.91,1.386e+7,,1.386e+7
505.96,1.421e+7,,1.421e+7
506.01,1.484e+7,,1.484e+7
506.06,1.573e+7,,1.573e+7
506.11,1.686e+7,,1.686e+7
506.16,1.820e+7,,1.820e+7
506.21,1.968e+7,,1.968e+7
506.26,2.126e+7,,2.126e+7
506.31,2.284e+7,,2.284e+7
506.36,2.436e+7,,2.436e+7
506.41,2.572e+7,,2.572e+7
506.46,2.683e+7,,2.683e+7
506.51,2.762e+7,,2.762e+7
506.56,2.802e+7,,2.802e+7
506.61,2.799e+7,,2.799e+7
506.66,2.751e+7,,2.751e+7
506.71,2.658e+7,,2.658e+7
506.76,2.525e+7,,2.525e+7
506.81,2.357e+7,,2.357e+7
506.86,2.162e+7,,2.162e+7
506.91,1.948e+7,,1.948e+7
506.96,1.723e+7,,1.723e+7
507.01,1.497e+7,,1.497e+7
507.06,1.277e+7,,1.277e+7
507.11,1.070e+7,,1.070e+7
507.16,8.796e+6,,8.796e+6
507.21,7.102e+6,,7.102e+6
507.26,5.630e+6,,5.630e+6
507.31,4.381e+6,,4.381e+6
507.36,3.347e+6,,3.347e+6
507.41,2.511e+6,,2.511e+6
507.46,1.851e+6,,1.851e+6
507.51,1.341e+6,4.557e-9,1.341e+6
507.56,9.566e+5,1.449e-8,9.566e+5
507.61,6.754e+5,4.518e-8,6.754e+5
507.66,4.766e+5,1.382e-7,4.766e+5
507.71,3.434e+5,4.149e-7,3.434e+5
507.76,2.627e+5,1.222e-6,2.627e+5
507.81,2.254e+5,3.529e-6,2.254e+5
507.86,2.257e+5,1.000e-5,2.257e+5
507.91,2.613e+5,2.780e-5,2.613e+5
507.96,3.328e+5,7.581e-5,3.328e+5
508.01,4.430e+5,2.028e-4,4.430e+5
508.06,5.964e+5,5.322e-4,5.964e+5
508.11,7.989e+5,1.370e-3,7.989e+5
508.16,1.056e+6,3.461e-3,1.056e+6
508.21,1.375e+6,8.574e-3,1.375e+6
508.26,1.757e+6,2.084e-2,1.757e+6
508.31,2.206e+6,4.969e-2,2.206e+6
508.36,2.719e+6,1.162e-1,2.719e+6
508.41,3.291e+6,2.667e-1,3.291e+6
508.46,3.912e+6,6.003e-1,3.912e+6
508.51,4.567e+6,1.326e+0,4.567e+6
508.56,5.239e+6,2.872e+0,5.239e+6
508.61,5.907e+6,6.103e+0,5.907e+6
508.66,6.547e+6,1.272e+1,6.547e+6
508.71,7.138e+6,2.602e+1,7.138e+6
508.76,7.658e+6,5.221e+1,7.658e+6
508.81,8.090e+6,1.027e+2,8.089e+6
508.86,8.419e+6,1.984e+2,8.419e+6
508.91,8.638e+6,3.758e+2,8.637e+6
508.96,8.743e+6,6.982e+2,8.743e+6
509.01,8.738e+6,1.273e+3,8.736e+6
509.06,8.628e+6,2.276e+3,8.625e+6
509.11,8.424e+6,3.992e+3,8.420e+6
509.16,8.138e+6,6.870e+3,8.131e+6
509.21,7.784e+6,1.160e+4,7.772e+6
509.26,7.376e+6,1.921e+4,7.357e+6
509.31,6.929e+6,3.121e+4,6.897e+6
509.36,6.455e+6,4.974e+4,6.405e+6
509.42,5.871e+6,8.484e+4,5.786e+6
509.47,5.387e+6,1.296e+5,5.258e+6
509.52,4.921e+6,1.943e+5,4.727e+6
509.57,4.488e+6,2.857e+5,4.203e+6
509.62,4.105e+6,4.121e+5,3.692e+6
509.67,3.787e+6,5.832e+5,3.203e+6
509.72,3.552e+6,8.096e+5,2.742e+6
509.77,3.417e+6,1.103e+6,2.315e+6
509.82,3.398e+6,1.473e+6,1.925e+6
509.87,3.507e+6,1.930e+6,1.577e+6
509.92,3.753e+6,2.482e+6,1.271e+6
509.97,4.138e+6,3.130e+6,1.008e+6
510.02,4.659e+6,3.873e+6,7.859e+5
510.07,5.303e+6,4.701e+6,6.022e+5
510.12,6.051e+6,5.597e+6,4.535e+5
510.17,6.874e+6,6.538e+6,3.354e+5
510.22,7.736e+6,7.492e+6,2.436e+5
510.27,8.596e+6,8.422e+6,1.738e+5
510.32,9.409e+6,9.288e+6,1.217e+5
