Wavelength (nm),Sum,Na I (1.2e-01),Na II (8.8e-01),Na III (7.9e-25)
200.11,9.256e-46,,,9.256e-46
200.16,2.410e-45,,,2.410e-45
200.21,5.543e-45,,,5.543e-45
200.26,1.126e-44,,,1.126e-44
200.31,2.019e-44,,,2.019e-44
200.36,3.199e-44,,,3.199e-44
200.41,4.475e-44,,,4.475e-44
200.46,5.528e-44,,,5.528e-44
200.51,6.030e-44,,,6.030e-44
200.56,5.809e-44,,,5.809e-44
200.61,4.942e-44,,,4.942e-44
200.66,3.714e-44,,,3.714e-44
200.72,2.237e-44,,,2.237e-44
200.77,1.280e-44,,,1.280e-44
200.82,6.482e-45,,,6.482e-45
200.87,2.919e-45,,,2.919e-45
200.92,1.191e-45,,,1.191e-45
200.97,4.763e-46,,,4.763e-46
201.02,2.365e-46,,,2.365e-46
201.07,1.867e-46,,,1.867e-46
201.12,1.962e-46,,,1.962e-46
201.17,2.091e-46,,,2.091e-46
201.22,2.039e-46,,,2.039e-46
201.27,1.774e-46,,,1.774e-46
201.32,1.368e-46,,,1.368e-46
201.37,9.347e-47,,,9.347e-47
201.42,5.658e-47,,,5.658e-47
201.47,3.045e-47,,,3.045e-47
201.52,1.471e-47,,,1.471e-47
201.57,6.569e-48,,,6.569e-48
201.62,2.930e-48,,,2.930e-48
201.67,1.526e-48,,,1.526e-48
201.72,1.073e-48,,,1.073e-48
201.77,1.038e-48,,,1.038e-48
201.82,1.352e-48,,,1.352e-48
201.87,2.217e-48,,,2.217e-48
201.92,3.982e-48,,,3.982e-48
201.97,7.000e-48,,,7.000e-48
202.02,1.144e-47,,,1.144e-47
202.07,1.703e-47,,,1.703e-47
202.12,2.297e-47,,,2.297e-47
202.17,2.799e-47,,,2.799e-47
202.22,3.075e-47,,,3.075e-47
202.27,3.045e-47,,,3.045e-47
202.32,2.720e-47,,,2.720e-47
202.37,2.207e-47,,,2.207e-47
202.42,1.673e-47,,,1.673e-47
202.47,1.310e-47,,,1.310e-47
202.52,1.309e-47,,,1.309e-47
202.57,1.856e-47,,,1.856e-47
202.62,3.102e-47,,,3.102e-47
202.67,5.076e-47,,,5.076e-47
202.72,7.590e-47,,,7.590e-47
202.77,1.020e-46,,,1.020e-46
202.82,1.235e-46,,,1.235e-46
202.87,1.357e-46,,,1.357e-46
202.92,1.376e-46,,,1.376e-46
202.97,1.313e-46,,,1.313e-46
203.02,1.201e-46,,,1.201e-46
203.07,1.066e-46,,,1.066e-46
203.12,9.141e-47,,,9.141e-47
203.17,7.468e-47,,,7.468e-47
203.22,5.738e-47,,,5.738e-47
203.27,4.171e-47,,,4.171e-47
203.32,3.022e-47,,,3.022e-47
203.37,2.454e-47,,,2.454e-47
203.42,2.471e-47,,,2.471e-47
203.47,2.921e-47,,,2.921e-47
203.52,3.556e-47,,,3.556e-47
203.57,4.122e-47,,,4.122e-47
203.62,4.432e-47,,,4.432e-47
203.67,4.418e-47,,,4.418e-47
203.72,4.121e-47,,,4.121e-47
203.77,3.665e-47,,,3.665e-47
203.82,3.241e-47,,,3.241e-47
203.87,3.125e-47,,,3.125e-47
203.92,3.710e-47,,,3.710e-47
203.97,5.533e-47,,,5.533e-47
204.02,9.223e-47,,,9.223e-47
204.07,1.534e-46,,,1.534e-46
204.12,2.402e-46,,,2.402e-46
204.17,3.459e-46,,,3.459e-46
204.22,4.532e-46,,,4.532e-46
204.27,5.369e-46,,,5.369e-46
204.32,5.736e-46,,,5.736e-46
204.37,5.521e-46,,,5.521e-46
204.42,4.795e-46,,,4.795e-46
204.47,3.775e-46,,,3.775e-46
204.52,2.715e-46,,,2.715e-46
204.57,1.807e-46,,,1.807e-46
204.62,1.133e-46,,,1.133e-46
204.67,6.871e-47,,,6.871e-47
204.72,4.202e-47,,,4.202e-47
204.77,2.737e-47,,,2.737e-47
204.82,1.988e-47,,,1.988e-47
204.87,1.608e-47,,,1.608e-47
204.92,1.387e-47,,,1.387e-47
204.97,1.235e-47,,,1.235e-47
205.02,1.132e-47,,,1.132e-47
205.07,1.082e-47,,,1.082e-47
205.12,1.077e-47,,,1.077e-47
205.17,1.095e-47,,,1.095e-47
205.22,1.125e-47,,,1.125e-47
205.27,1.179e-47,,,1.179e-47
205.32,1.287e-47,,,1.287e-47
205.37,1.464e-47,,,1.464e-47
205.42,1.679e-47,,,1.679e-47
205.47,1.857e-47,,,1.857e-47
205.52,1.922e-47,,,1.922e-47
205.57,1.843e-47,,,1.843e-47
205.62,1.663e-47,,,1.663e-47
205.67,1.482e-47,,,1.482e-47
205.72,1.403e-47,,,1.403e-47
205.77,1.487e-47,,,1.487e-47
205.82,1.730e-47,,,1.730e-47
205.87,2.068e-47,,,2.068e-47
205.92,2.405e-47,,,2.405e-47
205.97,2.646e-47,,,2.646e-47
206.02,2.731e-47,,,2.731e-47
206.07,2.663e-47,,,2.663e-47
206.12,2.531e-47,,,2.531e-47
206.17,2.536e-47,,,2.536e-47
206.22,3.057e-47,,,3.057e-47
206.27,4.775e-47,,,4.775e-47
206.32,8.806e-47,,,8.806e-47
206.37,1.665e-46,,,1.665e-46
206.42,2.970e-46,,,2.970e-46
206.47,4.827e-46,,,4.827e-46
206.52,7.051e-46,,,7.051e-46
206.57,9.205e-46,,,9.205e-46
206.62,1.072e-45,,,1.072e-45
206.67,1.111e-45,,,1.111e-45
206.72,1.026e-45,,,1.026e-45
206.77,8.426e-46,,,8.426e-46
206.82,6.163e-46,,,6.163e-46
206.87,4.016e-46,,,4.016e-46
206.92,2.340e-46,,,2.340e-46
206.97,1.236e-46,,,1.236e-46
207.02,6.245e-47,,,6.245e-47
207.07,3.526e-47,,,3.526e-47
207.12,2.750e-47,,,2.750e-47
207.17,2.854e-47,,,2.854e-47
207.22,3.162e-47,,,3.162e-47
207.27,3.291e-47,,,3.291e-47
207.32,3.091e-47,,,3.091e-47
207.37,2.593e-47,,,2.593e-47
207.42,1.938e-47,,,1.938e-47
207.47,1.289e-47,,,1.289e-47
207.52,7.637e-48,,,7.637e-48
207.57,4.026e-48,,,4.026e-48
207.62,1.890e-48,,,1.890e-48
207.67,7.893e-49,,,7.893e-49
207.72,2.935e-49,,,2.935e-49
207.77,9.715e-50,,,9.715e-50
207.82,2.862e-50,,,2.862e-50
207.87,7.506e-51,,,7.506e-51
207.92,1.752e-51,,,1.752e-51
207.97,3.641e-52,,,3.641e-52
208.02,6.734e-53,,,6.734e-53
208.07,1.109e-53,,,1.109e-53
208.12,1.625e-54,,,1.625e-54
208.17,2.119e-55,,,2.119e-55
208.22,2.461e-56,,,2.461e-56
208.27,2.543e-57,,,2.543e-57
208.32,2.342e-58,,,2.342e-58
208.37,2.180e-59,,,2.180e-59
208.42,3.264e-59,,,3.264e-59
208.47,3.305e-58,,,3.305e-58
208.52,3.118e-57,,,3.118e-57
208.57,2.626e-56,,,2.626e-56
208.62,1.973e-55,,,1.973e-55
208.67,1.323e-54,,,1.323e-54
208.72,7.915e-54,,,7.915e-54
208.77,4.225e-53,,,4.225e-53
208.82,2.013e-52,,,2.013e-52
208.87,8.555e-52,,,8.555e-52
208.92,3.245e-51,,,3.245e-51
208.97,1.098e-50,,,1.098e-50
209.02,3.317e-50,,,3.317e-50
209.07,8.937e-50,,,8.937e-50
209.12,2.149e-49,,,2.149e-49
209.17,4.611e-49,,,4.611e-49
209.22,8.828e-49,,,8.828e-49
209.27,1.508e-48,,,1.508e-48
209.32,2.300e-48,,,2.300e-48
209.37,3.131e-48,,,3.131e-48
209.42,3.810e-48,,,3.810e-48
209.47,4.159e-48,,,4.159e-48
209.52,4.113e-48,,,4.113e-48
209.57,3.790e-48,,,3.790e-48
209.62,3.484e-48,,,3.484e-48
209.67,3.577e-48,,,3.577e-48
209.72,4.415e-48,,,4.415e-48
209.77,6.174e-48,,,6.174e-48
209.82,8.791e-48,,,8.791e-48
209.87,1.199e-47,,,1.199e-47
209.92,1.544e-47,,,1.544e-47
209.97,1.905e-47,,,1.905e-47
210.02,2.306e-47,,,2.306e-47
210.07,2.789e-47,,,2.789e-47
210.12,3.361e-47,,,3.361e-47
210.17,3.954e-47,,,3.954e-47
210.22,4.414e-47,,,4.414e-47
210.27,4.566e-47,,,4.566e-47
210.32,4.307e-47,,,4.307e-47
210.37,3.671e-47,,,3.671e-47
210.42,2.812e-47,,,2.812e-47
210.47,1.931e-47,,,1.931e-47
210.52,1.187e-47,,,1.187e-47
210.57,6.530e-48,,,6.530e-48
210.62,3.217e-48,,,3.217e-48
210.67,1.423e-48,,,1.423e-48
210.72,5.716e-49,,,5.716e-49
210.77,2.175e-49,,,2.175e-49
210.82,9.001e-50,,,9.001e-50
210.87,5.248e-50,,,5.248e-50
210.92,4.629e-50,,,4.629e-50
210.97,5.094e-50,,,5.094e-50
211.02,6.270e-50,,,6.270e-50
211.07,8.657e-50,,,8.657e-50
211.12,1.385e-49,,,1.385e-49
211.17,2.609e-49,,,2.609e-49
211.22,5.573e-49,,,5.573e-49
211.27,1.244e-48,,,1.244e-48
211.32,2.692e-48,,,2.692e-48
211.37,5.411e-48,,,5.411e-48
211.42,9.884e-48,,,9.884e-48
211.47,1.625e-47,,,1.625e-47
211.52,2.398e-47,,,2.398e-47
211.57,3.167e-47,,,3.167e-47
211.62,3.742e-47,,,3.742e-47
211.67,3.957e-47,,,3.957e-47
211.72,3.742e-47,,,3.742e-47
211.77,3.165e-47,,,3.165e-47
211.82,2.395e-47,,,2.395e-47
211.87,1.622e-47,,,1.622e-47
211.92,9.830e-48,,,9.830e-48
211.97,5.341e-48,,,5.341e-48
212.02,2.614e-48,,,2.614e-48
212.07,1.172e-48,,,1.172e-48
212.12,5.263e-49,,,5.263e-49
212.17,3.396e-49,,,3.396e-49
212.22,4.776e-49,,,4.776e-49
212.27,9.960e-49,,,9.960e-49
212.32,2.112e-48,,,2.112e-48
212.37,4.144e-48,,,4.144e-48
212.42,7.375e-48,,,7.375e-48
212.47,1.184e-47,,,1.184e-47
212.52,1.711e-47,,,1.711e-47
212.57,2.224e-47,,,2.224e-47
212.62,2.597e-47,,,2.597e-47
212.67,2.727e-47,,,2.727e-47
212.72,2.575e-47,,,2.575e-47
212.77,2.187e-47,,,2.187e-47
212.82,1.673e-47,,,1.673e-47
212.87,1.153e-47,,,1.153e-47
212.92,7.172e-48,,,7.172e-48
212.97,4.027e-48,,,4.027e-48
213.02,2.043e-48,,,2.043e-48
213.07,9.382e-49,,,9.382e-49
213.12,3.900e-49,,,3.900e-49
213.17,1.470e-49,,,1.470e-49
213.22,5.045e-50,,,5.045e-50
213.27,1.729e-50,,,1.729e-50
213.32,1.398e-50,,,1.398e-50
213.37,4.801e-50,,,4.801e-50
213.42,2.053e-49,,,2.053e-49
213.47,8.038e-49,,,8.038e-49
213.52,2.825e-48,,,2.825e-48
213.57,8.908e-48,,,8.908e-48
213.62,2.519e-47,,,2.519e-47
213.67,6.388e-47,,,6.388e-47
213.72,1.453e-46,,,1.453e-46
213.77,2.964e-46,,,2.964e-46
213.82,5.425e-46,,,5.425e-46
213.87,8.909e-46,,,8.909e-46
213.92,1.313e-45,,,1.313e-45
213.97,1.740e-45,,,1.740e-45
214.02,2.076e-45,,,2.076e-45
214.07,2.242e-45,,,2.242e-45
214.12,2.216e-45,,,2.216e-45
214.17,2.046e-45,,,2.046e-45
214.22,1.832e-45,,,1.832e-45
214.27,1.669e-45,,,1.669e-45
214.32,1.601e-45,,,1.601e-45
214.37,1.601e-45,,,1.601e-45
214.42,1.599e-45,,,1.599e-45
214.47,1.524e-45,,,1.524e-45
214.52,1.345e-45,,,1.345e-45
214.57,1.082e-45,,,1.082e-45
214.62,7.889e-46,,,7.889e-46
214.67,5.222e-46,,,5.222e-46
214.72,3.170e-46,,,3.170e-46
214.77,1.810e-46,,,1.810e-46
214.82,1.022e-46,,,1.022e-46
214.87,6.142e-47,,,6.142e-47
214.92,4.172e-47,,,4.172e-47
214.97,3.208e-47,,,3.208e-47
215.02,2.689e-47,,,2.689e-47
215.07,2.374e-47,,,2.374e-47
215.12,2.147e-47,,,2.147e-47
215.17,1.929e-47,,,1.929e-47
215.22,1.666e-47,,,1.666e-47
215.27,1.347e-47,,,1.347e-47
215.32,1.001e-47,,,1.001e-47
215.37,6.764e-48,,,6.764e-48
215.42,4.131e-48,,,4.131e-48
215.47,2.274e-48,,,2.274e-48
215.52,1.128e-48,,,1.128e-48
215.57,5.087e-49,,,5.087e-49
215.62,2.176e-49,,,2.176e-49
215.67,1.039e-49,,,1.039e-49
215.72,7.521e-50,,,7.521e-50
215.77,8.374e-50,,,8.374e-50
215.82,1.087e-49,,,1.087e-49
215.87,1.462e-49,,,1.462e-49
215.92,2.072e-49,,,2.072e-49
215.97,3.184e-49,,,3.184e-49
216.02,5.181e-49,,,5.181e-49
216.07,8.430e-49,,,8.430e-49
216.12,1.303e-48,,,1.303e-48
216.17,1.858e-48,,,1.858e-48
216.22,2.407e-48,,,2.407e-48
216.27,2.816e-48,,,2.816e-48
216.32,2.966e-48,,,2.966e-48
216.37,2.811e-48,,,2.811e-48
216.42,2.397e-48,,,2.397e-48
216.47,1.843e-48,,,1.843e-48
216.52,1.291e-48,,,1.291e-48
216.57,8.544e-49,,,8.544e-49
216.62,5.997e-49,,,5.997e-49
216.67,5.487e-49,,,5.487e-49
216.72,6.936e-49,,,6.936e-49
216.77,1.002e-48,,,1.002e-48
216.82,1.413e-48,,,1.413e-48
216.87,1.839e-48,,,1.839e-48
216.92,2.185e-48,,,2.185e-48
216.97,2.398e-48,,,2.398e-48
217.02,2.521e-48,,,2.521e-48
217.07,2.733e-48,,,2.733e-48
217.12,3.331e-48,,,3.331e-48
217.17,4.652e-48,,,4.652e-48
217.22,6.924e-48,,,6.924e-48
217.27,1.009e-47,,,1.009e-47
217.32,1.371e-47,,,1.371e-47
217.37,1.699e-47,,,1.699e-47
217.42,1.904e-47,,,1.904e-47
217.47,1.923e-47,,,1.923e-47
217.52,1.755e-47,,,1.755e-47
217.57,1.469e-47,,,1.469e-47
217.62,1.220e-47,,,1.220e-47
217.67,1.337e-47,,,1.337e-47
217.72,2.602e-47,,,2.602e-47
217.77,6.945e-47,,,6.945e-47
217.82,1.871e-46,,,1.871e-46
217.87,4.640e-46,,,4.640e-46
217.92,1.040e-45,,,1.040e-45
217.97,2.101e-45,,,2.101e-45
218.02,3.821e-45,,,3.821e-45
218.07,6.256e-45,,,6.256e-45
218.12,9.225e-45,,,9.225e-45
218.17,1.225e-44,,,1.225e-44
218.22,1.464e-44,,,1.464e-44
218.27,1.575e-44,,,1.575e-44
218.32,1.526e-44,,,1.526e-44
218.37,1.332e-44,,,1.332e-44
218.42,1.046e-44,,,1.046e-44
218.47,7.400e-45,,,7.400e-45
218.52,4.713e-45,,,4.713e-45
218.57,2.702e-45,,,2.702e-45
218.62,1.395e-45,,,1.395e-45
218.67,6.487e-46,,,6.487e-46
218.72,2.716e-46,,,2.716e-46
218.77,1.024e-46,,,1.024e-46
218.82,3.485e-47,,,3.485e-47
218.87,1.078e-47,,,1.078e-47
218.92,3.131e-48,,,3.131e-48
218.97,9.673e-49,,,9.673e-49
219.02,4.181e-49,,,4.181e-49
219.07,2.793e-49,,,2.793e-49
219.12,2.277e-49,,,2.277e-49
219.17,2.004e-49,,,2.004e-49
219.22,2.060e-49,,,2.060e-49
219.27,2.726e-49,,,2.726e-49
219.32,4.308e-49,,,4.308e-49
219.37,7.040e-49,,,7.040e-49
219.42,1.111e-48,,,1.111e-48
219.47,1.744e-48,,,1.744e-48
219.52,3.158e-48,,,3.158e-48
219.57,7.927e-48,,,7.927e-48
219.62,2.588e-47,,,2.588e-47
219.67,8.961e-47,,,8.961e-47
219.72,2.940e-46,,,2.940e-46
219.77,8.815e-46,,,8.815e-46
219.82,2.392e-45,,,2.392e-45
219.87,5.861e-45,,,5.861e-45
219.92,1.296e-44,,,1.296e-44
219.97,2.584e-44,,,2.584e-44
220.02,4.650e-44,,,4.650e-44
220.07,7.547e-44,,,7.547e-44
220.12,1.105e-43,,,1.105e-43
220.17,1.459e-43,,,1.459e-43
220.22,1.739e-43,,,1.739e-43
220.27,1.869e-43,,,1.869e-43
220.32,1.812e-43,,,1.812e-43
220.37,1.585e-43,,,1.585e-43
220.42,1.250e-43,,,1.250e-43
220.47,8.899e-44,,,8.899e-44
220.52,5.714e-44,,,5.714e-44
220.57,3.310e-44,,,3.310e-44
220.62,1.729e-44,,,1.729e-44
220.67,8.154e-45,,,8.154e-45
220.72,3.472e-45,,,3.472e-45
220.77,1.341e-45,,,1.341e-45
220.82,4.869e-46,,,4.869e-46
220.87,2.181e-46,,,2.181e-46
220.92,2.471e-46,,,2.471e-46
220.97,5.467e-46,,,5.467e-46
221.02,1.273e-45,,,1.273e-45
221.07,2.728e-45,,,2.728e-45
221.12,5.290e-45,,,5.290e-45
221.17,9.269e-45,,,9.269e-45
221.22,1.467e-44,,,1.467e-44
221.27,2.096e-44,,,2.096e-44
221.32,2.704e-44,,,2.704e-44
221.37,3.151e-44,,,3.151e-44
221.42,3.316e-44,,,3.316e-44
221.47,3.151e-44,,,3.151e-44
221.52,2.704e-44,,,2.704e-44
221.57,2.096e-44,,,2.096e-44
221.62,1.467e-44,,,1.467e-44
221.67,9.268e-45,,,9.268e-45
221.72,5.289e-45,,,5.289e-45
221.77,2.726e-45,,,2.726e-45
221.82,1.270e-45,,,1.270e-45
221.87,5.401e-46,,,5.401e-46
221.92,2.305e-46,,,2.305e-46
221.97,1.729e-46,,,1.729e-46
222.02,3.655e-46,,,3.655e-46
222.07,1.040e-45,,,1.040e-45
222.12,2.809e-45,,,2.809e-45
222.17,6.892e-45,,,6.892e-45
222.22,1.530e-44,,,1.530e-44
222.27,3.069e-44,,,3.069e-44
222.32,5.570e-44,,,5.570e-44
222.37,9.143e-44,,,9.143e-44
222.42,1.359e-43,,,1.359e-43
222.47,1.833e-43,,,1.833e-43
222.52,2.257e-43,,,2.257e-43
222.57,2.567e-43,,,2.567e-43
222.62,2.772e-43,,,2.772e-43
222.67,2.980e-43,,,2.980e-43
222.72,3.392e-43,,,3.392e-43
222.77,4.226e-43,,,4.226e-43
222.82,5.602e-43,,,5.602e-43
222.87,7.442e-43,,,7.442e-43
222.92,9.429e-43,,,9.429e-43
222.97,1.109e-42,,,1.109e-42
223.02,1.195e-42,,,1.195e-42
223.07,1.176e-42,,,1.176e-42
223.12,1.057e-42,,,1.057e-42
223.17,8.679e-43,,,8.679e-43
223.22,6.541e-43,,,6.541e-43
223.27,4.543e-43,,,4.543e-43
223.32,2.924e-43,,,2.924e-43
223.37,1.753e-43,,,1.753e-43
223.42,9.883e-44,,,9.883e-44
223.47,5.351e-44,,,5.351e-44
223.52,3.027e-44,,,3.027e-44
223.57,2.265e-44,,,2.265e-44
223.62,2.724e-44,,,2.724e-44
223.67,4.282e-44,,,4.282e-44
223.72,6.860e-44,,,6.860e-44
223.77,1.024e-43,,,1.024e-43
223.82,1.392e-43,,,1.392e-43
223.87,1.716e-43,,,1.716e-43
223.92,1.914e-43,,,1.914e-43
223.97,1.934e-43,,,1.934e-43
224.02,1.769e-43,,,1.769e-43
224.07,1.467e-43,,,1.467e-43
224.12,1.110e-43,,,1.110e-43
224.17,7.830e-44,,,7.830e-44
224.22,5.594e-44,,,5.594e-44
224.27,4.941e-44,,,4.941e-44
224.32,6.341e-44,,,6.341e-44
224.37,1.023e-43,,,1.023e-43
224.42,1.688e-43,,,1.688e-43
224.47,2.608e-43,,,2.608e-43
224.52,3.680e-43,,,3.680e-43
224.57,4.712e-43,,,4.712e-43
224.62,5.472e-43,,,5.472e-43
224.67,5.763e-43,,,5.763e-43
224.72,5.519e-43,,,5.519e-43
224.77,4.834e-43,,,4.834e-43
224.82,3.928e-43,,,3.928e-43
224.87,3.059e-43,,,3.059e-43
224.92,2.425e-43,,,2.425e-43
224.97,2.105e-43,,,2.105e-43
225.02,2.055e-43,,,2.055e-43
225.07,2.146e-43,,,2.146e-43
225.12,2.227e-43,,,2.227e-43
225.17,2.184e-43,,,2.184e-43
225.22,1.976e-43,,,1.976e-43
225.27,1.631e-43,,,1.631e-43
225.32,1.223e-43,,,1.223e-43
225.37,8.320e-44,,,8.320e-44
225.42,5.130e-44,,,5.130e-44
225.47,2.866e-44,,,2.866e-44
225.52,1.451e-44,,,1.451e-44
225.57,6.657e-45,,,6.657e-45
225.62,2.767e-45,,,2.767e-45
225.67,1.042e-45,,,1.042e-45
225.72,3.557e-46,,,3.557e-46
225.77,1.100e-46,,,1.100e-46
225.82,3.081e-47,,,3.081e-47
225.87,7.821e-48,,,7.821e-48
225.92,1.799e-48,,,1.799e-48
225.97,3.748e-49,,,3.748e-49
226.02,7.078e-50,,,7.078e-50
226.07,1.211e-50,,,1.211e-50
226.12,1.877e-51,,,1.877e-51
226.17,2.637e-52,,,2.637e-52
226.22,3.355e-53,,,3.355e-53
226.27,3.869e-54,,,3.869e-54
226.32,4.042e-55,,,4.042e-55
226.37,3.827e-56,,,3.827e-56
226.42,3.282e-57,,,3.282e-57
226.47,2.668e-58,,,2.668e-58
226.52,1.737e-58,,,1.737e-58
226.57,1.887e-57,,,1.887e-57
226.62,2.076e-56,,,2.076e-56
226.67,2.075e-55,,,2.075e-55
226.72,1.883e-54,,,1.883e-54
226.77,1.552e-53,,,1.552e-53
226.82,1.162e-52,,,1.162e-52
226.87,7.901e-52,,,7.901e-52
226.92,4.879e-51,,,4.879e-51
226.97,2.736e-50,,,2.736e-50
227.02,1.393e-49,,,1.393e-49
227.07,6.443e-49,,,6.443e-49
227.12,2.706e-48,,,2.706e-48
227.17,1.032e-47,,,1.032e-47
227.22,3.576e-47,,,3.576e-47
227.27,1.125e-46,,,1.125e-46
227.32,3.215e-46,,,3.215e-46
227.37,8.341e-46,,,8.341e-46
227.42,1.966e-45,,,1.966e-45
227.47,4.207e-45,,,4.207e-45
227.52,8.177e-45,,,8.177e-45
227.57,1.443e-44,,,1.443e-44
227.62,2.314e-44,,,2.314e-44
227.67,3.369e-44,,,3.369e-44
227.72,4.455e-44,,,4.455e-44
227.77,5.349e-44,,,5.349e-44
227.82,5.834e-44,,,5.834e-44
227.87,5.778e-44,,,5.778e-44
227.92,5.198e-44,,,5.198e-44
227.97,4.249e-44,,,4.249e-44
228.02,3.159e-44,,,3.159e-44
228.07,2.148e-44,,,2.148e-44
228.12,1.363e-44,,,1.363e-44
228.17,8.670e-45,,,8.670e-45
228.22,6.621e-45,,,6.621e-45
228.27,7.217e-45,,,7.217e-45
228.32,1.009e-44,,,1.009e-44
228.37,1.471e-44,,,1.471e-44
228.42,2.028e-44,,,2.028e-44
228.47,2.568e-44,,,2.568e-44
228.52,2.962e-44,,,2.962e-44
228.57,3.106e-44,,,3.106e-44
228.62,2.961e-44,,,2.961e-44
228.67,2.565e-44,,,2.565e-44
228.72,2.019e-44,,,2.019e-44
228.77,1.444e-44,,,1.444e-44
228.82,9.390e-45,,,9.390e-45
228.87,5.547e-45,,,5.547e-45
228.92,2.978e-45,,,2.978e-45
228.97,1.453e-45,,,1.453e-45
229.02,6.439e-46,,,6.439e-46
229.07,2.594e-46,,,2.594e-46
229.12,9.495e-47,,,9.495e-47
229.17,3.159e-47,,,3.159e-47
229.22,9.549e-48,,,9.549e-48
229.27,2.623e-48,,,2.623e-48
229.32,6.548e-49,,,6.548e-49
229.37,1.485e-49,,,1.485e-49
229.42,3.062e-50,,,3.062e-50
229.47,5.736e-51,,,5.736e-51
229.52,9.765e-52,,,9.765e-52
229.57,1.511e-52,,,1.511e-52
229.62,2.124e-53,,,2.124e-53
229.67,2.713e-54,,,2.713e-54
229.72,3.186e-55,,,3.186e-55
229.77,7.168e-56,,,7.168e-56
229.82,3.711e-55,,,3.711e-55
229.87,3.205e-54,,,3.205e-54
229.92,2.542e-53,,,2.542e-53
229.97,1.836e-52,,,1.836e-52
230.02,1.207e-51,,,1.207e-51
230.07,7.228e-51,,,7.228e-51
230.12,3.941e-50,,,3.941e-50
230.17,1.957e-49,,,1.957e-49
230.22,8.844e-49,,,8.844e-49
230.27,3.640e-48,,,3.640e-48
230.32,1.364e-47,,,1.364e-47
230.37,4.656e-47,,,4.656e-47
230.42,1.447e-46,,,1.447e-46
230.47,4.094e-46,,,4.094e-46
230.52,1.055e-45,,,1.055e-45
230.57,2.475e-45,,,2.475e-45
230.62,5.286e-45,,,5.286e-45
230.67,1.028e-44,,,1.028e-44
230.72,1.821e-44,,,1.821e-44
230.77,2.937e-44,,,2.937e-44
230.82,4.312e-44,,,4.312e-44
230.87,5.765e-44,,,5.765e-44
230.92,7.019e-44,,,7.019e-44
230.97,7.781e-44,,,7.781e-44
231.02,7.855e-44,,,7.855e-44
231.07,7.219e-44,,,7.219e-44
231.12,6.042e-44,,,6.042e-44
231.17,4.604e-44,,,4.604e-44
231.22,3.195e-44,,,3.195e-44
231.27,2.019e-44,,,2.019e-44
231.32,1.161e-44,,,1.161e-44
231.37,6.084e-45,,,6.084e-45
231.42,2.902e-45,,,2.902e-45
231.47,1.260e-45,,,1.260e-45
231.52,4.984e-46,,,4.984e-46
231.58,1.447e-46,,,1.447e-46
231.63,4.656e-47,,,4.656e-47
231.68,1.364e-47,,,1.364e-47
231.73,3.640e-48,,,3.640e-48
231.78,8.844e-49,,,8.844e-49
231.83,1.957e-49,,,1.957e-49
231.88,3.941e-50,,,3.941e-50
231.93,7.228e-51,,,7.228e-51
231.98,1.207e-51,,,1.207e-51
232.03,1.836e-52,,,1.836e-52
232.08,2.542e-53,,,2.542e-53
232.13,3.205e-54,,,3.205e-54
232.18,3.679e-55,,,3.679e-55
232.23,3.846e-56,,,3.846e-56
232.28,3.661e-57,,,3.661e-57
232.33,3.173e-58,,,3.173e-58
232.38,2.504e-59,,,2.504e-59
237.28,1.741e-60,,,1.741e-60
237.33,2.014e-59,,,2.014e-59
237.38,2.135e-58,,,2.135e-58
237.43,2.072e-57,,,2.072e-57
237.48,1.842e-56,,,1.842e-56
237.53,1.500e-55,,,1.500e-55
237.58,1.119e-54,,,1.119e-54
237.63,7.649e-54,,,7.649e-54
237.68,4.788e-53,,,4.788e-53
237.73,2.745e-52,,,2.745e-52
237.78,1.442e-51,,,1.442e-51
237.83,6.935e-51,,,6.935e-51
237.88,3.056e-50,,,3.056e-50
237.93,1.233e-49,,,1.233e-49
237.98,4.560e-49,,,4.560e-49
238.03,1.544e-48,,,1.544e-48
238.08,4.790e-48,,,4.790e-48
238.13,1.361e-47,,,1.361e-47
238.18,3.542e-47,,,3.542e-47
238.23,8.444e-47,,,8.444e-47
238.28,1.844e-46,,,1.844e-46
238.33,3.688e-46,,,3.688e-46
238.38,6.758e-46,,,6.758e-46
238.43,1.134e-45,,,1.134e-45
238.48,1.743e-45,,,1.743e-45
238.53,2.455e-45,,,2.455e-45
238.58,3.166e-45,,,3.166e-45
238.63,3.741e-45,,,3.741e-45
238.68,4.049e-45,,,4.049e-45
238.73,4.014e-45,,,4.014e-45
238.78,3.648e-45,,,3.648e-45
238.83,3.042e-45,,,3.042e-45
238.88,2.338e-45,,,2.338e-45
238.93,1.680e-45,,,1.680e-45
238.98,1.179e-45,,,1.179e-45
239.03,8.986e-46,,,8.986e-46
239.08,8.590e-46,,,8.590e-46
239.13,1.048e-45,,,1.048e-45
239.18,1.426e-45,,,1.426e-45
239.23,1.921e-45,,,1.921e-45
239.28,2.432e-45,,,2.432e-45
239.33,2.845e-45,,,2.845e-45
239.38,3.058e-45,,,3.058e-45
239.43,3.015e-45,,,3.015e-45
239.48,2.726e-45,,,2.726e-45
239.53,2.260e-45,,,2.260e-45
239.58,1.717e-45,,,1.717e-45
239.63,1.196e-45,,,1.196e-45
239.68,7.637e-46,,,7.637e-46
239.73,4.471e-46,,,4.471e-46
239.78,2.399e-46,,,2.399e-46
