Wavelength (nm),Sum,Na I (2.7e-02),Na II (9.7e-01),Na III (9.7e-16)
361.77,6.115e-10,,6.115e-10,
361.82,1.683e-9,,1.683e-9,
361.87,4.460e-9,,4.460e-9,
361.92,1.138e-8,,1.138e-8,
361.97,2.795e-8,,2.795e-8,
362.02,6.610e-8,,6.610e-8,
362.07,1.505e-7,,1.505e-7,
362.12,3.299e-7,,3.299e-7,
362.17,6.964e-7,,6.964e-7,
362.22,1.415e-6,,1.415e-6,
362.27,2.769e-6,,2.769e-6,
362.32,5.216e-6,,5.216e-6,
362.37,9.459e-6,,9.459e-6,
362.42,1.652e-5,,1.652e-5,
362.47,2.777e-5,,2.777e-5,
362.52,4.494e-5,,4.494e-5,
362.57,7.004e-5,,7.004e-5,
362.62,1.051e-4,,1.051e-4,
362.67,1.518e-4,,1.518e-4,
362.72,2.111e-4,,2.111e-4,
362.77,2.827e-4,,2.827e-4,
362.82,3.645e-4,,3.645e-4,
362.87,4.524e-4,,4.524e-4,
362.92,5.407e-4,,5.407e-4,
362.97,6.222e-4,,6.222e-4,
363.02,6.892e-4,,6.892e-4,
363.07,7.351e-4,,7.351e-4,
363.12,7.549e-4,,7.549e-4,
363.17,7.463e-4,,7.463e-4,
363.22,7.104e-4,,7.104e-4,
363.27,6.511e-4,,6.511e-4,
363.32,5.745e-4,,5.745e-4,
363.37,4.881e-4,,4.881e-4,
363.42,3.992e-4,,3.992e-4,
363.47,3.144e-4,,3.144e-4,
363.52,2.384e-4,,2.384e-4,
363.57,1.740e-4,,1.740e-4,
363.62,1.223e-4,,1.223e-4,
363.67,8.276e-5,,8.276e-5,
363.72,5.392e-5,,5.392e-5,
363.77,3.382e-5,,3.382e-5,
363.82,2.042e-5,,2.042e-5,
363.87,1.188e-5,,1.188e-5,
363.92,6.648e-6,,6.648e-6,
363.97,3.583e-6,,3.583e-6,
364.02,1.859e-6,,1.859e-6,
364.07,9.290e-7,,9.290e-7,
364.12,4.469e-7,,4.469e-7,
364.17,2.070e-7,,2.070e-7,
364.22,9.228e-8,,9.228e-8,
364.27,3.962e-8,,3.962e-8,
364.32,1.638e-8,,1.638e-8,
364.37,6.517e-9,,6.517e-9,
364.42,2.497e-9,,2.497e-9,
364.47,9.210e-10,,9.210e-10,
364.52,3.271e-10,,3.271e-10,
364.57,1.119e-10,,1.119e-10,
364.62,3.683e-11,,3.683e-11,
364.67,1.167e-11,,1.167e-11,
364.72,3.562e-12,,3.562e-12,
364.77,1.047e-12,,1.047e-12,
364.82,2.961e-13,,2.961e-13,
364.87,8.065e-14,,8.065e-14,
364.92,2.115e-14,,2.115e-14,
364.97,5.340e-15,,5.340e-15,
365.02,1.298e-15,,1.298e-15,
365.07,3.038e-16,,3.038e-16,
365.12,6.845e-17,,6.845e-17,
365.17,1.485e-17,,1.485e-17,
365.22,3.102e-18,,3.102e-18,
365.27,6.237e-19,,6.237e-19,
365.32,1.208e-19,,1.208e-19,
382.47,3.546e-22,3.546e-22,,
382.52,1.682e-21,1.682e-21,,
382.57,7.712e-21,7.712e-21,,
382.62,3.419e-20,3.419e-20,,
382.67,1.465e-19,1.465e-19,,
382.72,6.072e-19,6.072e-19,,
382.77,2.433e-18,2.433e-18,,
382.82,9.422e-18,9.422e-18,,
382.87,3.528e-17,3.528e-17,,
382.92,1.277e-16,1.277e-16,,
382.97,4.470e-16,4.470e-16,,
383.02,1.513e-15,1.513e-15,,
383.07,4.949e-15,4.949e-15,,
383.12,1.565e-14,1.565e-14,,
383.17,4.786e-14,4.786e-14,,
383.22,1.415e-13,1.415e-13,,
383.27,4.044e-13,4.044e-13,,
383.32,1.117e-12,1.117e-12,,
383.37,2.985e-12,2.985e-12,,
383.42,7.710e-12,7.710e-12,,
383.47,1.925e-11,1.925e-11,,
383.52,4.647e-11,4.647e-11,,
383.57,1.085e-10,1.085e-10,,
383.62,2.448e-10,2.448e-10,,
383.67,5.339e-10,5.339e-10,,
383.72,1.126e-9,1.126e-9,,
383.77,2.296e-9,2.296e-9,,
383.82,4.527e-9,4.527e-9,,
383.87,8.627e-9,8.627e-9,,
383.92,1.590e-8,1.590e-8,,
383.97,2.832e-8,2.832e-8,,
384.02,4.877e-8,4.877e-8,,
384.07,8.121e-8,8.121e-8,,
384.12,1.307e-7,1.307e-7,,
384.17,2.035e-7,2.035e-7,,
384.22,3.062e-7,3.062e-7,,
384.27,4.454e-7,4.454e-7,,
384.32,6.264e-7,6.264e-7,,
384.37,8.517e-7,8.517e-7,,
384.42,1.120e-6,1.120e-6,,
384.47,1.423e-6,1.423e-6,,
384.52,1.749e-6,1.749e-6,,
384.57,2.077e-6,2.077e-6,,
384.62,2.386e-6,2.386e-6,,
384.67,2.649e-6,2.649e-6,,
384.72,2.843e-6,2.843e-6,,
384.77,2.951e-6,2.951e-6,,
384.82,2.961e-6,2.961e-6,,
384.87,2.872e-6,2.872e-6,,
384.92,2.694e-6,2.694e-6,,
384.97,2.443e-6,2.443e-6,,
385.02,2.141e-6,2.141e-6,,
385.07,1.815e-6,1.815e-6,,
385.12,1.487e-6,1.487e-6,,
385.17,1.178e-6,1.178e-6,,
385.22,9.021e-7,9.021e-7,,
385.27,6.681e-7,6.681e-7,,
385.32,4.785e-7,4.785e-7,,
385.37,3.318e-7,3.318e-7,,
385.42,2.233e-7,2.233e-7,,
385.47,1.473e-7,1.473e-7,,
385.52,9.771e-8,9.771e-8,,
385.57,7.001e-8,7.001e-8,,
385.62,6.149e-8,6.149e-8,,
385.67,7.220e-8,7.220e-8,,
385.72,1.054e-7,1.054e-7,,
385.77,1.679e-7,1.679e-7,,
385.82,2.706e-7,2.706e-7,,
385.87,4.280e-7,4.280e-7,,
385.93,7.140e-7,7.140e-7,,
385.98,1.056e-6,1.056e-6,,
386.03,1.510e-6,1.510e-6,,
386.08,2.089e-6,2.089e-6,,
386.13,2.794e-6,2.794e-6,,
386.18,3.616e-6,3.616e-6,,
386.23,4.525e-6,4.525e-6,,
386.28,5.475e-6,5.475e-6,,
386.33,6.408e-6,6.408e-6,,
386.38,7.253e-6,7.253e-6,,
386.43,7.938e-6,7.938e-6,,
386.48,8.403e-6,8.403e-6,,
386.53,8.602e-6,8.602e-6,,
386.58,8.516e-6,8.516e-6,,
386.63,8.154e-6,8.154e-6,,
386.68,7.550e-6,7.550e-6,,
386.73,6.760e-6,6.760e-6,,
386.78,5.854e-6,5.854e-6,,
386.83,4.903e-6,4.903e-6,,
386.88,3.971e-6,3.971e-6,,
386.93,3.111e-6,3.111e-6,,
386.98,2.358e-6,2.358e-6,,
387.03,1.731e-6,1.731e-6,,
387.08,1.233e-6,1.233e-6,,
387.13,8.579e-7,8.579e-7,,
387.18,5.950e-7,5.950e-7,,
387.23,4.319e-7,4.319e-7,,
387.28,3.612e-7,3.612e-7,,
387.33,3.837e-7,3.837e-7,,
387.38,5.116e-7,5.116e-7,,
387.43,7.707e-7,7.707e-7,,
387.48,1.201e-6,1.201e-6,,
387.53,1.857e-6,1.857e-6,,
387.58,2.800e-6,2.800e-6,,
387.63,4.098e-6,4.098e-6,,
387.68,5.808e-6,5.808e-6,,
387.73,7.968e-6,7.968e-6,,
387.78,1.058e-5,1.058e-5,,
387.83,1.359e-5,1.359e-5,,
387.88,1.691e-5,1.691e-5,,
387.93,2.036e-5,2.036e-5,,
387.98,2.373e-5,2.373e-5,,
388.03,2.679e-5,2.679e-5,,
388.08,2.931e-5,2.931e-5,,
388.13,3.107e-5,3.107e-5,,
388.18,3.194e-5,3.194e-5,,
388.23,3.187e-5,3.187e-5,,
388.28,3.087e-5,3.087e-5,,
388.33,2.908e-5,2.908e-5,,
388.38,2.665e-5,2.665e-5,,
388.43,2.380e-5,2.380e-5,,
388.48,2.075e-5,2.075e-5,,
388.53,1.768e-5,1.768e-5,,
388.58,1.476e-5,1.476e-5,,
388.63,1.207e-5,1.207e-5,,
388.68,9.704e-6,9.704e-6,,
388.73,7.667e-6,7.667e-6,,
388.78,5.959e-6,5.959e-6,,
388.83,4.556e-6,4.556e-6,,
388.88,3.425e-6,3.425e-6,,
388.93,2.530e-6,2.530e-6,,
388.98,1.835e-6,1.835e-6,,
389.03,1.308e-6,1.308e-6,,
389.08,9.203e-7,9.203e-7,,
389.13,6.471e-7,6.471e-7,,
389.18,4.699e-7,4.699e-7,,
389.23,3.758e-7,3.758e-7,,
389.28,3.576e-7,3.576e-7,,
389.33,4.145e-7,4.145e-7,,
389.38,5.516e-7,5.516e-7,,
389.43,7.782e-7,7.782e-7,,
389.48,1.106e-6,1.106e-6,,
389.53,1.546e-6,1.546e-6,,
389.58,2.105e-6,2.105e-6,,
389.63,2.779e-6,2.779e-6,,
389.68,3.554e-6,3.554e-6,,
389.73,4.399e-6,4.399e-6,,
389.78,5.270e-6,5.270e-6,,
389.83,6.110e-6,6.110e-6,,
389.88,6.855e-6,6.855e-6,,
389.93,7.442e-6,7.442e-6,,
389.98,7.818e-6,7.818e-6,,
390.03,7.947e-6,7.947e-6,,
390.08,7.818e-6,7.818e-6,,
390.13,7.442e-6,7.442e-6,,
390.18,6.855e-6,6.855e-6,,
390.23,6.110e-6,6.110e-6,,
390.28,5.270e-6,5.270e-6,,
390.33,4.398e-6,4.398e-6,,
390.38,3.552e-6,3.552e-6,,
390.43,2.776e-6,2.776e-6,,
390.48,2.100e-6,2.100e-6,,
390.53,1.537e-6,1.537e-6,,
390.58,1.089e-6,1.089e-6,,
390.63,7.468e-7,7.468e-7,,
390.68,4.971e-7,4.971e-7,,
390.73,3.227e-7,3.227e-7,,
390.78,2.078e-7,2.078e-7,,
390.83,1.391e-7,1.391e-7,,
390.88,1.072e-7,1.072e-7,,
390.93,1.076e-7,1.076e-7,,
390.98,1.405e-7,1.405e-7,,
391.03,2.115e-7,2.115e-7,,
391.08,3.313e-7,3.313e-7,,
391.13,5.148e-7,5.148e-7,,
391.18,7.808e-7,7.808e-7,,
391.23,1.149e-6,1.149e-6,,
391.28,1.638e-6,1.638e-6,,
391.33,2.261e-6,2.261e-6,,
391.38,3.022e-6,3.022e-6,,
391.43,3.909e-6,3.909e-6,,
391.48,4.895e-6,4.895e-6,,
391.53,5.934e-6,5.934e-6,,
391.58,6.963e-6,6.963e-6,,
391.63,7.912e-6,7.912e-6,,
391.68,8.706e-6,8.706e-6,,
391.73,9.280e-6,9.280e-6,,
391.78,9.586e-6,9.586e-6,,
391.83,9.605e-6,9.605e-6,,
391.88,9.348e-6,9.348e-6,,
391.93,8.856e-6,8.856e-6,,
391.98,8.194e-6,8.194e-6,,
392.03,7.443e-6,7.443e-6,,
392.08,6.689e-6,6.689e-6,,
392.13,6.010e-6,6.010e-6,,
392.18,5.463e-6,5.463e-6,,
392.23,5.085e-6,5.085e-6,,
392.28,4.883e-6,4.883e-6,,
392.33,4.840e-6,4.840e-6,,
392.38,4.919e-6,4.919e-6,,
392.43,5.069e-6,5.069e-6,,
392.48,5.238e-6,5.238e-6,,
392.53,5.376e-6,5.376e-6,,
392.58,5.444e-6,5.444e-6,,
392.63,5.421e-6,5.421e-6,,
392.68,5.298e-6,5.298e-6,,
392.73,5.084e-6,5.084e-6,,
392.78,4.795e-6,4.795e-6,,
392.83,4.455e-6,4.455e-6,,
392.88,4.087e-6,4.087e-6,,
392.93,3.710e-6,3.710e-6,,
392.98,3.337e-6,3.337e-6,,
393.03,2.978e-6,2.978e-6,,
393.08,2.635e-6,2.635e-6,,
393.13,2.308e-6,2.308e-6,,
393.18,1.998e-6,1.998e-6,,
393.23,1.705e-6,1.705e-6,,
393.28,1.429e-6,1.429e-6,,
393.33,1.176e-6,1.176e-6,,
393.38,9.478e-7,9.478e-7,,
393.43,7.496e-7,7.496e-7,,
393.48,5.847e-7,5.847e-7,,
393.53,4.556e-7,4.556e-7,,
393.58,3.636e-7,3.636e-7,,
393.63,3.090e-7,3.090e-7,,
393.68,2.917e-7,2.917e-7,,
393.73,3.108e-7,3.108e-7,,
393.78,3.648e-7,3.648e-7,,
393.83,4.516e-7,4.516e-7,,
393.88,5.675e-7,5.675e-7,,
393.93,7.073e-7,7.073e-7,,
393.98,8.634e-7,8.634e-7,,
394.03,1.026e-6,1.026e-6,,
394.08,1.183e-6,1.183e-6,,
394.13,1.323e-6,1.323e-6,,
394.18,1.433e-6,1.433e-6,,
394.23,1.504e-6,1.504e-6,,
394.28,1.528e-6,1.528e-6,,
394.33,1.504e-6,1.504e-6,,
394.38,1.433e-6,1.433e-6,,
394.43,1.322e-6,1.322e-6,,
394.48,1.181e-6,1.181e-6,,
394.53,1.022e-6,1.022e-6,,
394.58,8.564e-7,8.564e-7,,
394.63,6.948e-7,6.948e-7,,
394.68,5.459e-7,5.459e-7,,
394.73,4.153e-7,4.153e-7,,
394.78,3.060e-7,3.060e-7,,
394.83,2.183e-7,2.183e-7,,
394.88,1.508e-7,1.508e-7,,
394.93,1.009e-7,1.009e-7,,
394.98,6.534e-8,6.534e-8,,
395.03,4.099e-8,4.099e-8,,
395.08,2.490e-8,2.490e-8,,
395.13,1.465e-8,1.465e-8,,
395.18,8.342e-9,8.342e-9,,
395.23,4.601e-9,4.601e-9,,
395.28,2.457e-9,2.457e-9,,
395.33,1.271e-9,1.271e-9,,
395.38,6.365e-10,6.365e-10,,
395.43,3.087e-10,3.087e-10,,
395.48,1.450e-10,1.450e-10,,
395.53,6.592e-11,6.592e-11,,
395.58,2.903e-11,2.903e-11,,
395.63,1.238e-11,1.238e-11,,
395.68,5.112e-12,5.112e-12,,
395.73,2.044e-12,2.044e-12,,
395.78,7.915e-13,7.915e-13,,
395.83,2.968e-13,2.968e-13,,
395.88,1.077e-13,1.077e-13,,
395.93,3.788e-14,3.788e-14,,
395.98,1.290e-14,1.290e-14,,
396.03,4.252e-15,4.252e-15,,
396.08,1.357e-15,1.357e-15,,
396.13,4.197e-16,4.197e-16,,
396.18,1.256e-16,1.256e-16,,
396.23,3.642e-17,3.642e-17,,
396.28,1.022e-17,1.022e-17,,
396.33,2.779e-18,2.779e-18,,
396.38,7.315e-19,7.315e-19,,
396.43,1.864e-19,1.864e-19,,
396.48,4.602e-20,4.602e-20,,
396.53,1.100e-20,1.100e-20,,
396.58,2.546e-21,2.546e-21,,
396.63,5.705e-22,5.705e-22,,
408.88,5.071e-22,,5.071e-22,
408.93,2.176e-21,,2.176e-21,
408.98,9.067e-21,,9.067e-21,
409.03,3.668e-20,,3.668e-20,
409.08,1.440e-19,,1.440e-19,
409.13,5.493e-19,,5.493e-19,
409.18,2.033e-18,,2.033e-18,
409.23,7.309e-18,,7.309e-18,
409.28,2.551e-17,,2.551e-17,
409.33,8.642e-17,,8.642e-17,
409.38,2.843e-16,,2.843e-16,
409.43,9.079e-16,,9.079e-16,
409.48,2.815e-15,,2.815e-15,
409.53,8.474e-15,,8.474e-15,
409.58,2.477e-14,,2.477e-14,
409.63,7.028e-14,,7.028e-14,
409.68,1.936e-13,,1.936e-13,
409.73,5.180e-13,,5.180e-13,
409.78,1.345e-12,,1.345e-12,
409.83,3.392e-12,,3.392e-12,
409.88,8.302e-12,,8.302e-12,
409.93,1.973e-11,,1.973e-11,
409.98,4.553e-11,,4.553e-11,
410.03,1.020e-10,,1.020e-10,
410.08,2.219e-10,,2.219e-10,
410.13,4.685e-10,,4.685e-10,
410.18,9.606e-10,,9.606e-10,
410.23,1.912e-9,,1.912e-9,
410.28,3.696e-9,,3.696e-9,
410.33,6.934e-9,,6.934e-9,
410.38,1.263e-8,,1.263e-8,
410.43,2.234e-8,,2.234e-8,
410.48,3.837e-8,,3.837e-8,
410.53,6.397e-8,,6.397e-8,
410.58,1.035e-7,,1.035e-7,
410.63,1.627e-7,,1.627e-7,
410.68,2.483e-7,,2.483e-7,
410.73,3.678e-7,,3.678e-7,
410.78,5.290e-7,,5.290e-7,
410.83,7.387e-7,,7.387e-7,
410.88,1.001e-6,,1.001e-6,
410.93,1.318e-6,,1.318e-6,
410.98,1.684e-6,,1.684e-6,
411.03,2.090e-6,,2.090e-6,
411.08,2.518e-6,,2.518e-6,
411.13,2.945e-6,,2.945e-6,
411.18,3.345e-6,,3.345e-6,
411.23,3.689e-6,,3.689e-6,
411.28,3.950e-6,,3.950e-6,
411.33,4.110e-6,,4.110e-6,
411.38,4.154e-6,,4.154e-6,
411.43,4.083e-6,,4.083e-6,
411.48,3.905e-6,,3.905e-6,
411.53,3.641e-6,,3.641e-6,
411.58,3.320e-6,,3.320e-6,
411.63,2.975e-6,,2.975e-6,
411.68,2.638e-6,,2.638e-6,
411.73,2.342e-6,,2.342e-6,
411.78,2.112e-6,,2.112e-6,
411.83,1.966e-6,,1.966e-6,
411.88,1.910e-6,,1.910e-6,
411.93,1.943e-6,,1.943e-6,
411.98,2.054e-6,,2.054e-6,
412.03,2.224e-6,,2.224e-6,
412.08,2.428e-6,,2.428e-6,
412.13,2.638e-6,,2.638e-6,
412.18,2.826e-6,,2.826e-6,
412.23,2.967e-6,,2.967e-6,
412.28,3.042e-6,,3.042e-6,
412.33,3.037e-6,,3.037e-6,
412.38,2.951e-6,,2.951e-6,
412.43,2.786e-6,,2.786e-6,
412.48,2.556e-6,,2.556e-6,
412.53,2.278e-6,,2.278e-6,
412.58,1.972e-6,,1.972e-6,
412.63,1.657e-6,,1.657e-6,
412.68,1.353e-6,,1.353e-6,
412.73,1.072e-6,,1.072e-6,
412.78,8.253e-7,,8.253e-7,
412.83,6.168e-7,,6.168e-7,
412.88,4.476e-7,,4.476e-7,
412.93,3.154e-7,,3.154e-7,
412.98,2.158e-7,,2.158e-7,
413.03,1.434e-7,,1.434e-7,
413.08,9.252e-8,,9.252e-8,
413.13,5.796e-8,,5.796e-8,
413.18,3.526e-8,,3.526e-8,
413.23,2.083e-8,,2.083e-8,
413.28,1.195e-8,,1.195e-8,
413.33,6.653e-9,,6.653e-9,
413.38,3.598e-9,,3.598e-9,
413.43,1.889e-9,,1.889e-9,
413.48,9.634e-10,,9.634e-10,
413.53,4.770e-10,,4.770e-10,
413.58,2.293e-10,,2.293e-10,
413.63,1.071e-10,,1.071e-10,
413.68,4.853e-11,,4.853e-11,
413.73,2.136e-11,,2.136e-11,
413.78,9.130e-12,,9.130e-12,
413.83,3.789e-12,,3.789e-12,
413.88,1.527e-12,,1.527e-12,
413.93,5.975e-13,,5.975e-13,
413.98,2.270e-13,,2.270e-13,
414.03,8.377e-14,,8.377e-14,
414.08,3.001e-14,,3.001e-14,
414.13,1.044e-14,,1.044e-14,
414.18,3.527e-15,,3.527e-15,
414.23,1.157e-15,,1.157e-15,
414.28,3.684e-16,,3.684e-16,
414.33,1.139e-16,,1.139e-16,
414.38,3.422e-17,,3.422e-17,
414.43,9.977e-18,,9.977e-18,
414.48,2.825e-18,,2.825e-18,
414.53,7.767e-19,,7.767e-19,
414.58,2.074e-19,,2.074e-19,
414.63,5.376e-20,,5.376e-20,
414.68,1.353e-20,,1.353e-20,
414.73,3.307e-21,,3.307e-21,
414.78,7.850e-22,,7.850e-22,
415.18,1.632e-21,1.632e-21,,
415.23,6.705e-21,6.705e-21,,
415.28,2.677e-20,2.677e-20,,
415.33,1.038e-19,1.038e-19,,
415.38,3.915e-19,3.915e-19,,
415.43,1.434e-18,1.434e-18,,
415.48,5.106e-18,5.106e-18,,
415.53,1.766e-17,1.766e-17,,
415.58,5.937e-17,5.937e-17,,
415.63,1.940e-16,1.940e-16,,
415.68,6.157e-16,6.157e-16,,
415.73,1.899e-15,1.899e-15,,
415.78,5.692e-15,5.692e-15,,
415.83,1.658e-14,1.658e-14,,
415.88,4.693e-14,4.693e-14,,
415.93,1.291e-13,1.291e-13,,
415.98,3.450e-13,3.450e-13,,
416.03,8.961e-13,8.961e-13,,
416.08,2.262e-12,2.262e-12,,
416.13,5.547e-12,5.547e-12,,
416.18,1.322e-11,1.322e-11,,
416.23,3.061e-11,3.061e-11,,
416.28,6.889e-11,6.889e-11,,
416.33,1.507e-10,1.507e-10,,
416.38,3.202e-10,3.202e-10,,
416.43,6.612e-10,6.612e-10,,
416.48,1.327e-9,1.327e-9,,
416.53,2.587e-9,2.587e-9,,
416.58,4.903e-9,4.903e-9,,
416.63,9.027e-9,9.027e-9,,
416.68,1.615e-8,1.615e-8,,
416.73,2.809e-8,2.809e-8,,
416.78,4.746e-8,4.746e-8,,
416.84,8.575e-8,8.575e-8,,
416.89,1.360e-7,1.360e-7,,
416.94,2.097e-7,2.097e-7,,
416.99,3.141e-7,3.141e-7,,
417.04,4.573e-7,4.573e-7,,
417.09,6.469e-7,6.469e-7,,
417.14,8.892e-7,8.892e-7,,
417.19,1.188e-6,1.188e-6,,
417.24,1.542e-6,1.542e-6,,
417.29,1.945e-6,1.945e-6,,
417.34,2.384e-6,2.384e-6,,
417.39,2.841e-6,2.841e-6,,
417.44,3.289e-6,3.289e-6,,
417.49,3.703e-6,3.703e-6,,
417.54,4.052e-6,4.052e-6,,
417.59,4.313e-6,4.313e-6,,
417.64,4.468e-6,4.468e-6,,
417.69,4.508e-6,4.508e-6,,
417.74,4.437e-6,4.437e-6,,
417.79,4.270e-6,4.270e-6,,
417.84,4.033e-6,4.033e-6,,
417.89,3.761e-6,3.761e-6,,
417.94,3.489e-6,3.489e-6,,
417.99,3.255e-6,3.255e-6,,
418.04,3.090e-6,3.090e-6,,
418.09,3.017e-6,3.017e-6,,
418.14,3.047e-6,3.047e-6,,
418.19,3.178e-6,3.178e-6,,
418.24,3.396e-6,3.396e-6,,
418.29,3.674e-6,3.674e-6,,
418.34,3.979e-6,3.979e-6,,
418.39,4.273e-6,4.273e-6,,
418.44,4.517e-6,4.517e-6,,
418.49,4.680e-6,4.680e-6,,
418.54,4.737e-6,4.737e-6,,
418.59,4.673e-6,4.673e-6,,
418.64,4.490e-6,4.490e-6,,
418.69,4.197e-6,4.197e-6,,
418.74,3.816e-6,3.816e-6,,
418.79,3.373e-6,3.373e-6,,
418.84,2.898e-6,2.898e-6,,
418.89,2.421e-6,2.421e-6,,
418.94,1.965e-6,1.965e-6,,
418.99,1.550e-6,1.550e-6,,
419.04,1.189e-6,1.189e-6,,
419.09,8.861e-7,8.861e-7,,
419.14,6.418e-7,6.418e-7,,
419.19,4.519e-7,4.519e-7,,
419.24,3.093e-7,3.093e-7,,
419.29,2.060e-7,2.060e-7,,
419.34,1.337e-7,1.337e-7,,
419.39,8.509e-8,8.509e-8,,
419.44,5.402e-8,5.402e-8,,
419.49,3.578e-8,3.578e-8,,
419.54,2.711e-8,2.711e-8,,
419.59,2.613e-8,2.613e-8,,
419.64,3.218e-8,3.218e-8,,
419.69,4.565e-8,4.565e-8,,
419.74,6.786e-8,6.786e-8,,
419.79,1.008e-7,1.008e-7,,
419.84,1.470e-7,1.470e-7,,
419.89,2.089e-7,2.089e-7,,
419.94,2.891e-7,2.891e-7,,
419.99,3.889e-7,3.889e-7,,
420.04,5.088e-7,5.088e-7,,
420.09,6.470e-7,6.470e-7,,
420.14,7.999e-7,7.999e-7,,
420.19,9.613e-7,9.613e-7,,
420.24,1.123e-6,1.123e-6,,
420.29,1.275e-6,1.275e-6,,
420.34,1.408e-6,1.408e-6,,
420.39,1.511e-6,1.511e-6,,
420.44,1.577e-6,1.577e-6,,
420.49,1.599e-6,1.599e-6,,
420.54,1.577e-6,1.577e-6,,
420.59,1.511e-6,1.511e-6,,
420.64,1.408e-6,1.408e-6,,
420.69,1.275e-6,1.275e-6,,
420.74,1.123e-6,1.123e-6,,
420.79,9.613e-7,9.613e-7,,
420.84,7.999e-7,7.999e-7,,
420.89,6.470e-7,6.470e-7,,
420.94,5.088e-7,5.088e-7,,
420.99,3.889e-7,3.889e-7,,
421.04,2.890e-7,2.890e-7,,
421.09,2.088e-7,2.088e-7,,
421.14,1.466e-7,1.466e-7,,
421.19,1.001e-7,1.001e-7,,
421.24,6.641e-8,6.641e-8,,
421.29,4.284e-8,4.284e-8,,
421.34,2.687e-8,2.687e-8,,
421.39,1.638e-8,1.638e-8,,
421.44,9.708e-9,9.708e-9,,
421.49,5.593e-9,5.593e-9,,
421.54,3.132e-9,3.132e-9,,
421.59,1.705e-9,1.705e-9,,
421.64,9.025e-10,9.025e-10,,
421.69,4.644e-10,4.644e-10,,
421.74,2.322e-10,2.322e-10,,
421.79,1.129e-10,1.129e-10,,
421.84,5.337e-11,5.337e-11,,
421.89,2.452e-11,2.452e-11,,
421.94,1.095e-11,1.095e-11,,
421.99,4.756e-12,4.756e-12,,
422.04,2.008e-12,2.008e-12,,
422.09,8.237e-13,8.237e-13,,
422.14,3.286e-13,3.286e-13,,
422.19,1.274e-13,1.274e-13,,
422.24,4.803e-14,4.803e-14,,
422.29,1.760e-14,1.760e-14,,
422.34,6.270e-15,6.270e-15,,
422.39,2.171e-15,2.171e-15,,
422.44,7.309e-16,7.309e-16,,
422.49,2.392e-16,2.392e-16,,
422.54,7.609e-17,7.609e-17,,
422.59,2.353e-17,2.353e-17,,
422.64,7.074e-18,7.074e-18,,
422.69,2.067e-18,2.067e-18,,
422.74,5.874e-19,5.874e-19,,
422.79,1.622e-19,1.622e-19,,
422.84,4.355e-20,4.355e-20,,
422.89,1.137e-20,1.137e-20,,
422.94,2.884e-21,2.884e-21,,
422.99,7.113e-22,7.113e-22,,
429.84,2.707e-10,2.707e-10,,
429.89,1.084e-9,1.084e-9,,
429.94,4.227e-9,4.227e-9,,
429.99,1.605e-8,1.605e-8,,
430.04,5.931e-8,5.931e-8,,
430.09,2.134e-7,2.134e-7,,
430.14,7.479e-7,7.479e-7,,
430.19,2.551e-6,2.551e-6,,
430.24,8.474e-6,8.474e-6,,
430.29,2.740e-5,2.740e-5,,
430.34,8.628e-5,8.628e-5,,
430.39,2.645e-4,2.645e-4,,
430.44,7.893e-4,7.893e-4,,
430.49,2.294e-3,2.294e-3,,
430.54,6.489e-3,6.489e-3,,
430.59,1.787e-2,1.787e-2,,
430.64,4.794e-2,4.794e-2,,
430.69,1.252e-1,1.252e-1,,
430.74,3.182e-1,3.182e-1,,
430.79,7.876e-1,7.876e-1,,
430.84,1.898e+0,1.898e+0,,
430.89,4.453e+0,4.453e+0,,
430.94,1.017e+1,1.017e+1,,
430.99,2.263e+1,2.263e+1,,
431.04,4.900e+1,4.900e+1,,
431.09,1.033e+2,1.033e+2,,
431.14,2.121e+2,2.121e+2,,
431.19,4.238e+2,4.238e+2,,
431.24,8.246e+2,8.246e+2,,
431.29,1.562e+3,1.562e+3,,
431.34,2.882e+3,2.882e+3,,
431.39,5.175e+3,5.175e+3,,
431.44,9.049e+3,9.049e+3,,
431.49,1.540e+4,1.540e+4,,
431.54,2.553e+4,2.553e+4,,
431.59,4.120e+4,4.120e+4,,
431.64,6.474e+4,6.474e+4,,
431.69,9.903e+4,9.903e+4,,
431.74,1.475e+5,1.475e+5,,
431.79,2.139e+5,2.139e+5,8.106e-22,
431.84,3.019e+5,3.019e+5,3.206e-21,
431.89,4.150e+5,4.150e+5,1.235e-20,
431.94,5.554e+5,5.554e+5,4.633e-20,
431.99,7.237e+5,7.237e+5,1.693e-19,
432.04,9.182e+5,9.182e+5,6.022e-19,
432.09,1.134e+6,1.134e+6,2.086e-18,
432.14,1.364e+6,1.364e+6,7.040e-18,
432.19,1.597e+6,1.597e+6,2.313e-17,
432.24,1.820e+6,1.820e+6,7.402e-17,
432.29,2.020e+6,2.020e+6,2.307e-16,
432.34,2.183e+6,2.183e+6,7.001e-16,
432.39,2.297e+6,2.297e+6,2.069e-15,
432.44,2.353e+6,2.353e+6,5.955e-15,
432.49,2.347e+6,2.347e+6,1.669e-14,
432.54,2.279e+6,2.279e+6,4.556e-14,
432.59,2.154e+6,2.154e+6,1.211e-13,
432.64,1.983e+6,1.983e+6,3.135e-13,
432.69,1.777e+6,1.777e+6,7.904e-13,
432.74,1.551e+6,1.551e+6,1.941e-12,
