obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""372.9485""","=""0.0006""","=""372.94823""","=""0.00017""","=""40""","=""""",,"=""43537.186""","=""70342.936""","=""3d5.(4F).4s""","=""a 5F""","=""4""","=""3d5.(4D).4p""","=""y 5F*""","=""3""",,"=""""","=""L562""",
"=""373.0064""","=""0.0018""","=""373.00636""","=""0.00017""","=""30*""","=""""",,"=""43696.217""","=""70497.790""","=""3d5.(4F).4s""","=""a 5F""","=""3""","=""3d5.(4D).4p""","=""y 5F*""","=""4""",,"=""""","=""L562""",
"=""373.0064""","=""0.0018""","=""373.00686""","=""0.00021""","=""30*""","=""""",,"=""44139.031""","=""70940.568""","=""3d5.(2D).4s""","=""c 3D""","=""1""","=""3d5.(4P).4p""","=""z 3D*""","=""2""",,"=""""","=""L562""",
"=""373.114""","=""0.0015""","=""373.1145""","=""0.0006""","=""1""","=""""",,"=""54938.213""","=""81732.02""","=""3d4.4s2""","=""c 5D""","=""1""","=""3d5.(2D).4p""","=""x 3D*""","=""1""",,"=""""","=""L562""",
"=""373.5133""","=""0.0006""","=""373.5138""","=""0.0004""","=""15""","=""""",,"=""59537.455""","=""86302.62""","=""3d6""","=""c 1G""","=""4""","=""3d5.(4F).4p""","=""v 3D*""","=""3""",,"=""""","=""L562""",
"=""374.0292""","=""0.0006""","=""374.0290""","=""0.0003""","=""20""","=""""",,"=""55371.693""","=""82099.99""","=""3d4.4s2""","=""c 5D""","=""3""","=""3d5.(2F).4p""","=""y 3G*""","=""4""",,"=""""","=""L562""",
"=""374.3386""","=""0.0006""","=""374.3387""","=""0.0004""","=""100""","=""""",,"=""41204.38""","=""67910.56""","=""3d5.(2I).4s""","=""a 3I""","=""5""","=""3d5.(4G).4p""","=""z 3H*""","=""4""",,"=""""","=""L562""",
"=""374.4714""","=""0.0006""","=""374.4724""","=""0.0004""","=""5""","=""""",,"=""55116.333""","=""81812.98""","=""3d4.4s2""","=""c 5D""","=""2""","=""3d5.(2D).4p""","=""x 3D*""","=""2""",,"=""""","=""L562""",
"=""374.8780""","=""0.0006""","=""374.87864""","=""0.00020""","=""50""","=""""",,"=""43850.341""","=""70518.06""","=""3d5.(4F).4s""","=""a 5F""","=""2""","=""3d5.(4G).4p""","=""z 3G*""","=""3""",,"=""""","=""L562""",
"=""374.984""","=""0.0015""","=""374.9847""","=""0.0004""","=""1""","=""""",,"=""55759.322""","=""82419.50""","=""3d5.(2F).4s""","=""c 1F""","=""3""","=""3d5.(a 2F).4p""","=""w 3D*""","=""3""",,"=""""","=""L562""",
"=""375.0477""","=""0.0006""","=""375.0475""","=""0.0004""","=""200""","=""""",,"=""41190.53""","=""67846.24""","=""3d5.(2I).4s""","=""a 3I""","=""6""","=""3d5.(4G).4p""","=""z 3H*""","=""5""",,"=""""","=""L562""",
"=""375.1739""","=""0.0006""","=""375.17409""","=""0.00015""","=""20""","=""""",,"=""43696.217""","=""70342.936""","=""3d5.(4F).4s""","=""a 5F""","=""3""","=""3d5.(4D).4p""","=""y 5F*""","=""3""",,"=""""","=""L562""",
"=""375.2001""","=""0.0006""","=""375.2005""","=""0.0004""","=""5""","=""""",,"=""37811.88""","=""64456.72""","=""3d6""","=""a 3D""","=""1""","=""3d5.(4G).4p""","=""z 5G*""","=""2""",,"=""""","=""L562""",
"=""375.2425""","=""0.0006""","=""375.2425""","=""0.0004""","=""20""","=""""",,"=""41204.38""","=""67846.24""","=""3d5.(2I).4s""","=""a 3I""","=""5""","=""3d5.(4G).4p""","=""z 3H*""","=""5""",,"=""""","=""L562""",
"=""375.4772""","=""0.0006""","=""375.4774""","=""0.0003""","=""1""","=""""",,"=""37848.225""","=""64473.421""","=""3d6""","=""a 3D""","=""2""","=""3d5.(4G).4p""","=""z 5G*""","=""3""",,"=""""","=""L562""",
"=""375.5203""","=""0.0006""","=""375.5202""","=""0.0004""","=""60""","=""""",,"=""55371.693""","=""81993.85""","=""3d4.4s2""","=""c 5D""","=""3""","=""3d5.(4F).4p""","=""x 5F*""","=""4""",,"=""""","=""L562""",
"=""376.376""","=""0.002""","=""376.3733""","=""0.0007""","=""300bl""","=""""",,"=""41182.62""","=""67744.44""","=""3d5.(2I).4s""","=""a 3I""","=""7""","=""3d5.(4G).4p""","=""z 3H*""","=""6""",,"=""""","=""L562""",
"=""376.4855""","=""0.0006""","=""376.4854""","=""0.0004""","=""30""","=""""",,"=""41190.53""","=""67744.44""","=""3d5.(2I).4s""","=""a 3I""","=""6""","=""3d5.(4G).4p""","=""z 3H*""","=""6""",,"=""""","=""L562""",
"=""376.7509""","=""0.0018""","=""376.75014""","=""0.00023""","=""30*""","=""""",,"=""43696.217""","=""70231.468""","=""3d5.(4F).4s""","=""a 5F""","=""3""","=""3d5.(4D).4p""","=""y 5F*""","=""2""",,"=""""","=""L562""",
"=""376.7509""","=""0.0018""","=""376.7525""","=""0.0007""","=""30*""","=""""",,"=""55697.014""","=""82232.10""","=""3d4.4s2""","=""c 5D""","=""4""","=""3d5.(2F).4p""","=""y 3G*""","=""5""",,"=""""","=""L562""",
"=""376.7940""","=""0.0006""","=""376.7942""","=""0.0004""","=""10""","=""""",,"=""51553.11""","=""78085.26""","=""3d5.(2H).4s""","=""a 1H""","=""5""","=""3d5.(2I).4p""","=""z 3I*""","=""5""",,"=""""","=""L562""",
"=""376.906""","=""0.0015""","=""376.9051""","=""0.0004""","=""8""","=""""",,"=""59537.455""","=""86061.80""","=""3d6""","=""c 1G""","=""4""","=""3d5.(a 2F).4p""","=""y 1F*""","=""3""",,"=""""","=""L562""",
"=""377.356""","=""0.0015""","=""377.35677""","=""0.00016""","=""8""","=""""",,"=""43850.341""","=""70342.936""","=""3d5.(4F).4s""","=""a 5F""","=""2""","=""3d5.(4D).4p""","=""y 5F*""","=""3""",,"=""""","=""L562""",
"=""377.5052""","=""0.0006""","=""377.5048""","=""0.0003""","=""5""","=""""",,"=""46903.32""","=""73385.525""","=""3d5.(2D).4s""","=""b 1D""","=""2""","=""3d5.(4D).4p""","=""y 3D*""","=""1""",,"=""""","=""L562""",
"=""377.8320""","=""0.0006""","=""377.8317""","=""0.0003""","=""200""","=""""",,"=""52653.327""","=""79112.62""","=""3d5.(2G).4s""","=""b 1G""","=""4""","=""3d5.(2I).4p""","=""z 1H*""","=""5""",,"=""""","=""L562""",
"=""378.3910""","=""0.0006""","=""378.3907""","=""0.0004""","=""20""","=""""",,"=""55697.014""","=""82117.22""","=""3d4.4s2""","=""c 5D""","=""4""","=""3d5.(4F).4p""","=""y 5G*""","=""5""",,"=""""","=""L562""",
"=""378.6375""","=""0.0006""","=""378.6377""","=""0.0003""","=""1""","=""""",,"=""55697.014""","=""82099.99""","=""3d4.4s2""","=""c 5D""","=""4""","=""3d5.(2F).4p""","=""y 3G*""","=""4""",,"=""""","=""L562""",
"=""378.9510""","=""0.0006""","=""378.95125""","=""0.00023""","=""5""","=""""",,"=""43850.341""","=""70231.468""","=""3d5.(4F).4s""","=""a 5F""","=""2""","=""3d5.(4D).4p""","=""y 5F*""","=""2""",,"=""""","=""L562""",
"=""379.6440""","=""0.0006""","=""379.6438""","=""0.0003""","=""50""","=""""",,"=""44745.501""","=""71078.501""","=""3d5.(2F).4s""","=""b 3F""","=""2""","=""3d5.(4P).4p""","=""z 3D*""","=""1""",,"=""""","=""L562""",
"=""380.0240""","=""0.0006""","=""380.0239""","=""0.0006""","=""2""","=""""",,"=""82136.483""","=""108443.15""","=""3d5.(6S).4d""","=""e 5D""","=""4""","=""3d5.(6S).5f""","=""5F*""","=""5""",,"=""""","=""L562""",
"=""380.1142""","=""0.0006""","=""380.1142""","=""0.0003""","=""10""","=""""",,"=""43850.341""","=""70150.76""","=""3d5.(4F).4s""","=""a 5F""","=""2""","=""3d5.(4D).4p""","=""y 5F*""","=""1""",,"=""""","=""L562""",
"=""380.165""","=""0.0015""","=""380.1652""","=""0.0014""","=""3""","=""""",,"=""82144.603""","=""108441.49""","=""3d5.(6S).4d""","=""e 5D""","=""3""","=""3d5.(6S).5f""","=""5F*""","=""4""",,"=""""","=""L562""",
"=""380.297""","=""0.0015""","=""380.2974""","=""0.0014""","=""0""","=""""",,"=""82151.292""","=""108439.04""","=""3d5.(6S).4d""","=""e 5D""","=""2""","=""3d5.(6S).5f""","=""5F*""","=""3""",,"=""""","=""L562""",
"=""380.389""","=""0.0015""","=""380.3887""","=""0.0014""","=""0""","=""""",,"=""82155.980""","=""108437.42""","=""3d5.(6S).4d""","=""e 5D""","=""1""","=""3d5.(6S).5f""","=""5F*""","=""2""",,"=""""","=""L562""",
"=""380.447""","=""0.0015""","=""380.4466""","=""0.0014""","=""0""","=""""",,"=""82158.392""","=""108435.83""","=""3d5.(6S).4d""","=""e 5D""","=""0""","=""3d5.(6S).5f""","=""5F*""","=""1""",,"=""""","=""L562""",
"=""381.221""","=""0.0015""","=""381.2241""","=""0.0003""","=""10""","=""""",,"=""44521.54""","=""70745.387""","=""3d5.(2F).4s""","=""b 3F""","=""4""","=""3d5.(4P).4p""","=""z 3D*""","=""3""",,"=""""","=""L562""",
"=""381.2519""","=""0.0006""","=""381.2516""","=""0.0004""","=""10""","=""""",,"=""59537.455""","=""85759.41""","=""3d6""","=""c 1G""","=""4""","=""3d5.(a 2G).4p""","=""1G*""","=""4""",,"=""""","=""L562""",
"=""381.7258""","=""0.0006""","=""381.7262""","=""0.0004""","=""80""","=""""",,"=""55697.014""","=""81886.37""","=""3d4.4s2""","=""c 5D""","=""4""","=""3d5.(4F).4p""","=""x 5F*""","=""5""",,"=""""","=""L562""",
"=""382.504""","=""0.0015""","=""382.5047""","=""0.0003""","=""30""","=""""",,"=""44521.54""","=""70657.595""","=""3d5.(2F).4s""","=""b 3F""","=""4""","=""3d5.(4D).4p""","=""y 5F*""","=""5""",,"=""""","=""L562""",
"=""383.9052""","=""0.0006""","=""383.90510""","=""0.00022""","=""20""","=""""",,"=""44899.851""","=""70940.568""","=""3d5.(2F).4s""","=""b 3F""","=""3""","=""3d5.(4P).4p""","=""z 3D*""","=""2""",,"=""""","=""L562""",
"=""384.4167""","=""0.0006""","=""384.4166""","=""0.0003""","=""200""","=""""",,"=""44521.54""","=""70527.61""","=""3d5.(2F).4s""","=""b 3F""","=""4""","=""3d5.(4G).4p""","=""z 3G*""","=""5""",,"=""""","=""L562""",
"=""384.857""","=""0.002""","=""384.8579""","=""0.0003""","=""10H,D""","=""""",,"=""44521.54""","=""70497.790""","=""3d5.(2F).4s""","=""b 3F""","=""4""","=""3d5.(4D).4p""","=""y 5F*""","=""4""",,"=""""","=""L562""",
"=""385.791""","=""0.0015""","=""385.7913""","=""0.0004""","=""3""","=""""",,"=""43131.51""","=""69044.91""","=""3d6""","=""a 1D""","=""2""","=""3d5.(4P).4p""","=""z 3P*""","=""2""",,"=""""","=""L562""",
"=""385.9207""","=""0.0006""","=""385.9204""","=""0.0003""","=""16""","=""""",,"=""43311.324""","=""69216.059""","=""3d5.(4F).4s""","=""a 5F""","=""1""","=""3d5.(4P).4p""","=""z 3P*""","=""1""",,"=""""","=""L562""",
"=""386.3402""","=""0.0006""","=""386.33989""","=""0.00024""","=""40""","=""""",,"=""43339.452""","=""69216.059""","=""3d5.(2D).4s""","=""c 3D""","=""2""","=""3d5.(4P).4p""","=""z 3P*""","=""1""",,"=""""","=""L562""",
"=""387.9004""","=""0.0006""","=""387.89965""","=""0.00021""","=""60""","=""""",,"=""44745.501""","=""70518.06""","=""3d5.(2F).4s""","=""b 3F""","=""2""","=""3d5.(4G).4p""","=""z 3G*""","=""3""",,"=""""","=""L562""",
"=""388.9132""","=""0.0006""","=""388.91224""","=""0.00021""","=""20""","=""1.1e+05""",D,"=""43339.452""","=""69044.91""","=""3d5.(2D).4s""","=""c 3D""","=""2""","=""3d5.(4P).4p""","=""z 3P*""","=""2""",,"=""T7259""","=""L562""",
"=""389.7618""","=""0.0006""","=""389.76049""","=""0.00021""","=""100""","=""1.1e+05""",D,"=""43395.395""","=""69044.91""","=""3d5.(2D).4s""","=""c 3D""","=""3""","=""3d5.(4P).4p""","=""z 3P*""","=""2""",,"=""T7259""","=""L562""",
"=""389.8067""","=""0.0006""","=""389.80648""","=""0.00023""","=""100""","=""""",,"=""44899.851""","=""70546.34""","=""3d5.(2F).4s""","=""b 3F""","=""3""","=""3d5.(4G).4p""","=""z 3G*""","=""4""",,"=""""","=""L562""",
"=""390.2378""","=""0.0006""","=""390.23680""","=""0.00021""","=""10""","=""""",,"=""44899.851""","=""70518.06""","=""3d5.(2F).4s""","=""b 3F""","=""3""","=""3d5.(4G).4p""","=""z 3G*""","=""3""",,"=""""","=""L562""",
"=""390.5465""","=""0.0006""","=""390.54582""","=""0.00021""","=""30""","=""""",,"=""44899.851""","=""70497.790""","=""3d5.(2F).4s""","=""b 3F""","=""3""","=""3d5.(4D).4p""","=""y 5F*""","=""4""",,"=""""","=""L562""",
"=""391.7324""","=""0.0006""","=""391.7317""","=""0.0003""","=""30""","=""""",,"=""55759.322""","=""81279.77""","=""3d5.(2F).4s""","=""c 1F""","=""3""","=""3d5.(a 2F).4p""","=""z 1G*""","=""4""",,"=""""","=""L562""",
"=""392.611""","=""0.0015""","=""392.6111""","=""0.0005""","=""5""","=""""",,"=""48317.83""","=""73781.117""","=""3d5.(2H).4s""","=""b 3H""","=""4""","=""3d5.(4D).4p""","=""y 3F*""","=""3""",,"=""""","=""L562""",
"=""393.097""","=""0.0015""","=""393.0952""","=""0.0005""","=""20""","=""""",,"=""52653.327""","=""78085.26""","=""3d5.(2G).4s""","=""b 1G""","=""4""","=""3d5.(2I).4p""","=""z 3I*""","=""5""",,"=""""","=""L562""",
"=""394.1216""","=""0.0018""","=""394.12132""","=""0.00025""","=""40*""","=""""",,"=""43850.341""","=""69216.059""","=""3d5.(4F).4s""","=""a 5F""","=""2""","=""3d5.(4P).4p""","=""z 3P*""","=""1""",,"=""""","=""L562""",
"=""394.1216""","=""0.0018""","=""394.1230""","=""0.0005""","=""40*""","=""""",,"=""48317.83""","=""73683.44""","=""3d5.(2H).4s""","=""b 3H""","=""4""","=""3d5.(4D).4p""","=""y 3F*""","=""4""",,"=""""","=""L562""",
"=""394.360""","=""0.0015""","=""394.3601""","=""0.0005""","=""20""","=""""",,"=""48333.08""","=""73683.44""","=""3d5.(2H).4s""","=""b 3H""","=""5""","=""3d5.(4D).4p""","=""y 3F*""","=""4""",,"=""""","=""L562""",
"=""394.3858""","=""0.0006""","=""394.38603""","=""0.00022""","=""30""","=""""",,"=""43696.217""","=""69044.91""","=""3d5.(4F).4s""","=""a 5F""","=""3""","=""3d5.(4P).4p""","=""z 3P*""","=""2""",,"=""""","=""L562""",
"=""395.242""","=""0.0015""","=""395.2434""","=""0.0006""","=""20""","=""""",,"=""62564.771""","=""87858.48""","=""3d5.(2D).4s""","=""d 3D""","=""1""","=""3d5.(a 2G).4p""","=""u 3F*""","=""2""",,"=""""","=""L562""",
"=""395.359""","=""0.002""","=""395.3595""","=""0.0006""","=""5*""","=""""",,"=""62572.199""","=""87858.48""","=""3d5.(2D).4s""","=""d 3D""","=""2""","=""3d5.(a 2G).4p""","=""u 3F*""","=""2""",,"=""""","=""L562""",
"=""395.359""","=""0.002""","=""395.3609""","=""0.0005""","=""5*""","=""""",,"=""43131.51""","=""68417.697""","=""3d6""","=""a 1D""","=""2""","=""3d5.(4P).4p""","=""y 5P*""","=""2""",,"=""""","=""L562""",
"=""396.7989""","=""0.0006""","=""396.79868""","=""0.00022""","=""20""","=""""",,"=""43850.341""","=""69044.91""","=""3d5.(4F).4s""","=""a 5F""","=""2""","=""3d5.(4P).4p""","=""z 3P*""","=""2""",,"=""""","=""L562""",
"=""397.0235""","=""0.0006""","=""397.0236""","=""0.0005""","=""20""","=""""",,"=""44139.031""","=""69319.33""","=""3d5.(2D).4s""","=""c 3D""","=""1""","=""3d5.(4P).4p""","=""z 3P*""","=""0""",,"=""""","=""L562""",
"=""397.5740""","=""0.0006""","=""397.5736""","=""0.0005""","=""20""","=""""",,"=""62572.199""","=""87717.66""","=""3d5.(2D).4s""","=""d 3D""","=""2""","=""3d5.(a 2G).4p""","=""u 3F*""","=""3""",,"=""""","=""L562""",
"=""398.659""","=""0.0015""","=""398.6586""","=""0.0003""","=""5""","=""""",,"=""44139.031""","=""69216.059""","=""3d5.(2D).4s""","=""c 3D""","=""1""","=""3d5.(4P).4p""","=""z 3P*""","=""1""",,"=""""","=""L562""",
"=""399.4120""","=""0.0006""","=""399.4116""","=""0.0005""","=""10""","=""""",,"=""65567.061""","=""90596.81""","=""3d5.(2D).4s""","=""c 1D""","=""2""","=""3d5.(b 2F).4p""","=""x 1D*""","=""2""",,"=""""","=""L562""",
"=""399.531""","=""0.002""","=""399.53051""","=""0.00013""","=""15H,D?""","=""""",,"=""43395.395""","=""68417.697""","=""3d5.(2D).4s""","=""c 3D""","=""3""","=""3d5.(4P).4p""","=""y 5P*""","=""2""",,"=""""","=""L562""",
"=""400.0035""","=""0.0018""","=""400.0022""","=""0.0006""","=""20h""","=""""",,"=""62587.547""","=""87580.34""","=""3d5.(2D).4s""","=""d 3D""","=""3""","=""3d5.(a 2G).4p""","=""u 3F*""","=""4""",,"=""""","=""L562""",
"=""408.1450""","=""0.0006""","=""408.1444""","=""0.0003""","=""20""","=""""",,"=""49291.36""","=""73785.58""","=""3d6""","=""b 1F""","=""3""","=""3d5.(4D).4p""","=""y 3F*""","=""2""",,"=""""","=""L562""",
"=""408.366""","=""0.002""","=""408.36768""","=""0.00013""","=""200bl""","=""""",,"=""14325.866""","=""38806.691""","=""3d6""","=""a 5D""","=""4""","=""3d5.(6S).4p""","=""z 7P*""","=""4""",,"=""""","=""L562""",
"=""408.5396""","=""0.0018""","=""408.5390""","=""0.0003""","=""5*""","=""""",,"=""44745.501""","=""69216.059""","=""3d5.(2F).4s""","=""b 3F""","=""2""","=""3d5.(4P).4p""","=""z 3P*""","=""1""",,"=""""","=""L562""",
"=""408.5396""","=""0.0018""","=""408.53915""","=""0.00015""","=""5*""","=""3.6e+05""",D,"=""43395.395""","=""67865.945""","=""3d5.(2D).4s""","=""c 3D""","=""3""","=""3d5.(4G).4p""","=""z 3F*""","=""4""",,"=""T7259""","=""L562""",
"=""408.790""","=""0.0015""","=""408.79069""","=""0.00015""","=""5""","=""""",,"=""43311.324""","=""67766.817""","=""3d5.(4F).4s""","=""a 5F""","=""1""","=""3d5.(4G).4p""","=""z 3F*""","=""2""",,"=""""","=""L562""",
"=""409.440""","=""0.0015""","=""409.44032""","=""0.00013""","=""5""","=""""",,"=""43395.395""","=""67812.087""","=""3d5.(2D).4s""","=""c 3D""","=""3""","=""3d5.(4G).4p""","=""z 3F*""","=""3""",,"=""""","=""L562""",
"=""410.0003""","=""0.0006""","=""410.0009""","=""0.0005""","=""10""","=""""",,"=""65567.061""","=""89950.37""","=""3d5.(2D).4s""","=""c 1D""","=""2""","=""3d5.(a 2G).4p""","=""x 1F*""","=""3""",,"=""""","=""L562""",
"=""410.4995""","=""0.0006""","=""410.4986""","=""0.0003""","=""50""","=""""",,"=""49427.371""","=""73781.117""","=""3d5.(2G).4s""","=""c 3G""","=""4""","=""3d5.(4D).4p""","=""y 3F*""","=""3""",,"=""""","=""L562""",
"=""410.920""","=""0.0015""","=""410.92022""","=""0.00015""","=""1""","=""""",,"=""43537.186""","=""67865.945""","=""3d5.(4F).4s""","=""a 5F""","=""4""","=""3d5.(4G).4p""","=""z 3F*""","=""4""",,"=""""","=""L562""",
"=""411.062""","=""0.0015""","=""411.0610""","=""0.0003""","=""30""","=""""",,"=""49465.15""","=""73785.58""","=""3d5.(2G).4s""","=""c 3G""","=""3""","=""3d5.(4D).4p""","=""y 3F*""","=""2""",,"=""""","=""L562""",
"=""412.8123""","=""0.00015""","=""412.81225""","=""0.00012""","=""""","=""7.1e+04""",D+,"=""14325.866""","=""38543.122""","=""3d6""","=""a 5D""","=""4""","=""3d5.(6S).4p""","=""z 7P*""","=""3""",,"=""T7252c89""","=""L18290""",
"=""413.624""","=""0.0015""","=""413.62403""","=""0.00015""","=""2""","=""""",,"=""43696.217""","=""67865.945""","=""3d5.(4F).4s""","=""a 5F""","=""3""","=""3d5.(4G).4p""","=""z 3F*""","=""4""",,"=""""","=""L562""",
"=""413.694""","=""0.0015""","=""413.6921""","=""0.0005""","=""60""","=""""",,"=""49517.69""","=""73683.44""","=""3d5.(2G).4s""","=""c 3G""","=""5""","=""3d5.(4D).4p""","=""y 3F*""","=""4""",,"=""""","=""L562""",
"=""414.044""","=""0.0015""","=""414.0466""","=""0.0003""","=""20""","=""2.3e+05""",D,"=""44899.851""","=""69044.91""","=""3d5.(2F).4s""","=""b 3F""","=""3""","=""3d5.(4P).4p""","=""z 3P*""","=""2""",,"=""T7259""","=""L562""",
"=""417.1042""","=""0.0006""","=""417.1041""","=""0.0003""","=""40""","=""""",,"=""49427.371""","=""73395.444""","=""3d5.(2G).4s""","=""c 3G""","=""4""","=""3d5.(4D).4p""","=""y 3D*""","=""3""",,"=""""","=""L562""",
"=""417.1507""","=""0.0006""","=""417.1511""","=""0.0003""","=""50""","=""""",,"=""49820.205""","=""73785.58""","=""3d5.(4F).4s""","=""c 3F""","=""2""","=""3d5.(4D).4p""","=""y 3F*""","=""2""",,"=""""","=""L562""",
"=""417.2125""","=""0.0006""","=""417.21426""","=""0.00014""","=""5""","=""""",,"=""43850.341""","=""67812.087""","=""3d5.(4F).4s""","=""a 5F""","=""2""","=""3d5.(4G).4p""","=""z 3F*""","=""3""",,"=""""","=""L562""",
"=""417.2278""","=""0.0006""","=""417.2288""","=""0.0003""","=""5""","=""""",,"=""49820.205""","=""73781.117""","=""3d5.(4F).4s""","=""c 3F""","=""2""","=""3d5.(4D).4p""","=""y 3F*""","=""3""",,"=""""","=""L562""",
"=""417.432""","=""0.0015""","=""417.43130""","=""0.00010""","=""100""","=""""",,"=""14593.835""","=""38543.122""","=""3d6""","=""a 5D""","=""3""","=""3d5.(6S).4p""","=""z 7P*""","=""3""",,"=""""","=""L562""",
"=""417.7470""","=""0.0006""","=""417.7471""","=""0.0003""","=""20""","=""""",,"=""49465.15""","=""73396.334""","=""3d5.(2G).4s""","=""c 3G""","=""3""","=""3d5.(4D).4p""","=""y 3D*""","=""2""",,"=""""","=""L562""",
"=""417.7618""","=""0.0006""","=""417.7626""","=""0.0003""","=""1""","=""""",,"=""49465.15""","=""73395.444""","=""3d5.(2G).4s""","=""c 3G""","=""3""","=""3d5.(4D).4p""","=""y 3D*""","=""3""",,"=""""","=""L562""",
"=""418.0031""","=""0.0006""","=""418.00399""","=""0.00014""","=""20""","=""""",,"=""43850.341""","=""67766.817""","=""3d5.(4F).4s""","=""a 5F""","=""2""","=""3d5.(4G).4p""","=""z 3F*""","=""2""",,"=""""","=""L562""",
"=""418.4462""","=""0.0006""","=""418.4464""","=""0.0003""","=""50""","=""""",,"=""49889.927""","=""73781.117""","=""3d5.(4F).4s""","=""c 3F""","=""3""","=""3d5.(4D).4p""","=""y 3F*""","=""3""",,"=""""","=""L562""",
"=""420.0280""","=""0.0006""","=""420.0280""","=""0.0004""","=""60""","=""""",,"=""49882.208""","=""73683.44""","=""3d5.(4F).4s""","=""c 3F""","=""4""","=""3d5.(4D).4p""","=""y 3F*""","=""4""",,"=""""","=""L562""",
"=""420.53748""","=""0.00009""","=""420.53746""","=""0.00009""","=""100""","=""2.7e+04""",D+,"=""14593.835""","=""38366.232""","=""3d6""","=""a 5D""","=""3""","=""3d5.(6S).4p""","=""z 7P*""","=""2""",,"=""T7252c89""","=""L11924,L562""",
"=""420.63677""","=""0.00009""","=""420.63677""","=""0.00009""","=""200""","=""1.20e+06""",C+,"=""43528.661""","=""67295.446""","=""3d5.(4F).4s""","=""a 5F""","=""5""","=""3d5.(4P).4p""","=""z 5D*""","=""4""",,"=""T7259""","=""L11924,L562""",
"=""420.710""","=""0.0015""","=""420.7105""","=""0.0005""","=""1""","=""""",,"=""43131.51""","=""66894.130""","=""3d6""","=""a 1D""","=""2""","=""3d5.(4G).4p""","=""z 5F*""","=""1""",,"=""""","=""L562""",
"=""420.7229""","=""0.0006""","=""420.72294""","=""0.00011""","=""30""","=""""",,"=""14781.205""","=""38543.122""","=""3d6""","=""a 5D""","=""2""","=""3d5.(6S).4p""","=""z 7P*""","=""3""",,"=""""","=""L562""",
"=""421.554""","=""0.002""","=""421.5540""","=""0.0005""","=""1H""","=""""",,"=""62587.547""","=""86302.62""","=""3d5.(2D).4s""","=""d 3D""","=""3""","=""3d5.(4F).4p""","=""v 3D*""","=""3""",,"=""""","=""L562""",
"=""422.361""","=""0.0015""","=""422.36095""","=""0.00012""","=""1""","=""""",,"=""43339.452""","=""67009.217""","=""3d5.(2D).4s""","=""c 3D""","=""2""","=""3d5.(4P).4p""","=""z 5D*""","=""3""",,"=""""","=""L562""",
"=""423.2840""","=""0.0018""","=""423.28322""","=""0.00011""","=""3H*""","=""""",,"=""43311.324""","=""66929.517""","=""3d5.(4F).4s""","=""a 5F""","=""1""","=""3d5.(4P).4p""","=""z 5S*""","=""2""",,"=""""","=""L562""",
"=""423.2840""","=""0.0018""","=""423.2856""","=""0.0005""","=""3H*""","=""""",,"=""62572.199""","=""86190.26""","=""3d5.(2D).4s""","=""d 3D""","=""2""","=""3d5.(4F).4p""","=""v 3D*""","=""2""",,"=""""","=""L562""",
"=""423.78607""","=""0.00009""","=""423.78605""","=""0.00007""","=""20*""","=""""",,"=""43311.324""","=""66901.494""","=""3d5.(4F).4s""","=""a 5F""","=""1""","=""3d5.(4G).4p""","=""z 5F*""","=""2""",,"=""""","=""L11924,L562""",
