obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""372.134""","=""0.003""","=""372.1354""","=""0.0020""","=""5""","=""1.44e+08""",,"=""188150.3""","=""215014.6""","=""3p5.4p""","=""1D""","=""2""","=""3p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""1""",,"=""T8304""","=""L3490""",
"=""373.913""","=""0.003""","=""373.9100""","=""0.0020""","=""5""","=""2.36e+07""",,"=""162502.7""","=""189239.5""","=""3p5.4s""","=""3P*""","=""2""","=""3p5.4p""","=""1P""","=""1""",,"=""T8304""","=""L3490""",
"=""374.442""","=""0.003""","=""374.4450""","=""0.0020""","=""5""","=""1.07e+07""",,"=""163432.1""","=""190130.7""","=""3p5.3d""","=""3P*""","=""0""","=""3p5.4p""","=""3P""","=""1""",,"=""T8304""","=""L3490""",
"=""375.662""","=""0.003""","=""375.6636""","=""0.0020""","=""3""","=""4.40e+07""",,"=""189239.5""","=""215851.5""","=""3p5.4p""","=""1P""","=""1""","=""3p5.4d""","=""3P*""","=""2""",,"=""T8304""","=""L3490""",
"=""376.736""","=""0.003""","=""376.7423""","=""0.0020""","=""6""","=""1.01e+08""",,"=""163232.2""","=""189768.0""","=""3p5.4s""","=""3P*""","=""1""","=""3p5.4p""","=""3P""","=""0""",,"=""T8304""","=""L3490""",
"=""378.319""","=""0.003""","=""378.3192""","=""0.0020""","=""6""","=""1.49e+08""",,"=""163232.2""","=""189657.4""","=""3p5.4s""","=""3P*""","=""1""","=""3p5.4p""","=""3P""","=""2""",,"=""T8304""","=""L3490""",
"=""380.014""","=""0.003""","=""380.0162""","=""0.0020""","=""6""","=""2.75e+08""",,"=""186681.4""","=""212988.6""","=""3p5.4p""","=""3D""","=""2""","=""3p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""1""",,"=""T8304""","=""L3490""",
"=""381.656""","=""0.003""","=""381.6570""","=""0.0021""","=""6""","=""2.42e+08""",,"=""189657.4""","=""215851.5""","=""3p5.4p""","=""3P""","=""2""","=""3p5.4d""","=""3P*""","=""2""",,"=""T8304""","=""L3490""",
"=""381.750""","=""0.003""","=""381.7547""","=""0.0021""","=""7""","=""5.73e+08""",,"=""186383.8""","=""212571.2""","=""3p5.4p""","=""3D""","=""3""","=""3p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""2""",,"=""T8304""","=""L3490""",
"=""382.130""","=""0.003""","=""382.1341""","=""0.0021""","=""3""","=""6.88e+06""",,"=""189239.5""","=""215400.9""","=""3p5.4p""","=""1P""","=""1""","=""3p5.4d""","=""3P*""","=""1""",,"=""T8304""","=""L3490""",
"=""384.402""","=""0.003""","=""384.3984""","=""0.0021""","=""1""","=""1.12e+07""",,"=""163232.2""","=""189239.5""","=""3p5.4s""","=""3P*""","=""1""","=""3p5.4p""","=""1P""","=""1""",,"=""T8304""","=""L3490""",
"=""386.141""","=""0.003""","=""386.1430""","=""0.0021""","=""3""","=""1.26e+08""",,"=""186681.4""","=""212571.2""","=""3p5.4p""","=""3D""","=""2""","=""3p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""2""",,"=""T8304""","=""L3490""",
"=""387.374""","=""0.003""","=""387.3760""","=""0.0021""","=""5""","=""2.91e+07""",,"=""163432.1""","=""189239.5""","=""3p5.3d""","=""3P*""","=""0""","=""3p5.4p""","=""1P""","=""1""",,"=""T8304""","=""L3490""",
"=""387.862""","=""0.003""","=""387.8614""","=""0.0021""","=""4""","=""9.88e+07""",,"=""189239.5""","=""215014.6""","=""3p5.4p""","=""1P""","=""1""","=""3p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""1""",,"=""T8304""","=""L3490""",
"=""388.342""","=""0.003""","=""388.3375""","=""0.0021""","=""3""","=""1.71e+08""",,"=""189657.4""","=""215400.9""","=""3p5.4p""","=""3P""","=""2""","=""3p5.4d""","=""3P*""","=""1""",,"=""T8304""","=""L3490""",
"=""388.684""","=""0.003""","=""388.6803""","=""0.0021""","=""2""","=""2.01e+07""",,"=""190130.7""","=""215851.5""","=""3p5.4p""","=""3P""","=""1""","=""3p5.4d""","=""3P*""","=""2""",,"=""T8304""","=""L3490""",
"=""389.792""","=""0.003""","=""389.7896""","=""0.0021""","=""8""","=""3.63e+08""",,"=""162502.7""","=""188150.3""","=""3p5.4s""","=""3P*""","=""2""","=""3p5.4p""","=""1D""","=""2""",,"=""T8304""","=""L3490""",
"=""389.928""","=""0.003""","=""389.9249""","=""0.0022""","=""3""","=""5.16e+06""",,"=""164492.0""","=""190130.7""","=""3p5.3d""","=""3P*""","=""1""","=""3p5.4p""","=""3P""","=""1""",,"=""T8304""","=""L3490""",
"=""390.011""","=""0.003""","=""390.0131""","=""0.0022""","=""3""","=""7.75e+07""",,"=""189768.0""","=""215400.9""","=""3p5.4p""","=""3P""","=""0""","=""3p5.4d""","=""3P*""","=""1""",,"=""T8304""","=""L3490""",
"=""392.300""","=""0.003""","=""392.304""","=""0.003""","=""5""","=""5.55e+07""",,"=""189239.5""","=""214722.7""","=""3p5.4p""","=""1P""","=""1""","=""3p5.(2P*<1/2>).5s""","=""2[1/2]*""","=""0""",,"=""T8304""","=""L3490""",
"=""392.636""","=""0.003""","=""392.6371""","=""0.0022""","=""5""","=""1.36e+08""",,"=""187527.0""","=""212988.6""","=""3p5.4p""","=""3D""","=""1""","=""3p5.(2P*<3/2>).5s""","=""2[3/2]*""","=""1""",,"=""T8304""","=""L3490""",
