element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
Na,II,332.022,,60.0,,,
Na,II,332.059,,60.0,,,
Na,II,332.393,,60.0,,,
Na,II,332.642,,60.0,,,
Na,II,332.689,,100.0,,,
Na,II,332.7689,332.7689,950.0,94500000.0,300507.11,330549.35
Na,II,333.307,,60.0,,,
Na,II,333.368,,60.0,,,
Na,II,333.445,,70.0,,,
Na,II,333.801,,70.0,,,
Na,II,333.871,,50.0,,,
Na,II,333.921,,40.0,,,
Na,II,333.982,,45.0,,,
Na,II,334.177,,80.0,,,
Na,II,334.226,,100.0,,,
Na,II,334.317,,70.0,,,
Na,II,334.629,,60.0,,,
Na,II,334.757,,50.0,,,
Na,II,334.947,,60.0,,,
Na,II,335.196,,90.0,,,
Na,II,335.389,,300.0,,,
Na,II,335.416,,300.0,,,
Na,II,335.576,,50.0,,,
Na,II,336.019,,500.0,,,
Na,II,336.233,,160.0,,,
Na,II,336.279,,160.0,,,
Na,II,336.401,,130.0,,,
Na,II,336.474,,130.0,,,
Na,II,336.8632,,160.0,,,
Na,II,336.939,,200.0,,,
Na,II,337.222,,160.0,,,
Na,II,337.48,,50.0,,,
Na,II,337.548,,50.0,,,
Na,II,337.871,,35.0,,,
Na,II,338.033,,40.0,,,
Na,II,338.475,,35.0,,,
Na,II,338.727,,25.0,,,
Na,II,338.785,,50.0,,,
Na,II,339.538,,40.0,,,
Na,II,339.578,,40.0,,,
Na,II,339.88,,50.0,,,
Na,II,339.926,,60.0,,,
Na,II,340.0093,340.0098,200.0,1240000.0,268762.96,298165.44
Na,II,341.083,,12.0,,,
Na,II,342.135,,60.0,,,
Na,II,342.359,,70.0,,,
Na,II,342.403,,130.0,,,
Na,II,342.53,,30.0,,,
Na,II,343.171,,25.0,,,
Na,II,343.349,,40.0,,,
Na,II,343.925,,30.0,,,
Na,II,344.012,,35.0,,,
Na,II,344.336,,50.0,,,
Na,II,345.017,,20.0,,,
Na,II,345.088,,20.0,,,
Na,II,345.528,,25.0,,,
Na,II,345.703,,15.0,,,
Na,II,345.895,,15.0,,,
Na,II,346.2491,346.2494,450.0,3610000.0,268762.96,297635.61
Na,II,346.871,,25.0,,,
Na,II,347.321,,35.0,,,
Na,II,347.581,,70.0,,,
Na,II,348.2,,40.0,,,
Na,II,348.302,,40.0,,,
Na,II,348.574,,20.0,,,
Na,II,349.826,,160.0,,,
Na,II,351.695,,60.0,,,
Na,II,352.529,,60.0,,,
Na,II,352.797,,80.0,,,
Na,II,352.911,,130.0,,,
Na,II,353.048,,160.0,,,
Na,II,353.3052,353.3057,1500.0,88100000.0,264924.32,293220.33
Na,II,354.023,,70.0,,,
Na,II,354.136,,60.0,,,
Na,II,355.057,,60.0,,,
Na,II,355.192,,45.0,,,
Na,II,355.25,,60.0,,,
Na,II,355.412,,60.0,,,
Na,II,356.618,,130.0,,,
Na,II,357.048,,130.0,,,
Na,II,359.742,,35.0,,,
Na,II,359.837,,25.0,,,
Na,II,360.955,,60.0,,,
Na,II,361.558,,40.0,,,
Na,II,363.1272,363.1272,1200.0,37200000.0,265689.62,293220.33
Na,II,366.865,,30.0,,,
Na,II,369.42,,25.0,,,
Na,II,370.1,,30.0,,,
Na,II,370.158,,30.0,,,
Na,II,371.107,371.1074,850.0,10200000.0,266281.62,293220.33
Na,II,374.333,,45.0,,,
Na,II,379.825,,130.0,,,
Na,II,380.653,,130.0,,,
Na,II,381.312,,100.0,,,
Na,II,381.461,,60.0,,,
Na,II,382.05,,70.0,,,
Na,II,385.832,,500.0,,,
Na,II,387.126,,300.0,,,
Na,II,387.896,,160.0,,,
Na,II,388.722,,90.0,,,
Na,II,388.887,,130.0,,,
Na,II,389.578,,130.0,,,
Na,II,389.692,,70.0,,,
Na,II,390.167,,90.0,,,
Na,II,390.369,,80.0,,,
Na,II,390.474,,100.0,,,
Na,II,391.026,,100.0,,,
Na,II,392.671,,100.0,,,
Na,II,393.696,,100.0,,,
Na,II,393.945,,60.0,,,
Na,II,394.15,,80.0,,,
Na,II,394.298,,130.0,,,
Na,II,398.585,,30.0,,,
Na,II,399.697,,130.0,,,
Na,II,399.878,,70.0,,,
Na,II,400.363,,45.0,,,
Na,II,400.498,,100.0,,,
Na,II,402.793,,40.0,,,
Na,II,405.6007,405.6015,50.0,,330636.75,355284.53
Na,II,405.967,,45.0,,,
Na,II,408.1369,408.1372,200.0,,330789.05,355283.7
Na,II,408.7603,408.7593,130.0,381000.0,268762.96,293220.33
Na,II,410.735,,35.0,,,
Na,II,411.3704,411.3703,300.0,37000000.0,308860.8,333162.94
Na,II,412.3082,412.3069,250.0,27000000.0,308860.8,333107.74
Na,II,412.703,,80.0,,,
Na,II,414.907,414.9162,90.0,,331186.7,355281.16
Na,II,416.527,,40.0,,,
Na,II,416.803,,60.0,,,
Na,II,417.193,,160.0,,,
Na,II,417.288,,160.0,,,
Na,II,417.413,,150.0,,,
Na,II,419.402,,60.0,,,
Na,II,420.2764,420.2759,130.0,,331496.51,355283.7
Na,II,420.484,,60.0,,,
Na,II,420.872,,80.0,,,
Na,II,421.627,,160.0,,,
Na,II,423.096,,50.0,,,
Na,II,423.272,423.27,130.0,,331665.59,355284.53
Na,II,423.326,423.335,250.0,,331665.59,355280.89
Na,II,424.037,424.029,,,331707.9,355284.53
Na,II,424.037,424.044,,,331707.9,355283.7
Na,II,424.0903,424.09,250.0,,331707.9,355281.16
Na,II,424.281,,70.0,,,
Na,II,424.341,,70.0,,,
Na,II,424.683,,50.0,,,
Na,II,426.058,,200.0,,,
Na,II,429.038,,60.0,,,
Na,II,429.2488,429.249,250.0,,330636.75,353926.69
Na,II,429.2864,429.287,250.0,,330549.35,353837.23
Na,II,430.219,,70.0,,,
Na,II,430.453,,60.0,,,
Na,II,430.587,,60.0,,,
Na,II,430.675,,70.0,,,
Na,II,430.8817,430.882,250.0,,330636.75,353838.44
Na,II,430.9043,430.904,250.0,,330636.75,353837.23
Na,II,432.0751,432.075,5.0,,330789.05,353926.69
Na,II,432.0913,432.091,250.0,,330789.05,353925.81
Na,II,432.698,,130.0,,,
Na,II,433.442,,80.0,,,
Na,II,433.7294,433.729,250.0,,330789.05,353838.44
Na,II,433.752,433.752,5.0,,330789.05,353837.23
Na,II,434.4108,434.412,250.0,43200000.0,308860.8,331873.93
Na,II,435.36,,60.0,,,
Na,II,436.86,436.859,200.0,35900000.0,308860.8,331745.06
Na,II,437.5215,437.522,200.0,,331123.04,353972.63
Na,II,437.819,,60.0,,,
Na,II,438.4194,438.42,160.0,,331123.04,353925.81
Na,II,438.7489,438.748,200.0,,331186.7,353972.42
Na,II,439.2814,439.281,250.0,,331123.04,353881.13
Na,II,439.6317,439.63,160.0,,331186.7,353926.69
Na,II,440.141,,90.0,,,
Na,II,440.5113,440.512,200.0,,331186.7,353881.16
Na,II,443.518,,60.0,,,
Na,II,443.847,,130.0,,,
Na,II,444.1,,100.0,,,
Na,II,444.259,,160.0,,,
Na,II,444.32,,130.0,,,
Na,II,444.5928,,160.0,,,
Na,II,444.6695,444.669,200.0,,332802.21,355284.53
Na,II,444.7411,444.741,200.0,,332802.21,355280.89
Na,II,445.183,,60.0,,,
Na,II,445.4564,445.456,5.0,,332841.93,355284.53
Na,II,445.4736,445.473,200.0,,332841.93,355283.7
Na,II,445.5224,445.523,200.0,,332841.93,355281.16
Na,II,445.7025,445.703,20.0,,331496.51,353926.69
Na,II,445.7223,445.72,200.0,,331496.51,353925.81
Na,II,445.951,,80.0,,,
Na,II,447.21,,100.0,,,
Na,II,447.274,,90.0,,,
Na,II,447.4633,447.463,200.0,,331496.51,353838.44
Na,II,447.8623,447.864,100.0,,332962.57,355284.53
Na,II,447.8797,447.88,200.0,,332962.57,355283.7
Na,II,448.0423,,130.0,,,
Na,II,448.1664,448.167,200.0,,331665.59,353972.42
Na,II,448.779,,130.0,,,
Na,II,449.0162,449.015,200.0,,331707.9,353972.63
Na,II,449.0869,449.088,200.0,,331665.59,353926.69
Na,II,449.1037,449.106,10.0,,331665.59,353925.81
Na,II,449.615,,130.0,,,
Na,II,449.9431,449.943,20.0,,331707.9,353926.69
Na,II,449.9615,449.961,200.0,,331707.9,353925.81
Na,II,450.3693,,130.0,,,
Na,II,450.6972,450.697,200.0,,331745.06,353926.69
Na,II,450.8997,450.9,130.0,,331665.59,353837.23
Na,II,451.0475,,160.0,,,
Na,II,451.441,,60.0,,,
Na,II,451.738,451.738,130.0,,331707.9,353838.44
Na,II,451.9201,451.92,200.0,,333162.94,355284.53
Na,II,452.4977,452.497,200.0,,331745.06,353838.44
Na,II,452.661,,40.0,,,
Na,II,452.931,452.925,90.0,,342971.0,365043.5
Na,II,453.3323,453.331,200.0,,331873.93,353926.69
Na,II,453.803,,60.0,,,
Na,II,454.7845,,80.0,,,
Na,II,454.95,,45.0,,,
Na,II,455.1518,455.152,200.0,,331873.93,353838.44
Na,II,455.1787,455.177,80.0,,331873.93,353837.23
Na,II,455.832,,50.0,,,
Na,II,456.907,,70.0,,,
Na,II,457.0443,,130.0,,,
Na,II,457.355,,50.0,,,
Na,II,457.842,,60.0,,,
Na,II,458.4383,,80.0,,,
Na,II,459.0933,459.094,160.0,2000000.0,308860.8,330636.75
Na,II,459.819,,50.0,,,
Na,II,459.974,,60.0,,,
Na,II,461.338,,130.0,,,
Na,II,461.455,,50.0,,,
Na,II,463.394,,50.0,,,
Na,II,464.62,,70.0,,,
Na,II,468.964,468.963,50.0,,353202.6,374520.3
Na,II,472.2333,472.23,160.0,,332802.21,353972.42
Na,II,472.86,,40.0,,,
Na,II,473.1141,473.113,160.0,,332841.93,353972.63
Na,II,473.2502,473.252,100.0,,332802.21,353926.69
Na,II,473.374,,45.0,,,
Na,II,474.1669,474.163,160.0,,332841.93,353925.81
Na,II,474.985,474.965,40.0,,353483.8,374532.1
Na,II,475.771,475.752,50.0,,354876.5,375890.0
Na,II,476.131,476.136,45.0,,332841.93,353838.44
Na,II,476.8902,476.892,160.0,,332962.57,353925.81
Na,II,478.879,478.888,100.0,,332962.57,353838.44
Na,II,479.449,,45.0,,,
Na,II,480.282,,45.0,,,
Na,II,481.003,,45.0,,,
Na,II,481.475,481.474,50.0,,333162.94,353926.69
Na,II,483.5259,483.529,50.0,,333162.94,353838.44
Na,II,484.188,,45.0,,,
Na,II,488.54,,45.0,,,
Na,II,490.793,,40.0,,,
Na,II,492.38,,45.0,,,
Na,II,497.326,,60.0,,,
Na,II,513.375,,100.0,,,
Na,II,514.311,514.318,60.0,,352969.8,372407.6
Na,II,518.715,518.7,45.0,,353151.8,372425.4
Na,II,519.165,519.171,100.0,,353151.8,372407.9
Na,II,519.523,,100.0,,,
Na,II,520.333,520.328,50.0,,353202.6,372415.9
Na,II,520.608,,45.0,,,
Na,II,520.855,520.881,80.0,,353240.4,372433.3
Na,II,520.994,,40.0,,,
Na,II,521.349,521.354,45.0,,353240.4,372415.9
Na,II,522.819,,35.0,,,
Na,II,523.531,,45.0,,,
Na,II,523.943,523.941,45.0,,354707.0,373787.8
Na,II,526.066,,50.0,,,
Na,II,527.572,527.572,45.0,,353483.8,372433.3
Na,II,529.165,,70.0,,,
Na,II,530.447,,40.0,,,
Na,II,530.736,,45.0,,,
Na,II,530.914,,50.0,,,
Na,II,536.041,,50.0,,,
Na,II,536.246,,40.0,,,
Na,II,537.902,537.92,,,353838.44,372423.4
Na,II,537.902,537.885,,,353837.23,372423.4
Na,II,539.063,539.063,,,353881.16,372426.7
Na,II,539.063,539.062,,,353881.13,372426.7
Na,II,539.941,539.938,,,355280.89,373796.4
Na,II,539.941,539.946,,,355281.16,373796.4
Na,II,539.941,539.938,,,355280.89,373796.4
Na,II,539.941,539.946,,,355281.16,373796.4
Na,II,540.0464,540.044,70.0,,355284.53,373796.4
Na,II,540.207,540.201,,,353925.81,372432.3
Na,II,540.207,540.226,,,353926.69,372432.3
Na,II,541.4546,541.45,,,353972.42,372436.2
Na,II,541.4546,541.457,,,353972.63,372436.2
Na,II,544.12,,80.0,,,
Na,II,548.59,,35.0,,,
Na,II,552.111,,80.0,,,
Na,II,553.372,,50.0,,,
Na,II,559.83,,50.0,,,
Na,II,560.774,,50.0,,,
Na,II,565.563,,80.0,,,
Na,II,566.478,,100.0,,,
Na,II,570.007,,130.0,,,
Na,II,570.6,,130.0,,,
Na,II,570.812,,130.0,,,
Na,II,570.961,,130.0,,,
Na,II,571.617,,100.0,,,
Na,II,572.138,,100.0,,,
Na,II,573.194,,60.0,,,
Na,II,574.811,,50.0,,,
Na,II,576.537,,60.0,,,
Na,II,582.684,,70.0,,,
Na,II,583.687,,90.0,,,
Na,II,592.135,,130.0,,,
Na,II,594.09,,130.0,,,
Na,II,597.359,,70.0,,,
Na,II,602.667,,50.0,,,
Na,II,606.327,,60.0,,,
Na,II,612.146,,50.0,,,
Na,II,617.525,617.536,60.0,,352969.8,369158.71
Na,II,618.766,,60.0,,,
Na,II,619.926,619.924,70.0,,353032.9,369159.46
Na,II,623.222,,60.0,,,
Na,II,623.468,623.466,70.0,,353151.8,369186.73
Na,II,626.001,626.027,80.0,,353202.6,369171.93
Na,II,627.474,627.509,80.0,,353240.4,369172.01
Na,II,629.466,,70.0,,,
Na,II,631.08,631.079,60.0,,354707.0,
Na,II,635.283,635.29,60.0,,353463.2,369199.6
Na,II,635.805,635.814,,,353463.2,369186.73
Na,II,635.805,635.823,,,353463.2,369186.5
Na,II,636.115,636.13,70.0,,353483.8,369199.6
Na,II,636.641,636.648,,,353483.8,369186.73
Na,II,636.641,636.657,,,353483.8,369186.5
Na,II,637.891,637.904,60.0,,354876.5,
Na,II,640.479,,60.0,,,
Na,II,643.875,,50.0,,,
Na,II,644.485,,50.0,,,
Na,II,645.076,,45.0,,,
Na,II,646.221,,60.0,,,
Na,II,647.133,,50.0,,,
Na,II,647.529,647.514,50.0,,353719.3,369158.71
Na,II,651.421,651.422,90.0,,353837.23,369184.02
Na,II,652.468,652.466,,,353881.16,369203.4
Na,II,652.468,652.465,,,353881.13,369203.4
Na,II,653.0698,653.07,,,353881.16,369189.22
Na,II,653.0698,653.069,,,353881.13,369189.22
Na,II,654.4036,654.402,130.0,,355283.7,370560.6
Na,II,654.5753,654.574,130.0,,353925.81,369198.7
Na,II,655.2432,655.242,80.0,,353926.69,369184.02
Na,II,656.585,656.578,,,353972.42,369198.7
Na,II,656.585,656.587,,,353972.63,369198.7
Na,II,660.93,,60.0,,,
Na,II,665.15,,70.0,,,
Na,II,668.9,,45.0,,,
Na,II,677.41,,45.0,,,
Na,II,678.95,,40.0,,,
Na,II,683.78,,25.0,,,
