element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
Ti,I,463.9661,463.96608,790.0,,14105.634,35652.9
Ti,I,463.994,463.99388,760.0,66400000.0,13981.773,35527.748
Ti,I,464.0415,464.0418,49.0,50000000.0,18825.782,40369.532
Ti,I,464.5189,464.5188,340.0,85700000.0,13981.773,35503.399
Ti,I,465.001,465.00097,270.0,26000000.0,14028.436,35527.748
Ti,I,465.5686,465.56853,63.0,,18911.394,40384.497
Ti,I,465.6043,465.60433,110.0,9300000.0,14105.634,35577.086
Ti,I,465.6468,465.64693,8400.0,2290000.0,0.0,21469.488
Ti,I,466.7584,466.75845,10000.0,2510000.0,170.1328,21588.495
Ti,I,466.8345,466.83469,26.0,,8492.422,29907.286
Ti,I,467.5116,467.51167,200.0,1850000.0,8602.3441,29986.199
Ti,I,467.6528,467.6524,8.0,,21588.495,42965.9148
Ti,I,467.6951,467.69526,8.0,,20209.447,41584.908
Ti,I,467.7485,467.74843,21.0,,24694.892,46067.923
Ti,I,467.9706,467.97173,,,8492.422,29855.255
Ti,I,468.1399,468.1402,15.0,,20126.062,41481.207
Ti,I,468.1908,468.19089,13000.0,2710000.0,386.874,21739.707
Ti,I,468.4507,468.45076,24.0,,17423.856,38764.844
Ti,I,468.686,468.68674,25.0,,25699.987,47030.23
Ti,I,468.695,468.69494,39.0,,22081.189,43411.059
Ti,I,468.7815,468.78083,9.0,,11531.761,32857.723
Ti,I,469.0795,469.07929,76.0,440000.0,8602.3441,29914.737
Ti,I,469.1332,469.13325,750.0,,8602.3441,29912.286
Ti,I,469.2431,469.24335,12.0,,8602.3441,29907.286
Ti,I,469.3664,469.36643,330.0,85000.0,170.1328,21469.488
Ti,I,469.6931,469.69316,70.0,,17369.529,38654.068
Ti,I,469.876,469.87609,590.0,,8492.422,29768.675
Ti,I,469.8829,469.8828,110.0,,17423.856,38699.805
Ti,I,470.019,470.01894,11.0,,21739.707,43009.4937
Ti,I,470.3122,470.31222,9.0,,19937.855,41194.378
Ti,I,470.8952,470.8951,18.0,,17423.856,38654.068
Ti,I,471.0186,471.01837,490.0,,17540.188,38764.844
Ti,I,471.1679,471.16808,7.0,,11639.8109,32857.723
Ti,I,471.5299,471.53012,300.0,69000.0,386.874,21588.495
Ti,I,472.2606,472.26059,220.0,4700000.0,8492.422,29661.25
Ti,I,472.3162,472.31631,210.0,,8602.3441,29768.675
