element,ionization_stage,observed_wavelength_nm,ritz_wavelength_nm,relative_intensity,Aki,lower_energy,upper_energy
Mn,I,,378.6828,,3500000.0,37148.66,63548.49
Mn,I,379.022,379.0207,260.0,5650000.0,17052.29,43428.58
Mn,I,,379.8513,,1100000.0,38669.6,64988.22
Mn,I,379.926,379.9252,55.0,1350000.0,17282.0,43595.5
Mn,I,380.055,380.0556,110.0,27000000.0,31001.15,57305.62
Mn,I,380.191,380.1898,55.0,6400000.0,25265.74,51560.93
Mn,I,,380.3072,,600000.0,34938.7,61225.77
Mn,I,,380.4018,,280000.0,25265.74,51546.27
Mn,I,380.672,380.6711,3200.0,59000000.0,17052.29,43314.23
Mn,I,,380.8505,,570000.0,25281.04,51530.61
Mn,I,380.959,380.9592,700.0,14300000.0,17282.0,43524.08
Mn,I,381.069,381.068,55.0,5300000.0,25281.04,51515.63
Mn,I,,381.1653,,380000.0,25287.74,51515.63
Mn,I,381.675,381.6741,90.0,4190000.0,17451.52,43644.45
Mn,I,382.351,382.3507,2100.0,52100000.0,17282.0,43428.58
Mn,I,382.389,382.3887,390.0,23100000.0,17451.52,43595.5
Mn,I,,382.6613,,330000.0,24779.32,50904.68
Mn,I,382.968,382.9718,200.0,10300000.0,17568.48,43672.66
Mn,I,383.386,383.3861,480.0,31400000.0,17568.48,43644.45
Mn,I,383.436,383.4362,1300.0,42900000.0,17451.52,43524.08
Mn,I,,383.72,,2700000.0,38934.94,64988.22
Mn,I,383.978,383.9819,350.0,46400000.0,17637.15,43672.66
Mn,I,384.108,384.1071,670.0,33000000.0,17568.48,43595.5
Mn,I,384.398,384.3984,350.0,21100000.0,17637.15,43644.45
Mn,I,,384.5023,,3400000.0,34938.7,60938.97
Mn,I,,385.5106,,3200000.0,34463.37,60395.64
Mn,I,,387.0785,,2100000.0,37630.62,63457.85
Mn,I,,387.1683,,970000.0,27281.85,53103.09
Mn,I,,387.2093,,7700000.0,37630.62,63449.13
Mn,I,,387.3179,,11000000.0,37737.22,63548.49
Mn,I,,387.6701,,990000.0,35114.98,60902.8
Mn,I,,388.883,,4200000.0,37737.22,63444.61
Mn,I,,388.9456,,31000000.0,43139.27,
Mn,I,,389.1614,,1100000.0,34138.88,59827.88
Mn,I,,389.473,,2500000.0,27201.54,52869.99
Mn,I,,389.8344,,17000000.0,33825.49,59470.14
Mn,I,,389.9313,,24000000.0,34463.37,60101.65
Mn,I,,391.1133,,13000000.0,31001.15,56561.95
Mn,I,,391.2728,,4200000.0,34845.26,60395.64
Mn,I,,391.4148,,1200000.0,31124.95,56666.06
Mn,I,391.832,,65.0,,,
Mn,I,,391.9303,,8800000.0,41230.3,66737.82
Mn,I,,392.0635,,2700000.0,37789.93,63288.78
Mn,I,,392.3317,,13000000.0,34250.52,59731.94
Mn,I,,392.4047,,94000000.0,31124.95,56601.63
Mn,I,392.647,392.6475,120.0,54000000.0,31001.15,56462.08
Mn,I,,392.8292,,3900000.0,38008.7,63457.85
Mn,I,,392.9642,,9200000.0,34343.9,59784.31
Mn,I,,393.1512,,8200000.0,38120.18,63548.49
Mn,I,,393.5525,,2400000.0,34250.52,59652.9
Mn,I,,393.6757,,12000000.0,34423.27,59817.7
Mn,I,,393.7748,,3000000.0,34343.9,59731.94
Mn,I,,394.287,,1800000.0,31001.15,56356.21
Mn,I,,395.1963,,31000000.0,34845.26,60141.98
Mn,I,395.284,395.2834,65.0,41000000.0,33825.49,59116.64
Mn,I,,395.4565,,4600000.0,38008.7,63288.78
Mn,I,397.589,397.5887,55.0,18000000.0,34845.26,59989.77
Mn,I,397.708,397.7078,65.0,16000000.0,34463.37,59600.35
Mn,I,,397.8778,,740000.0,34343.9,59470.14
Mn,I,,398.0143,,13000000.0,41031.48,66149.1
Mn,I,,398.2157,,35000000.0,34463.37,59568.29
Mn,I,398.258,398.2583,130.0,23000000.0,25281.04,50383.27
Mn,I,,398.2791,,55000000.0,41403.93,66504.85
Mn,I,,398.4177,,2300000.0,25281.04,50373.23
Mn,I,398.524,398.5241,150.0,9700000.0,25287.74,50373.23
Mn,I,398.683,398.6819,190.0,11000000.0,25265.74,50341.3
Mn,I,398.71,398.7091,150.0,10000000.0,25285.43,50359.28
Mn,I,,398.7459,,1800000.0,25287.74,50359.28
Mn,I,,398.9952,,1500000.0,25285.43,50341.3
